% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
22400 +4.066369181e+00 +4.066369181e+00 -4.308363082e+01 -4.308363082e+01 -3.3197e-01 -8.0702e-01 -1.1952e+00 -2.3110e+00 +6.1817e-01 +1.6664e+00 -1.5372e+00 -1.6985e+00 -8.4416e-01 -1.8487e+00 +2.7093e+00 -1.9360e+00 +2.3615e+00 -2.4132e+00 +2.4321e+00 -2.0385e+00 -2.4096e+00 -3.8753e+00 -1.1669e+00 -8.1371e-01
22602 +3.978072836e+00 +3.978072836e+00 -4.317192716e+01 -4.317192716e+01 -3.3144e-01 -8.0672e-01 -1.1959e+00 -2.3098e+00 +6.1772e-01 +1.6663e+00 -1.5370e+00 -1.6959e+00 -8.4768e-01 -1.8451e+00 +2.7101e+00 -1.9337e+00 +2.3645e+00 -2.4031e+00 +2.4463e+00 -2.0312e+00 -2.3899e+00 -3.8724e+00 -1.1755e+00 -8.1427e-01
22706 +3.879095824e+00 +3.879095824e+00 -4.327090418e+01 -4.327090418e+01 -3.3236e-01 -8.0680e-01 -1.1954e+00 -2.3094e+00 +6.1784e-01 +1.6660e+00 -1.5362e+00 -1.6984e+00 -8.4381e-01 -1.8457e+00 +2.7124e+00 -1.9302e+00 +2.3719e+00 -2.3946e+00 +2.4629e+00 -2.0047e+00 -2.3801e+00 -3.8721e+00 -1.1711e+00 -8.1390e-01
22812 +3.801287378e+00 +3.801287378e+00 -4.334871262e+01 -4.334871262e+01 -3.3202e-01 -8.0587e-01 -1.1945e+00 -2.3105e+00 +6.1758e-01 +1.6661e+00 -1.5357e+00 -1.6971e+00 -8.4235e-01 -1.8470e+00 +2.7139e+00 -1.9230e+00 +2.3788e+00 -2.3829e+00 +2.4771e+00 -1.9934e+00 -2.3672e+00 -3.8731e+00 -1.1759e+00 -8.1377e-01
23038 +3.704499305e+00 +3.704499305e+00 -4.344550069e+01 -4.344550069e+01 -3.3260e-01 -8.0635e-01 -1.1944e+00 -2.3094e+00 +6.1674e-01 +1.6661e+00 -1.5336e+00 -1.6984e+00 -8.4190e-01 -1.8436e+00 +2.7152e+00 -1.9247e+00 +2.3857e+00 -2.3641e+00 +2.5068e+00 -1.9668e+00 -2.3464e+00 -3.8710e+00 -1.1796e+00 -8.1442e-01
23157 +3.617674495e+00 +3.617674495e+00 -4.353232550e+01 -4.353232550e+01 -3.3204e-01 -8.0648e-01 -1.1945e+00 -2.3099e+00 +6.1664e-01 +1.6668e+00 -1.5369e+00 -1.6972e+00 -8.4234e-01 -1.8434e+00 +2.7187e+00 -1.9160e+00 +2.3936e+00 -2.3507e+00 +2.5274e+00 -1.9451e+00 -2.3390e+00 -3.8717e+00 -1.1789e+00 -8.1419e-01
23260 +3.545753876e+00 +3.545753876e+00 -4.360424612e+01 -4.360424612e+01 -3.3172e-01 -8.0631e-01 -1.1939e+00 -2.3103e+00 +6.1685e-01 +1.6679e+00 -1.5316e+00 -1.6964e+00 -8.3837e-01 -1.8443e+00 +2.7209e+00 -1.9119e+00 +2.4023e+00 -2.3431e+00 +2.5367e+00 -1.9222e+00 -2.3206e+00 -3.8719e+00 -1.1727e+00 -8.1367e-01
23389 +3.464955197e+00 +3.464955197e+00 -4.368504480e+01 -4.368504480e+01 -3.3192e-01 -8.0657e-01 -1.1934e+00 -2.3104e+00 +6.1718e-01 +1.6686e+00 -1.5316e+00 -1.6911e+00 -8.3636e-01 -1.8418e+00 +2.7193e+00 -1.9095e+00 +2.4091e+00 -2.3330e+00 +2.5571e+00 -1.9064e+00 -2.3165e+00 -3.8716e+00 -1.1715e+00 -8.1327e-01
23517 +3.383713405e+00 +3.383713405e+00 -4.376628659e+01 -4.376628659e+01 -3.3240e-01 -8.0708e-01 -1.1947e+00 -2.3097e+00 +6.1700e-01 +1.6684e+00 -1.5349e+00 -1.6929e+00 -8.3621e-01 -1.8387e+00 +2.7231e+00 -1.9105e+00 +2.4101e+00 -2.3188e+00 +2.5804e+00 -1.8771e+00 -2.2924e+00 -3.8711e+00 -1.1753e+00 -8.1348e-01
23617 +3.308102096e+00 +3.308102096e+00 -4.384189790e+01 -4.384189790e+01 -3.3156e-01 -8.0760e-01 -1.1926e+00 -2.3101e+00 +6.1771e-01 +1.6682e+00 -1.5303e+00 -1.6916e+00 -8.3577e-01 -1.8365e+00 +2.7240e+00 -1.9056e+00 +2.4177e+00 -2.3050e+00 +2.5971e+00 -1.8466e+00 -2.2725e+00 -3.8692e+00 -1.1719e+00 -8.1548e-01
23828 +3.233114472e+00 +3.233114472e+00 -4.391688553e+01 -4.391688553e+01 -3.3178e-01 -8.0890e-01 -1.1922e+00 -2.3106e+00 +6.1635e-01 +1.6690e+00 -1.5352e+00 -1.6894e+00 -8.3535e-01 -1.8330e+00 +2.7312e+00 -1.8899e+00 +2.4354e+00 -2.2780e+00 +2.6286e+00 -1.8139e+00 -2.2431e+00 -3.8733e+00 -1.1756e+00 -8.1449e-01
23989 +3.155163495e+00 +3.155163495e+00 -4.399483650e+01 -4.399483650e+01 -3.3171e-01 -8.0887e-01 -1.1914e+00 -2.3110e+00 +6.1492e-01 +1.6679e+00 -1.5323e+00 -1.6907e+00 -8.3442e-01 -1.8314e+00 +2.7370e+00 -1.8897e+00 +2.4466e+00 -2.2650e+00 +2.6546e+00 -1.7892e+00 -2.2295e+00 -3.8711e+00 -1.1769e+00 -8.1371e-01
24243 +3.089462004e+00 +3.089462004e+00 -4.406053800e+01 -4.406053800e+01 -3.3169e-01 -8.0771e-01 -1.1906e+00 -2.3120e+00 +6.1490e-01 +1.6679e+00 -1.5341e+00 -1.6903e+00 -8.3298e-01 -1.8323e+00 +2.7369e+00 -1.8823e+00 +2.4553e+00 -2.2520e+00 +2.6711e+00 -1.7634e+00 -2.2078e+00 -3.8648e+00 -1.1752e+00 -8.1373e-01
24394 +3.018938098e+00 +3.018938098e+00 -4.413106190e+01 -4.413106190e+01 -3.3223e-01 -8.0826e-01 -1.1890e+00 -2.3118e+00 +6.1431e-01 +1.6681e+00 -1.5330e+00 -1.6907e+00 -8.3122e-01 -1.8300e+00 +2.7347e+00 -1.8881e+00 +2.4520e+00 -2.2503e+00 +2.6772e+00 -1.7603e+00 -2.1978e+00 -3.8550e+00 -1.1777e+00 -8.1303e-01
24476 +2.946686289e+00 +2.946686289e+00 -4.420331371e+01 -4.420331371e+01 -3.3241e-01 -8.0782e-01 -1.1891e+00 -2.3111e+00 +6.1434e-01 +1.6676e+00 -1.5351e+00 -1.6900e+00 -8.3014e-01 -1.8292e+00 +2.7349e+00 -1.8860e+00 +2.4526e+00 -2.2533e+00 +2.6785e+00 -1.7484e+00 -2.1918e+00 -3.8447e+00 -1.1791e+00 -8.1410e-01
24553 +2.875429597e+00 +2.875429597e+00 -4.427457040e+01 -4.427457040e+01 -3.3206e-01 -8.0736e-01 -1.1888e+00 -2.3110e+00 +6.1433e-01 +1.6686e+00 -1.5350e+00 -1.6889e+00 -8.2978e-01 -1.8306e+00 +2.7392e+00 -1.8855e+00 +2.4547e+00 -2.2479e+00 +2.6810e+00 -1.7471e+00 -2.1809e+00 -3.8347e+00 -1.1773e+00 -8.1221e-01
24608 +2.818324848e+00 +2.818324848e+00 -4.433167515e+01 -4.433167515e+01 -3.3188e-01 -8.0783e-01 -1.1899e+00 -2.3112e+00 +6.1430e-01 +1.6686e+00 -1.5375e+00 -1.6920e+00 -8.2882e-01 -1.8295e+00 +2.7401e+00 -1.8817e+00 +2.4571e+00 -2.2496e+00 +2.6853e+00 -1.7410e+00 -2.1667e+00 -3.8222e+00 -1.1775e+00 -8.1179e-01
24710 +2.746666010e+00 +2.746666010e+00 -4.440333399e+01 -4.440333399e+01 -3.3249e-01 -8.0783e-01 -1.1910e+00 -2.3102e+00 +6.1428e-01 +1.6676e+00 -1.5363e+00 -1.6919e+00 -8.2859e-01 -1.8292e+00 +2.7405e+00 -1.8804e+00 +2.4646e+00 -2.2413e+00 +2.6988e+00 -1.7250e+00 -2.1612e+00 -3.8082e+00 -1.1795e+00 -8.1138e-01
24809 +2.678944919e+00 +2.678944919e+00 -4.447105508e+01 -4.447105508e+01 -3.3243e-01 -8.0753e-01 -1.1942e+00 -2.3092e+00 +6.1386e-01 +1.6682e+00 -1.5364e+00 -1.6920e+00 -8.2896e-01 -1.8308e+00 +2.7402e+00 -1.8789e+00 +2.4658e+00 -2.2304e+00 +2.7091e+00 -1.7111e+00 -2.1387e+00 -3.7939e+00 -1.1799e+00 -8.1262e-01
24900 +2.627609277e+00 +2.627609277e+00 -4.452239072e+01 -4.452239072e+01 -3.3266e-01 -8.0749e-01 -1.1949e+00 -2.3094e+00 +6.1412e-01 +1.6670e+00 -1.5352e+00 -1.6916e+00 -8.3071e-01 -1.8296e+00 +2.7421e+00 -1.8788e+00 +2.4703e+00 -2.2289e+00 +2.7136e+00 -1.7017e+00 -2.1250e+00 -3.7810e+00 -1.1795e+00 -8.1241e-01
24979 +2.563783185e+00 +2.563783185e+00 -4.458621681e+01 -4.458621681e+01 -3.3203e-01 -8.0668e-01 -1.1971e+00 -2.3088e+00 +6.1375e-01 +1.6673e+00 -1.5334e+00 -1.6889e+00 -8.3129e-01 -1.8290e+00 +2.7413e+00 -1.8785e+00 +2.4678e+00 -2.2302e+00 +2.7217e+00 -1.6790e+00 -2.1012e+00 -3.7679e+00 -1.1774e+00 -8.1406e-01
25058 +2.510686762e+00 +2.510686762e+00 -4.463931324e+01 -4.463931324e+01 -3.3232e-01 -8.0606e-01 -1.1952e+00 -2.3093e+00 +6.1379e-01 +1.6679e+00 -1.5351e+00 -1.6900e+00 -8.3065e-01 -1.8288e+00 +2.7391e+00 -1.8787e+00 +2.4687e+00 -2.2232e+00 +2.7333e+00 -1.6615e+00 -2.0845e+00 -3.7659e+00 -1.1778e+00 -8.1402e-01
25222 +2.448933074e+00 +2.448933074e+00 -4.470106693e+01 -4.470106693e+01 -3.3176e-01 -8.0613e-01 -1.1958e+00 -2.3099e+00 +6.1364e-01 +1.6677e+00 -1.5348e+00 -1.6896e+00 -8.3123e-01 -1.8309e+00 +2.7406e+00 -1.8791e+00 +2.4703e+00 -2.2201e+00 +2.7421e+00 -1.6535e+00 -2.0719e+00 -3.7458e+00 -1.1742e+00 -8.1368e-01
25334 +2.391810284e+00 +2.391810284e+00 -4.475818972e+01 -4.475818972e+01 -3.3213e-01 -8.0585e-01 -1.1951e+00 -2.3108e+00 +6.1396e-01 +1.6673e+00 -1.5345e+00 -1.6882e+00 -8.2987e-01 -1.8315e+00 +2.7404e+00 -1.8789e+00 +2.4736e+00 -2.2139e+00 +2.7478e+00 -1.6437e+00 -2.0625e+00 -3.7385e+00 -1.1697e+00 -8.1310e-01
25409 +2.338386665e+00 +2.338386665e+00 -4.481161334e+01 -4.481161334e+01 -3.3197e-01 -8.0610e-01 -1.1940e+00 -2.3106e+00 +6.1342e-01 +1.6673e+00 -1.5356e+00 -1.6886e+00 -8.2956e-01 -1.8315e+00 +2.7407e+00 -1.8789e+00 +2.4731e+00 -2.2110e+00 +2.7528e+00 -1.6362e+00 -2.0501e+00 -3.7310e+00 -1.1614e+00 -8.1284e-01
25557 +2.285659268e+00 +2.285659268e+00 -4.486434073e+01 -4.486434073e+01 -3.3165e-01 -8.0618e-01 -1.1951e+00 -2.3113e+00 +6.1403e-01 +1.6674e+00 -1.5353e+00 -1.6882e+00 -8.3025e-01 -1.8330e+00 +2.7364e+00 -1.8779e+00 +2.4730e+00 -2.2074e+00 +2.7682e+00 -1.6147e+00 -2.0302e+00 -3.7160e+00 -1.1579e+00 -8.1177e-01
25626 +2.238160247e+00 +2.238160247e+00 -4.491183975e+01 -4.491183975e+01 -3.3141e-01 -8.0609e-01 -1.1947e+00 -2.3116e+00 +6.1411e-01 +1.6674e+00 -1.5360e+00 -1.6877e+00 -8.2966e-01 -1.8333e+00 +2.7376e+00 -1.8789e+00 +2.4763e+00 -2.2054e+00 +2.7701e+00 -1.6109e+00 -2.0158e+00 -3.7059e+00 -1.1520e+00 -8.1099e-01
25683 +2.186220711e+00 +2.186220711e+00 -4.496377929e+01 -4.496377929e+01 -3.3100e-01 -8.0594e-01 -1.1950e+00 -2.3119e+00 +6.1404e-01 +1.6672e+00 -1.5351e+00 -1.6890e+00 -8.2966e-01 -1.8328e+00 +2.7404e+00 -1.8772e+00 +2.4792e+00 -2.2029e+00 +2.7706e+00 -1.6041e+00 -2.0102e+00 -3.6929e+00 -1.1443e+00 -8.1173e-01
25747 +2.126365179e+00 +2.126365179e+00 -4.502363482e+01 -4.502363482e+01 -3.3106e-01 -8.0606e-01 -1.1947e+00 -2.3117e+00 +6.1425e-01 +1.6668e+00 -1.5348e+00 -1.6895e+00 -8.2981e-01 -1.8336e+00 +2.7368e+00 -1.8775e+00 +2.4786e+00 -2.1935e+00 +2.7877e+00 -1.5823e+00 -1.9815e+00 -3.6796e+00 -1.1466e+00 -8.1103e-01
25845 +2.085175587e+00 +2.085175587e+00 -4.506482441e+01 -4.506482441e+01 -3.3066e-01 -8.0600e-01 -1.1940e+00 -2.3124e+00 +6.1406e-01 +1.6675e+00 -1.5343e+00 -1.6892e+00 -8.3045e-01 -1.8339e+00 +2.7384e+00 -1.8752e+00 +2.4794e+00 -2.1990e+00 +2.7844e+00 -1.5781e+00 -1.9743e+00 -3.6589e+00 -1.1360e+00 -8.1243e-01
25888 +2.038624543e+00 +2.038624543e+00 -4.511137546e+01 -4.511137546e+01 -3.3082e-01 -8.0579e-01 -1.1938e+00 -2.3126e+00 +6.1394e-01 +1.6676e+00 -1.5344e+00 -1.6893e+00 -8.2969e-01 -1.8330e+00 +2.7396e+00 -1.8753e+00 +2.4830e+00 -2.1932e+00 +2.7910e+00 -1.5744e+00 -1.9683e+00 -3.6587e+00 -1.1350e+00 -8.1200e-01
25979 +1.988685651e+00 +1.988685651e+00 -4.516131435e+01 -4.516131435e+01 -3.3051e-01 -8.0576e-01 -1.1941e+00 -2.3122e+00 +6.1391e-01 +1.6680e+00 -1.5346e+00 -1.6891e+00 -8.3065e-01 -1.8342e+00 +2.7398e+00 -1.8718e+00 +2.4858e+00 -2.1841e+00 +2.7976e+00 -1.5623e+00 -1.9563e+00 -3.6461e+00 -1.1315e+00 -8.1105e-01
26061 +1.947137476e+00 +1.947137476e+00 -4.520286252e+01 -4.520286252e+01 -3.3081e-01 -8.0596e-01 -1.1937e+00 -2.3124e+00 +6.1401e-01 +1.6677e+00 -1.5323e+00 -1.6888e+00 -8.2988e-01 -1.8346e+00 +2.7408e+00 -1.8730e+00 +2.4885e+00 -2.1782e+00 +2.8059e+00 -1.5534e+00 -1.9416e+00 -3.6366e+00 -1.1275e+00 -8.1203e-01
26143 +1.894842035e+00 +1.894842035e+00 -4.525515796e+01 -4.525515796e+01 -3.3068e-01 -8.0573e-01 -1.1945e+00 -2.3126e+00 +6.1352e-01 +1.6680e+00 -1.5302e+00 -1.6887e+00 -8.2983e-01 -1.8345e+00 +2.7418e+00 -1.8725e+00 +2.4889e+00 -2.1793e+00 +2.8113e+00 -1.5472e+00 -1.9330e+00 -3.6223e+00 -1.1157e+00 -8.1132e-01
26230 +1.858350020e+00 +1.858350020e+00 -4.529164998e+01 -4.529164998e+01 -3.3031e-01 -8.0560e-01 -1.1947e+00 -2.3131e+00 +6.1353e-01 +1.6679e+00 -1.5314e+00 -1.6889e+00 -8.3168e-01 -1.8333e+00 +2.7414e+00 -1.8726e+00 +2.4879e+00 -2.1778e+00 +2.8149e+00 -1.5333e+00 -1.9165e+00 -3.6185e+00 -1.1131e+00 -8.1067e-01
26320 +1.809277599e+00 +1.809277599e+00 -4.534072240e+01 -4.534072240e+01 -3.3062e-01 -8.0587e-01 -1.1953e+00 -2.3130e+00 +6.1392e-01 +1.6684e+00 -1.5311e+00 -1.6883e+00 -8.3143e-01 -1.8342e+00 +2.7439e+00 -1.8715e+00 +2.4884e+00 -2.1757e+00 +2.8224e+00 -1.5277e+00 -1.9017e+00 -3.5967e+00 -1.1059e+00 -8.1057e-01
26418 +1.774747935e+00 +1.774747935e+00 -4.537525207e+01 -4.537525207e+01 -3.3095e-01 -8.0619e-01 -1.1946e+00 -2.3123e+00 +6.1429e-01 +1.6682e+00 -1.5313e+00 -1.6900e+00 -8.3251e-01 -1.8328e+00 +2.7454e+00 -1.8664e+00 +2.4897e+00 -2.1747e+00 +2.8278e+00 -1.5138e+00 -1.8886e+00 -3.5918e+00 -1.1054e+00 -8.0953e-01
26498 +1.734603084e+00 +1.734603084e+00 -4.541539692e+01 -4.541539692e+01 -3.3115e-01 -8.0652e-01 -1.1950e+00 -2.3123e+00 +6.1444e-01 +1.6681e+00 -1.5316e+00 -1.6908e+00 -8.3189e-01 -1.8319e+00 +2.7442e+00 -1.8671e+00 +2.4917e+00 -2.1693e+00 +2.8257e+00 -1.5187e+00 -1.8941e+00 -3.5813e+00 -1.0993e+00 -8.0839e-01
26575 +1.681791616e+00 +1.681791616e+00 -4.546820838e+01 -4.546820838e+01 -3.3135e-01 -8.0688e-01 -1.1952e+00 -2.3128e+00 +6.1411e-01 +1.6683e+00 -1.5317e+00 -1.6901e+00 -8.3197e-01 -1.8323e+00 +2.7434e+00 -1.8671e+00 +2.4937e+00 -2.1708e+00 +2.8289e+00 -1.5123e+00 -1.8820e+00 -3.5752e+00 -1.0880e+00 -8.0836e-01
26644 +1.658624384e+00 +1.658624384e+00 -4.549137562e+01 -4.549137562e+01 -3.3140e-01 -8.0675e-01 -1.1946e+00 -2.3130e+00 +6.1389e-01 +1.6681e+00 -1.5321e+00 -1.6905e+00 -8.3221e-01 -1.8324e+00 +2.7428e+00 -1.8672e+00 +2.4958e+00 -2.1663e+00 +2.8326e+00 -1.5086e+00 -1.8689e+00 -3.5644e+00 -1.0846e+00 -8.0880e-01
26695 +1.619770478e+00 +1.619770478e+00 -4.553022952e+01 -4.553022952e+01 -3.3101e-01 -8.0689e-01 -1.1934e+00 -2.3134e+00 +6.1400e-01 +1.6682e+00 -1.5322e+00 -1.6901e+00 -8.3141e-01 -1.8319e+00 +2.7434e+00 -1.8670e+00 +2.4955e+00 -2.1658e+00 +2.8386e+00 -1.5041e+00 -1.8620e+00 -3.5535e+00 -1.0740e+00 -8.0883e-01
26727 +1.580755856e+00 +1.580755856e+00 -4.556924414e+01 -4.556924414e+01 -3.3125e-01 -8.0669e-01 -1.1931e+00 -2.3129e+00 +6.1424e-01 +1.6683e+00 -1.5318e+00 -1.6902e+00 -8.3066e-01 -1.8314e+00 +2.7427e+00 -1.8660e+00 +2.4968e+00 -2.1643e+00 +2.8374e+00 -1.4970e+00 -1.8578e+00 -3.5476e+00 -1.0702e+00 -8.0806e-01
26767 +1.534357469e+00 +1.534357469e+00 -4.561564253e+01 -4.561564253e+01 -3.3144e-01 -8.0657e-01 -1.1932e+00 -2.3129e+00 +6.1423e-01 +1.6681e+00 -1.5321e+00 -1.6904e+00 -8.3093e-01 -1.8311e+00 +2.7420e+00 -1.8667e+00 +2.4976e+00 -2.1622e+00 +2.8477e+00 -1.4864e+00 -1.8442e+00 -3.5321e+00 -1.0545e+00 -8.0837e-01
26851 +1.511109548e+00 +1.511109548e+00 -4.563889045e+01 -4.563889045e+01 -3.3156e-01 -8.0642e-01 -1.1939e+00 -2.3131e+00 +6.1434e-01 +1.6677e+00 -1.5328e+00 -1.6897e+00 -8.3297e-01 -1.8317e+00 +2.7434e+00 -1.8680e+00 +2.4964e+00 -2.1605e+00 +2.8521e+00 -1.4788e+00 -1.8271e+00 -3.5140e+00 -1.0511e+00 -8.0790e-01
26885 +1.476411996e+00 +1.476411996e+00 -4.567358800e+01 -4.567358800e+01 -3.3140e-01 -8.0649e-01 -1.1939e+00 -2.3134e+00 +6.1419e-01 +1.6675e+00 -1.5331e+00 -1.6900e+00 -8.3282e-01 -1.8321e+00 +2.7434e+00 -1.8673e+00 +2.4982e+00 -2.1589e+00 +2.8525e+00 -1.4708e+00 -1.8215e+00 -3.5008e+00 -1.0424e+00 -8.0846e-01
27016 +1.441702114e+00 +1.441702114e+00 -4.570829789e+01 -4.570829789e+01 -3.3116e-01 -8.0654e-01 -1.1927e+00 -2.3139e+00 +6.1411e-01 +1.6675e+00 -1.5338e+00 -1.6892e+00 -8.3280e-01 -1.8319e+00 +2.7448e+00 -1.8680e+00 +2.4991e+00 -2.1540e+00 +2.8546e+00 -1.4617e+00 -1.8029e+00 -3.4812e+00 -1.0263e+00 -8.0835e-01
27113 +1.412296002e+00 +1.412296002e+00 -4.573770400e+01 -4.573770400e+01 -3.3167e-01 -8.0665e-01 -1.1932e+00 -2.3138e+00 +6.1384e-01 +1.6672e+00 -1.5336e+00 -1.6891e+00 -8.3195e-01 -1.8316e+00 +2.7448e+00 -1.8647e+00 +2.4984e+00 -2.1523e+00 +2.8636e+00 -1.4534e+00 -1.7968e+00 -3.4608e+00 -1.0141e+00 -8.0695e-01
27262 +1.375333905e+00 +1.375333905e+00 -4.577466609e+01 -4.577466609e+01 -3.3155e-01 -8.0646e-01 -1.1941e+00 -2.3139e+00 +6.1314e-01 +1.6673e+00 -1.5345e+00 -1.6882e+00 -8.3243e-01 -1.8313e+00 +2.7423e+00 -1.8650e+00 +2.5001e+00 -2.1509e+00 +2.8649e+00 -1.4468e+00 -1.7822e+00 -3.4518e+00 -1.0023e+00 -8.0634e-01
27448 +1.347270480e+00 +1.347270480e+00 -4.580272952e+01 -4.580272952e+01 -3.3164e-01 -8.0681e-01 -1.1937e+00 -2.3141e+00 +6.1346e-01 +1.6666e+00 -1.5356e+00 -1.6883e+00 -8.3407e-01 -1.8314e+00 +2.7430e+00 -1.8632e+00 +2.5036e+00 -2.1505e+00 +2.8661e+00 -1.4463e+00 -1.7802e+00 -3.4495e+00 -9.9672e-01 -8.0430e-01
27605 +1.313448407e+00 +1.313448407e+00 -4.583655159e+01 -4.583655159e+01 -3.3162e-01 -8.0643e-01 -1.1936e+00 -2.3134e+00 +6.1342e-01 +1.6665e+00 -1.5361e+00 -1.6903e+00 -8.3381e-01 -1.8319e+00 +2.7436e+00 -1.8600e+00 +2.5075e+00 -2.1458e+00 +2.8678e+00 -1.4419e+00 -1.7719e+00 -3.4405e+00 -9.9310e-01 -8.0211e-01
27663 +1.285844025e+00 +1.285844025e+00 -4.586415597e+01 -4.586415597e+01 -3.3154e-01 -8.0639e-01 -1.1930e+00 -2.3138e+00 +6.1312e-01 +1.6662e+00 -1.5358e+00 -1.6905e+00 -8.3317e-01 -1.8322e+00 +2.7469e+00 -1.8546e+00 +2.5093e+00 -2.1433e+00 +2.8687e+00 -1.4376e+00 -1.7702e+00 -3.4396e+00 -9.8864e-01 -7.9774e-01
27701 +1.256636128e+00 +1.256636128e+00 -4.589336387e+01 -4.589336387e+01 -3.3114e-01 -8.0656e-01 -1.1924e+00 -2.3135e+00 +6.1268e-01 +1.6660e+00 -1.5354e+00 -1.6888e+00 -8.3425e-01 -1.8310e+00 +2.7460e+00 -1.8565e+00 +2.5089e+00 -2.1445e+00 +2.8741e+00 -1.4378e+00 -1.7685e+00 -3.4328e+00 -9.7656e-01 -7.9524e-01
27749 +1.218116300e+00 +1.218116300e+00 -4.593188370e+01 -4.593188370e+01 -3.3121e-01 -8.0701e-01 -1.1936e+00 -2.3131e+00 +6.1292e-01 +1.6664e+00 -1.5349e+00 -1.6890e+00 -8.3248e-01 -1.8310e+00 +2.7473e+00 -1.8544e+00 +2.5103e+00 -2.1413e+00 +2.8779e+00 -1.4317e+00 -1.7577e+00 -3.4202e+00 -9.6405e-01 -7.9155e-01
27807 +1.198724048e+00 +1.198724048e+00 -4.595127595e+01 -4.595127595e+01 -3.3127e-01 -8.0715e-01 -1.1935e+00 -2.3126e+00 +6.1271e-01 +1.6666e+00 -1.5336e+00 -1.6899e+00 -8.3306e-01 -1.8311e+00 +2.7481e+00 -1.8552e+00 +2.5125e+00 -2.1402e+00 +2.8768e+00 -1.4328e+00 -1.7608e+00 -3.4275e+00 -9.7065e-01 -7.8787e-01
27862 +1.172192922e+00 +1.172192922e+00 -4.597780708e+01 -4.597780708e+01 -3.3207e-01 -8.0701e-01 -1.1943e+00 -2.3125e+00 +6.1300e-01 +1.6661e+00 -1.5331e+00 -1.6903e+00 -8.3140e-01 -1.8303e+00 +2.7475e+00 -1.8538e+00 +2.5137e+00 -2.1422e+00 +2.8783e+00 -1.4307e+00 -1.7550e+00 -3.4169e+00 -9.6591e-01 -7.8589e-01
27929 +1.147442196e+00 +1.147442196e+00 -4.600255780e+01 -4.600255780e+01 -3.3201e-01 -8.0660e-01 -1.1946e+00 -2.3125e+00 +6.1304e-01 +1.6661e+00 -1.5340e+00 -1.6897e+00 -8.3106e-01 -1.8302e+00 +2.7495e+00 -1.8535e+00 +2.5132e+00 -2.1418e+00 +2.8781e+00 -1.4262e+00 -1.7482e+00 -3.4141e+00 -9.6423e-01 -7.8177e-01
27999 +1.120254755e+00 +1.120254755e+00 -4.602974524e+01 -4.602974524e+01 -3.3173e-01 -8.0685e-01 -1.1943e+00 -2.3124e+00 +6.1286e-01 +1.6665e+00 -1.5339e+00 -1.6896e+00 -8.3045e-01 -1.8302e+00 +2.7484e+00 -1.8528e+00 +2.5131e+00 -2.1389e+00 +2.8802e+00 -1.4280e+00 -1.7474e+00 -3.4053e+00 -9.5684e-01 -7.7619e-01
28103 +1.094260314e+00 +1.094260314e+00 -4.605573969e+01 -4.605573969e+01 -3.3176e-01 -8.0724e-01 -1.1943e+00 -2.3125e+00 +6.1282e-01 +1.6665e+00 -1.5332e+00 -1.6899e+00 -8.3136e-01 -1.8299e+00 +2.7507e+00 -1.8577e+00 +2.5144e+00 -2.1419e+00 +2.8806e+00 -1.4231e+00 -1.7453e+00 -3.4063e+00 -9.5486e-01 -7.6652e-01
28139 +1.071373510e+00 +1.071373510e+00 -4.607862649e+01 -4.607862649e+01 -3.3190e-01 -8.0722e-01 -1.1935e+00 -2.3124e+00 +6.1265e-01 +1.6666e+00 -1.5331e+00 -1.6899e+00 -8.3120e-01 -1.8299e+00 +2.7470e+00 -1.8592e+00 +2.5120e+00 -2.1377e+00 +2.8811e+00 -1.4224e+00 -1.7363e+00 -3.3964e+00 -9.4695e-01 -7.6307e-01
28165 +1.043587568e+00 +1.043587568e+00 -4.610641243e+01 -4.610641243e+01 -3.3186e-01 -8.0737e-01 -1.1933e+00 -2.3124e+00 +6.1309e-01 +1.6672e+00 -1.5325e+00 -1.6904e+00 -8.2982e-01 -1.8290e+00 +2.7484e+00 -1.8573e+00 +2.5122e+00 -2.1389e+00 +2.8812e+00 -1.4206e+00 -1.7324e+00 -3.3924e+00 -9.3245e-01 -7.5815e-01
28235 +1.017509632e+00 +1.017509632e+00 -4.613249037e+01 -4.613249037e+01 -3.3184e-01 -8.0679e-01 -1.1946e+00 -2.3121e+00 +6.1259e-01 +1.6674e+00 -1.5343e+00 -1.6902e+00 -8.2966e-01 -1.8296e+00 +2.7487e+00 -1.8558e+00 +2.5159e+00 -2.1425e+00 +2.8833e+00 -1.4151e+00 -1.7267e+00 -3.3760e+00 -9.2618e-01 -7.5200e-01
28263 +9.902831536e-01 +9.902831536e-01 -4.615971685e+01 -4.615971685e+01 -3.3167e-01 -8.0679e-01 -1.1945e+00 -2.3120e+00 +6.1296e-01 +1.6672e+00 -1.5331e+00 -1.6898e+00 -8.3111e-01 -1.8291e+00 +2.7491e+00 -1.8551e+00 +2.5153e+00 -2.1416e+00 +2.8831e+00 -1.4152e+00 -1.7202e+00 -3.3705e+00 -9.1540e-01 -7.4755e-01
