% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
42 +5.748861595e+01 +5.748861595e+01 +3.223861595e+01 +3.223861595e+01 -6.1043e-02 +6.7150e-01 +1.7010e-01 +3.6402e-02 +3.5345e-01 +3.0415e-01 -1.9814e-01 -4.6188e-01 +6.2653e-01 -3.6125e-01 +8.3453e-01 +4.3011e-01 -3.5851e-01 -6.1021e-01 +2.7530e-01 -4.0365e-01 -2.2635e-01 -4.8658e-01 -3.4168e-01 -1.7221e-01
51 +5.500559713e+01 +5.500559713e+01 +2.975559713e+01 +2.975559713e+01 -1.2780e-01 +3.4320e-01 +2.0323e-01 +2.5102e-01 +6.2618e-01 +1.9805e-01 -2.4446e-01 -8.0620e-01 +3.0626e-01 -7.6421e-01 +9.4707e-01 +3.9280e-01 -5.0927e-01 -5.5061e-01 +2.9693e-01 -3.4508e-01 +6.3324e-02 -1.2451e-01 -1.2666e-01 -1.4216e-01
56 +5.183259445e+01 +5.183259445e+01 +2.658259445e+01 +2.658259445e+01 +1.6615e-01 +5.1276e-01 +8.8691e-02 +7.0296e-02 +5.5073e-01 +3.2633e-01 -4.1336e-01 -4.6399e-01 +6.6323e-01 -5.2665e-01 +1.2816e+00 +8.1098e-01 -3.8963e-01 -6.4956e-01 +3.1676e-01 -4.0739e-01 -1.1904e-01 -7.3086e-02 +3.5812e-02 -1.1900e-02
61 +5.080317745e+01 +5.080317745e+01 +2.555317745e+01 +2.555317745e+01 +9.7019e-02 -5.6603e-02 -2.8401e-01 +1.6900e-01 +5.4179e-01 +5.8850e-01 -3.1540e-01 -6.3222e-01 +6.2825e-01 -6.7877e-01 +1.1036e+00 +5.6124e-01 -7.6916e-01 -7.2027e-01 +3.7613e-01 -5.1774e-01 -1.0720e-01 -2.7479e-01 +6.8736e-02 -1.7086e-02
62 +4.958248101e+01 +4.958248101e+01 +2.433248101e+01 +2.433248101e+01 +1.4383e-02 +3.7792e-01 +1.7818e-01 -4.1518e-02 +6.6751e-01 -1.8753e-01 -5.4459e-01 -9.3211e-01 +4.1537e-01 -5.9025e-01 +1.1611e+00 +3.4043e-01 -6.5773e-01 -1.0405e+00 +5.1313e-01 -3.0810e-01 -4.3354e-02 -1.3182e-01 +7.2676e-02 -2.5898e-01
68 +4.894867858e+01 +4.894867858e+01 +2.369867858e+01 +2.369867858e+01 -2.7662e-01 +7.8720e-02 +2.7157e-01 -2.6971e-01 +8.6034e-01 +2.2669e-01 -3.3664e-01 -5.8279e-01 +2.9056e-01 -9.5639e-01 +1.2461e+00 +3.7820e-01 -1.0033e+00 -7.6549e-01 +4.1649e-01 -1.5824e-01 +1.4511e-01 -1.9658e-01 +4.1349e-01 -3.5024e-01
70 +4.779921231e+01 +4.779921231e+01 +2.254921231e+01 +2.254921231e+01 +1.9308e-01 +6.5019e-01 -6.5740e-02 +2.9347e-01 +5.2724e-01 +1.3908e-01 -9.1180e-01 -1.0317e+00 +4.5487e-01 -6.1790e-01 +1.3802e+00 +5.8381e-01 -6.5808e-01 -1.0317e+00 +3.5637e-01 -4.6005e-01 -6.9984e-02 -3.2952e-01 -4.8642e-02 -1.7667e-01
74 +4.622769082e+01 +4.622769082e+01 +2.097769082e+01 +2.097769082e+01 +6.9491e-02 +2.2003e-01 +9.7104e-02 -1.4549e-01 +7.5278e-01 -1.4862e-01 -7.3120e-01 -1.3318e+00 +9.8951e-02 -9.0501e-01 +1.6654e+00 +3.2794e-01 -7.6368e-01 -1.1858e+00 +1.8190e-01 -1.7524e-01 +1.2851e-01 -4.1336e-01 +4.2936e-01 +1.6632e-02
83 +4.336849033e+01 +4.336849033e+01 +1.811849033e+01 +1.811849033e+01 +4.0718e-01 +1.7578e-01 +3.0919e-01 +1.8564e-01 +9.5188e-01 +2.6265e-01 -6.4582e-01 -6.7432e-01 +6.9192e-02 -7.6079e-01 +1.6547e+00 +5.1990e-01 -1.3625e+00 -2.7478e-01 +2.2434e-01 -2.6961e-01 +3.3015e-01 -6.4067e-01 -8.0965e-02 -2.4709e-01
84 +4.104817304e+01 +4.104817304e+01 +1.579817304e+01 +1.579817304e+01 -1.2106e-01 +1.9720e-01 +2.0258e-01 -2.9903e-01 +8.3405e-01 +2.7053e-01 -7.2898e-01 -9.1056e-01 +5.2535e-01 -8.5416e-01 +2.0493e+00 +4.2216e-01 -1.4131e+00 -4.9779e-01 +6.5184e-01 -1.4053e-01 +1.7319e-01 -4.5815e-01 +5.1766e-01 -2.4446e-01
90 +3.903737073e+01 +3.903737073e+01 +1.378737073e+01 +1.378737073e+01 +2.0523e-01 +3.5663e-01 +1.0103e-01 -3.4726e-02 +9.6302e-01 +3.9769e-01 -7.8753e-01 -8.0389e-01 +3.0934e-01 -8.2371e-01 +2.5023e+00 +7.1941e-01 -1.4176e+00 -2.7238e-01 +7.4458e-01 -7.1757e-01 +1.8137e-01 -3.3126e-01 +6.9955e-01 -4.7886e-01
98 +3.616931096e+01 +3.616931096e+01 +1.091931096e+01 +1.091931096e+01 +3.5577e-01 +1.9231e-02 -7.6001e-02 -2.3109e-01 +1.1183e+00 +2.3995e-01 -6.3330e-01 -7.4406e-01 +4.5059e-01 -1.1044e+00 +2.3630e+00 +7.2681e-01 -1.5143e+00 -8.5552e-01 +7.4737e-01 -6.4030e-01 +3.1092e-01 -3.4918e-01 +3.7289e-01 -4.3678e-01
111 +3.267258536e+01 +3.267258536e+01 +7.422585364e+00 +7.422585364e+00 +9.4160e-01 -5.1672e-01 -1.7348e-01 -6.9823e-01 +1.0017e+00 +6.9066e-02 -5.2292e-01 -8.1567e-01 +5.3429e-01 -8.3673e-01 +1.9218e+00 +9.7439e-01 -1.2754e+00 -6.6673e-02 +8.1628e-01 -2.1022e-01 -5.1282e-02 -3.1672e-03 +5.4977e-01 -5.5088e-01
119 +2.650293994e+01 +2.650293994e+01 +1.252939937e+00 +1.252939937e+00 +6.2914e-01 -5.1496e-02 -3.2564e-01 -8.2645e-01 +1.8088e+00 +4.6099e-01 -4.6270e-01 -1.2498e+00 +8.0107e-01 -1.1795e+00 +2.2742e+00 +7.5615e-01 -1.8136e+00 -3.7405e-01 +1.4202e+00 -8.3417e-01 -1.9133e-02 -1.6349e-01 +6.1908e-01 -6.1005e-01
130 +2.218519453e+01 +2.218519453e+01 -3.064805474e+00 -3.064805474e+00 +1.0457e+00 -5.5847e-01 -6.6075e-01 -3.9933e-01 +1.6602e+00 +2.7439e-01 -1.5309e+00 -7.7525e-01 +8.0918e-01 -1.6542e+00 +2.4230e+00 +1.0330e+00 -1.4644e+00 -2.5438e-01 +9.5156e-01 -3.8656e-01 +1.7269e-01 -7.2290e-01 +2.8807e-02 -6.2537e-01
146 +1.821994160e+01 +1.821994160e+01 -7.030058402e+00 -7.030058402e+00 +1.8821e+00 -5.4091e-01 -7.4557e-01 -3.1760e-01 +1.5815e+00 -6.4936e-02 -1.4102e+00 -4.8135e-01 +1.2130e+00 -1.8293e+00 +3.3766e+00 +1.1248e+00 -1.9055e+00 -2.9447e-01 +8.3761e-01 -4.8169e-01 -3.2067e-01 -1.0339e+00 +1.9707e-01 -9.1399e-01
154 +1.570471000e+01 +1.570471000e+01 -9.545290001e+00 -9.545290001e+00 +1.9808e+00 +2.3079e-01 -1.0750e+00 -5.7966e-01 +1.8439e+00 +5.0288e-01 -1.8784e+00 -3.8114e-01 +1.8945e-02 -2.1273e+00 +2.8605e+00 +3.5814e-01 -1.4947e+00 +1.1077e-01 +1.0135e+00 +2.9116e-01 -3.6465e-02 -9.0370e-01 +1.4995e-01 -1.0571e+00
169 +1.502331240e+01 +1.502331240e+01 -1.022668760e+01 -1.022668760e+01 +2.5216e+00 -4.9152e-01 -1.0534e+00 -3.8252e-01 +1.9270e+00 -2.6625e-02 -2.1394e+00 -4.7357e-01 +1.0514e+00 -1.5552e+00 +2.3359e+00 +5.2557e-01 -1.2804e+00 -3.0307e-01 +9.3538e-01 +3.1414e-02 -4.1158e-01 -8.8567e-01 -2.1147e-01 -8.5305e-01
178 +1.405483348e+01 +1.405483348e+01 -1.119516652e+01 -1.119516652e+01 +2.9811e+00 +9.7286e-02 -7.6656e-01 -9.9494e-01 +2.8664e+00 -1.3860e-02 -1.5790e+00 -6.5736e-01 +1.2410e+00 -1.5384e+00 +2.9098e+00 +5.6323e-02 -1.3271e+00 +8.4229e-01 +3.2745e-01 -8.1535e-02 -9.7191e-01 -8.6172e-01 -6.2294e-01 -7.0572e-01
183 +1.306107772e+01 +1.306107772e+01 -1.218892228e+01 -1.218892228e+01 +2.1378e+00 -7.3383e-01 -9.1128e-01 -3.2140e-01 +3.1487e+00 +5.7419e-03 -2.5780e+00 -6.4755e-01 +9.9667e-01 -2.1582e+00 +3.6032e+00 +4.8670e-01 -2.2854e+00 -1.4369e-01 +6.6822e-01 +1.0683e-01 -9.1646e-01 -1.4399e+00 +8.4790e-02 -8.7634e-01
186 +1.085799267e+01 +1.085799267e+01 -1.439200733e+01 -1.439200733e+01 +2.2570e+00 -1.5367e-01 -1.2770e+00 -7.6246e-01 +2.3140e+00 +3.3126e-01 -2.5950e+00 -1.1996e+00 +7.3520e-01 -1.9914e+00 +3.7250e+00 +5.6625e-01 -1.7720e+00 +2.5761e-01 +1.0063e+00 +6.0017e-01 -7.6382e-01 -8.5864e-01 -3.2363e-01 -1.4591e+00
194 +1.055353615e+01 +1.055353615e+01 -1.469646385e+01 -1.469646385e+01 +3.1145e+00 +7.1787e-01 -7.5726e-01 -1.0031e+00 +2.8257e+00 +7.2546e-01 -3.0131e+00 -1.4288e+00 +6.8236e-01 -1.9529e+00 +3.7588e+00 +5.0772e-01 -1.6887e+00 +1.9751e-01 +4.7460e-01 -1.2910e-02 -1.0768e+00 -7.2290e-01 +5.5563e-02 -3.4494e-01
203 +9.857372134e+00 +9.857372134e+00 -1.539262787e+01 -1.539262787e+01 +3.3048e+00 +7.5750e-01 -9.8903e-01 -1.1595e+00 +2.2685e+00 +5.5444e-01 -2.5700e+00 -1.2076e+00 +6.1992e-01 -1.9743e+00 +3.3352e+00 +9.3593e-01 -1.8106e+00 -2.8182e-01 +5.1527e-01 -1.6215e-01 -1.2597e-01 -9.1052e-01 +5.3589e-01 +8.7601e-02
208 +7.606654791e+00 +7.606654791e+00 -1.764334521e+01 -1.764334521e+01 +4.1765e+00 +7.2966e-02 -1.1095e+00 -9.7305e-01 +3.6063e+00 +1.8705e-01 -3.0379e+00 -1.4808e+00 +8.7148e-01 -2.3625e+00 +2.6933e+00 +3.9602e-02 -2.0259e+00 -1.8913e-01 +6.2994e-01 +5.6891e-01 -2.2060e-01 -7.0241e-01 -2.8908e-01 -9.2296e-01
215 +6.722231344e+00 +6.722231344e+00 -1.852776866e+01 -1.852776866e+01 +3.5850e+00 +7.9787e-01 -1.6082e+00 -1.5467e+00 +3.0178e+00 +5.0158e-01 -2.4457e+00 -1.1536e+00 +7.6104e-01 -1.6467e+00 +3.3544e+00 +5.4746e-01 -2.5491e+00 -2.2439e-01 +6.8472e-01 -1.4741e-01 -1.8785e-01 -4.6923e-01 +3.1221e-01 -7.1455e-01
217 +6.364769617e+00 +6.364769617e+00 -1.888523038e+01 -1.888523038e+01 +3.4792e+00 +9.7925e-01 -1.7563e+00 -1.2778e+00 +4.0253e+00 +3.1664e-01 -2.8926e+00 -1.3360e+00 +7.0874e-01 -1.8729e+00 +2.7713e+00 +3.4895e-01 -2.1391e+00 -1.4595e-01 +9.0721e-01 +8.1081e-01 -4.8191e-01 -8.5342e-01 +1.1706e-01 -3.9096e-01
232 +5.094686847e+00 +5.094686847e+00 -2.015531315e+01 -2.015531315e+01 +4.2989e+00 +3.6988e-01 -1.2475e+00 -1.8374e+00 +3.1617e+00 +3.3017e-01 -2.7372e+00 -1.6647e+00 +8.5324e-01 -1.9756e+00 +2.9164e+00 -2.6803e-02 -2.2114e+00 +2.3412e-01 +1.0620e+00 +4.3775e-01 +1.6041e-01 -7.8949e-01 +3.0145e-01 -1.0876e+00
236 +4.225341278e+00 +4.225341278e+00 -2.102465872e+01 -2.102465872e+01 +3.7716e+00 +8.0114e-01 -1.2676e+00 -1.9278e+00 +3.0470e+00 +1.3293e-01 -2.4504e+00 -1.8565e+00 +8.0446e-01 -2.3550e+00 +3.5590e+00 +1.1757e+00 -1.8460e+00 -1.1669e-02 +2.1483e+00 +4.1677e-01 +1.3527e-01 -2.5877e-01 +3.2804e-01 -4.2227e-01
244 +3.828352017e+00 +3.828352017e+00 -2.142164798e+01 -2.142164798e+01 +2.6017e+00 +8.2487e-01 -1.2222e+00 -1.8325e+00 +3.2933e+00 +2.2165e-01 -2.6158e+00 -1.5349e+00 +1.4519e+00 -1.7509e+00 +2.6293e+00 +1.2168e+00 -1.8576e+00 -4.7341e-02 +1.7429e+00 +4.4888e-01 +8.0942e-02 -1.0325e+00 -1.8661e-01 -9.6210e-01
245 +3.482499512e+00 +3.482499512e+00 -2.176750049e+01 -2.176750049e+01 +3.7386e+00 +1.4389e+00 -1.1921e+00 -1.6834e+00 +3.4784e+00 +4.8774e-01 -2.3527e+00 -8.7485e-01 +1.1449e+00 -2.1043e+00 +2.5054e+00 +7.6503e-01 -2.4122e+00 -3.2745e-01 +1.8832e+00 +4.3178e-01 -6.3452e-01 -5.6512e-01 +3.7493e-01 -1.0139e+00
248 +2.034989832e+00 +2.034989832e+00 -2.321501017e+01 -2.321501017e+01 +3.2598e+00 +1.1705e+00 -1.4215e+00 -1.9577e+00 +3.1942e+00 +2.4075e-01 -2.2534e+00 -1.5210e+00 +1.3046e+00 -1.9478e+00 +2.7157e+00 +1.1155e+00 -2.0277e+00 +2.2411e-01 +2.2093e+00 +1.0525e-01 -3.2734e-01 -7.7820e-01 +2.5645e-01 -1.2361e+00
363 +1.900307961e+00 +1.900307961e+00 -2.334969204e+01 -2.334969204e+01 +3.6089e+00 +3.6058e-01 -1.3726e+00 -1.8488e+00 +3.1196e+00 +2.6749e-02 -2.1740e+00 -1.1929e+00 +1.2130e+00 -2.8684e+00 +2.7255e+00 +6.2918e-01 -1.7728e+00 -1.9209e-01 +2.0007e+00 +3.4295e-01 -3.7123e-01 -9.7941e-01 +2.5274e-01 -1.3203e+00
385 +1.832350012e+00 +1.832350012e+00 -2.341764999e+01 -2.341764999e+01 +3.3525e+00 +3.7911e-01 -1.0644e+00 -1.7496e+00 +3.2190e+00 +1.3130e-01 -2.2626e+00 -1.0954e+00 +1.2633e+00 -2.7094e+00 +2.6581e+00 +6.5906e-01 -2.1937e+00 -2.2148e-01 +1.8830e+00 +7.9205e-01 -4.9555e-01 -1.1807e+00 +1.3836e-01 -1.2941e+00
396 +1.714113452e+00 +1.714113452e+00 -2.353588655e+01 -2.353588655e+01 +3.1487e+00 +3.6345e-01 -1.0774e+00 -2.0648e+00 +2.8030e+00 -7.0606e-02 -2.4387e+00 -1.2467e+00 +1.3517e+00 -2.9688e+00 +2.6809e+00 +6.7184e-01 -2.2175e+00 +8.0691e-02 +1.9192e+00 +5.5137e-01 -3.4640e-01 -1.4279e+00 +1.2952e-01 -1.4559e+00
408 +1.398588394e+00 +1.398588394e+00 -2.385141161e+01 -2.385141161e+01 +3.1494e+00 +9.0187e-02 -1.3384e+00 -2.1386e+00 +2.9879e+00 -2.9151e-02 -2.3320e+00 -1.3726e+00 +1.2080e+00 -3.0133e+00 +2.6380e+00 +8.9908e-01 -2.3226e+00 -2.5100e-01 +1.9708e+00 +7.3096e-01 -5.2233e-01 -1.3433e+00 +2.5484e-01 -1.3426e+00
411 +1.373871841e+00 +1.373871841e+00 -2.387612816e+01 -2.387612816e+01 +3.5691e+00 -3.6123e-03 -1.1278e+00 -1.9118e+00 +3.4175e+00 -1.9784e-01 -2.3721e+00 -1.4956e+00 +1.4272e+00 -2.5797e+00 +2.8466e+00 +7.3101e-01 -2.4457e+00 -3.7795e-01 +1.8792e+00 +6.6555e-01 -7.2862e-01 -1.4366e+00 +9.2678e-02 -1.3237e+00
413 +1.206013685e+00 +1.206013685e+00 -2.404398631e+01 -2.404398631e+01 +3.4725e+00 +4.2266e-01 -1.3471e+00 -1.9125e+00 +2.7603e+00 +1.4405e-02 -2.1539e+00 -1.5684e+00 +1.4991e+00 -2.9232e+00 +2.8264e+00 +6.3961e-01 -2.5076e+00 -4.0371e-01 +2.0319e+00 +3.7840e-01 -4.6376e-01 -1.4026e+00 +4.2268e-01 -1.1995e+00
420 +1.022497927e+00 +1.022497927e+00 -2.422750207e+01 -2.422750207e+01 +3.6451e+00 +2.7046e-01 -1.2361e+00 -1.8633e+00 +3.0679e+00 -5.5540e-02 -2.2906e+00 -1.5355e+00 +1.4134e+00 -2.9070e+00 +2.7681e+00 +7.2625e-01 -2.5789e+00 -3.4107e-01 +1.9896e+00 +6.0248e-01 -5.3099e-01 -1.5718e+00 +1.6948e-01 -1.2919e+00
437 +7.471359698e-01 +7.471359698e-01 -2.450286403e+01 -2.450286403e+01 +3.8135e+00 +5.9013e-01 -1.2666e+00 -2.0966e+00 +3.2113e+00 -5.6705e-02 -2.2027e+00 -1.5496e+00 +1.3089e+00 -2.7798e+00 +2.7009e+00 +7.5753e-01 -2.6773e+00 -3.6463e-01 +2.1475e+00 +6.7561e-01 -6.1295e-01 -1.3191e+00 +2.9011e-01 -1.3863e+00
438 +6.473757428e-01 +6.473757428e-01 -2.460262426e+01 -2.460262426e+01 +3.5372e+00 +4.8644e-01 -1.1964e+00 -1.9966e+00 +3.1100e+00 -1.9501e-01 -2.1334e+00 -1.4907e+00 +1.4525e+00 -2.8797e+00 +2.7335e+00 +9.2094e-01 -2.5910e+00 -1.3636e-01 +2.0307e+00 +6.4819e-01 -6.0150e-01 -1.3921e+00 +2.3301e-01 -1.1507e+00
444 +6.338443125e-01 +6.338443125e-01 -2.461615569e+01 -2.461615569e+01 +3.4908e+00 +4.9253e-01 -1.2626e+00 -1.9795e+00 +3.1691e+00 +1.0056e-02 -2.3497e+00 -1.5396e+00 +1.3231e+00 -2.6064e+00 +2.6972e+00 +9.8802e-01 -2.5737e+00 -3.0922e-01 +1.8019e+00 +6.5445e-01 -6.3347e-01 -1.5967e+00 +2.4660e-01 -1.2235e+00
452 +6.227623315e-01 +6.227623315e-01 -2.462723767e+01 -2.462723767e+01 +3.4632e+00 +5.1021e-01 -1.4492e+00 -1.8762e+00 +3.1133e+00 -1.0258e-01 -2.3155e+00 -1.4233e+00 +1.3694e+00 -2.8313e+00 +2.7723e+00 +1.1205e+00 -2.6306e+00 -3.5512e-01 +1.9992e+00 +3.8848e-01 -4.7821e-01 -1.3613e+00 +5.7068e-01 -1.2545e+00
455 +5.362029752e-01 +5.362029752e-01 -2.471379702e+01 -2.471379702e+01 +3.4669e+00 +6.9938e-01 -1.2410e+00 -1.9704e+00 +3.4929e+00 -1.6810e-02 -2.3759e+00 -1.5275e+00 +1.2037e+00 -2.8497e+00 +2.5073e+00 +8.5965e-01 -2.6712e+00 -1.8742e-01 +2.0452e+00 +5.4967e-01 -6.4172e-01 -1.4300e+00 +2.4391e-01 -1.3281e+00
460 +4.014890082e-01 +4.014890082e-01 -2.484851099e+01 -2.484851099e+01 +3.4640e+00 +5.6147e-01 -1.4395e+00 -2.0672e+00 +3.4679e+00 -8.8734e-02 -2.4959e+00 -1.5018e+00 +1.3024e+00 -2.8605e+00 +2.6179e+00 +1.0049e+00 -2.6471e+00 -2.7537e-01 +2.1418e+00 +2.7424e-01 -5.5752e-01 -1.4777e+00 +3.4106e-01 -1.3427e+00
526 +3.976490618e-01 +3.976490618e-01 -2.485235094e+01 -2.485235094e+01 +3.7055e+00 +6.0149e-01 -1.2137e+00 -1.8571e+00 +3.3894e+00 +8.7815e-02 -2.3549e+00 -1.7458e+00 +1.1766e+00 -2.5868e+00 +2.7121e+00 +9.7978e-01 -2.5904e+00 -2.2028e-01 +2.1344e+00 +4.3118e-01 -7.5134e-01 -1.2630e+00 +4.1989e-01 -1.3329e+00
558 +3.207871571e-01 +3.207871571e-01 -2.492921284e+01 -2.492921284e+01 +3.7714e+00 +6.2577e-01 -1.2900e+00 -1.9750e+00 +3.3879e+00 +3.4725e-02 -2.4953e+00 -1.8037e+00 +1.2096e+00 -2.7607e+00 +2.4807e+00 +1.0129e+00 -2.5450e+00 -1.8024e-03 +1.8835e+00 +4.8006e-01 -6.3459e-01 -1.3813e+00 +2.5074e-01 -1.4575e+00
581 +3.125226716e-01 +3.125226716e-01 -2.493747733e+01 -2.493747733e+01 +3.7435e+00 +7.0332e-01 -1.3269e+00 -2.0656e+00 +3.1661e+00 -3.8741e-02 -2.2800e+00 -1.8302e+00 +1.2686e+00 -2.7767e+00 +2.5302e+00 +1.1415e+00 -2.5381e+00 -1.1493e-01 +2.1033e+00 +5.0887e-01 -5.6894e-01 -1.2255e+00 +1.6788e-01 -1.4273e+00
588 +2.416455756e-01 +2.416455756e-01 -2.500835442e+01 -2.500835442e+01 +3.5973e+00 +6.8218e-01 -1.4133e+00 -1.9960e+00 +3.1224e+00 -2.8479e-02 -2.4051e+00 -1.9486e+00 +1.1382e+00 -2.8437e+00 +2.6575e+00 +1.2358e+00 -2.5375e+00 -3.8580e-03 +2.0274e+00 +4.3198e-01 -5.9970e-01 -1.1758e+00 +2.2519e-01 -1.3243e+00
598 +2.290842514e-01 +2.290842514e-01 -2.502091575e+01 -2.502091575e+01 +3.6911e+00 +6.5464e-01 -1.3922e+00 -2.0739e+00 +3.0740e+00 +1.4390e-02 -2.4141e+00 -1.8064e+00 +1.2519e+00 -2.8119e+00 +2.6852e+00 +1.1164e+00 -2.5427e+00 +3.0022e-02 +1.8386e+00 +4.0443e-01 -5.9129e-01 -1.1748e+00 +1.6023e-01 -1.2755e+00
605 +1.988994839e-01 +1.988994839e-01 -2.505110052e+01 -2.505110052e+01 +3.7423e+00 +5.8587e-01 -1.3226e+00 -2.0196e+00 +3.0830e+00 -8.8468e-02 -2.3725e+00 -1.7390e+00 +1.2483e+00 -2.8564e+00 +2.6141e+00 +1.0824e+00 -2.5235e+00 +1.2359e-01 +2.0255e+00 +4.0164e-01 -6.5771e-01 -1.2414e+00 +1.9524e-01 -1.1880e+00
654 +1.045945176e-01 +1.045945176e-01 -2.514540548e+01 -2.514540548e+01 +3.5804e+00 +6.1116e-01 -1.3973e+00 -2.1823e+00 +3.3861e+00 -1.7720e-02 -2.4450e+00 -1.7893e+00 +1.2045e+00 -2.8307e+00 +2.6814e+00 +1.1815e+00 -2.5886e+00 +7.4352e-02 +2.0695e+00 +2.8573e-01 -6.6593e-01 -1.2496e+00 +2.4046e-01 -1.2993e+00
664 +7.220803122e-02 +7.220803122e-02 -2.517779197e+01 -2.517779197e+01 +3.5663e+00 +6.7051e-01 -1.4102e+00 -2.1102e+00 +3.4284e+00 -2.3056e-02 -2.4709e+00 -1.7522e+00 +1.1832e+00 -2.6758e+00 +2.6920e+00 +1.1820e+00 -2.5861e+00 +2.8259e-02 +2.0155e+00 +3.8623e-01 -6.8430e-01 -1.2901e+00 +2.8814e-01 -1.1933e+00
717 +5.317062174e-02 +5.317062174e-02 -2.519682938e+01 -2.519682938e+01 +3.5601e+00 +6.7302e-01 -1.4689e+00 -2.1672e+00 +3.2309e+00 -9.2558e-02 -2.4456e+00 -1.8179e+00 +1.2215e+00 -2.7517e+00 +2.6420e+00 +1.1889e+00 -2.5371e+00 +2.0885e-02 +2.1618e+00 +3.4306e-01 -6.0792e-01 -1.3425e+00 +3.5892e-01 -1.2095e+00
806 +4.792478105e-02 +4.792478105e-02 -2.520207522e+01 -2.520207522e+01 +3.7109e+00 +6.2443e-01 -1.3180e+00 -2.1759e+00 +3.2252e+00 -9.7592e-02 -2.4597e+00 -1.7332e+00 +1.2980e+00 -2.6973e+00 +2.5921e+00 +1.1254e+00 -2.6125e+00 +1.0526e-01 +2.0726e+00 +3.1638e-01 -6.4802e-01 -1.3273e+00 +3.7379e-01 -1.2201e+00
820 +4.541790832e-02 +4.541790832e-02 -2.520458209e+01 -2.520458209e+01 +3.6472e+00 +6.5850e-01 -1.3996e+00 -2.1705e+00 +3.1958e+00 -1.1297e-01 -2.4986e+00 -1.7290e+00 +1.3000e+00 -2.7045e+00 +2.6311e+00 +1.1363e+00 -2.5254e+00 +6.7233e-02 +2.0102e+00 +3.3569e-01 -6.9957e-01 -1.3816e+00 +4.3008e-01 -1.2201e+00
822 +4.177296358e-02 +4.177296358e-02 -2.520822704e+01 -2.520822704e+01 +3.6090e+00 +6.2731e-01 -1.3542e+00 -2.1771e+00 +3.2178e+00 -7.4780e-02 -2.4692e+00 -1.7536e+00 +1.2645e+00 -2.7220e+00 +2.5855e+00 +1.1851e+00 -2.5142e+00 +5.1053e-02 +2.0673e+00 +2.9879e-01 -6.5349e-01 -1.3845e+00 +4.0828e-01 -1.1826e+00
825 +3.717676189e-02 +3.717676189e-02 -2.521282324e+01 -2.521282324e+01 +3.6571e+00 +6.5223e-01 -1.3697e+00 -2.2008e+00 +3.2320e+00 -5.7779e-02 -2.4733e+00 -1.7368e+00 +1.2985e+00 -2.7166e+00 +2.6171e+00 +1.1666e+00 -2.5320e+00 +5.9966e-02 +2.1098e+00 +3.5827e-01 -6.7577e-01 -1.2834e+00 +3.9186e-01 -1.1842e+00
831 +2.991225053e-02 +2.991225053e-02 -2.522008775e+01 -2.522008775e+01 +3.6394e+00 +6.5856e-01 -1.3758e+00 -2.2296e+00 +3.2519e+00 -5.7516e-02 -2.4569e+00 -1.7559e+00 +1.2696e+00 -2.7305e+00 +2.6488e+00 +1.1471e+00 -2.5157e+00 +3.1850e-02 +2.0752e+00 +3.2443e-01 -6.4057e-01 -1.3054e+00 +3.8490e-01 -1.1990e+00
832 +2.895271874e-02 +2.895271874e-02 -2.522104728e+01 -2.522104728e+01 +3.6621e+00 +6.4603e-01 -1.3970e+00 -2.1866e+00 +3.2072e+00 -8.3955e-02 -2.4734e+00 -1.7670e+00 +1.3012e+00 -2.6963e+00 +2.6200e+00 +1.1862e+00 -2.5335e+00 +2.8225e-02 +2.0759e+00 +3.7725e-01 -6.5867e-01 -1.3025e+00 +3.8974e-01 -1.1696e+00
841 +2.731872832e-02 +2.731872832e-02 -2.522268127e+01 -2.522268127e+01 +3.6405e+00 +6.0213e-01 -1.3949e+00 -2.1976e+00 +3.2214e+00 -4.7970e-02 -2.4661e+00 -1.7722e+00 +1.2809e+00 -2.7001e+00 +2.6029e+00 +1.1270e+00 -2.5403e+00 +3.3942e-02 +2.0183e+00 +3.2926e-01 -7.0173e-01 -1.3258e+00 +4.0508e-01 -1.1588e+00
866 +2.420275901e-02 +2.420275901e-02 -2.522579724e+01 -2.522579724e+01 +3.5971e+00 +5.8015e-01 -1.3839e+00 -2.2174e+00 +3.2806e+00 -5.8869e-02 -2.4597e+00 -1.8405e+00 +1.2914e+00 -2.6491e+00 +2.6451e+00 +1.1145e+00 -2.6283e+00 +4.7059e-02 +2.0060e+00 +3.3560e-01 -7.0197e-01 -1.3242e+00 +3.9133e-01 -1.1522e+00
890 +1.902273252e-02 +1.902273252e-02 -2.523097727e+01 -2.523097727e+01 +3.6193e+00 +5.6886e-01 -1.4129e+00 -2.1972e+00 +3.2723e+00 -8.7312e-02 -2.4333e+00 -1.8227e+00 +1.2930e+00 -2.6262e+00 +2.6118e+00 +1.1603e+00 -2.5546e+00 +3.6763e-02 +2.0344e+00 +3.4547e-01 -6.6684e-01 -1.3280e+00 +3.6049e-01 -1.1983e+00
