% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.228006449e+03 +1.228006449e+03 +1.253476449e+03 +1.253476449e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
9 +1.133789429e+03 +1.133789429e+03 +1.159259429e+03 +1.159259429e+03 -8.5892e-02 +3.2334e-03 -1.0530e-01 +1.1197e-01 +3.7600e-02 +1.5439e-01 +7.6299e-02 +4.9040e-02 +3.1375e-02 +4.8795e-02 -1.9143e-01 -2.4459e-02 -1.5510e-01 -3.1048e-01 -1.4011e-01 +2.3604e-02 -3.0495e-01 -2.0633e-01 +6.1426e-02 -2.4843e-01
14 +1.094023447e+03 +1.094023447e+03 +1.119493447e+03 +1.119493447e+03 -4.6651e-01 +5.8589e-02 +1.4818e-01 +3.3051e-01 -1.1786e-02 -1.2283e-01 +1.4196e-01 +1.6195e-01 +1.0749e-01 +1.7140e-01 +9.2972e-02 -8.6257e-02 -2.5185e-02 -2.8055e-01 -2.5306e-01 -3.2205e-01 -2.3235e-02 +1.7268e-01 +1.7735e-01 -2.5649e-01
21 +9.387719210e+02 +9.387719210e+02 +9.642419210e+02 +9.642419210e+02 -1.1852e-01 +3.9629e-01 +1.3066e-01 +1.4604e-01 -2.6221e-01 -2.8846e-01 -1.6183e-01 +3.5848e-01 +2.3135e-02 +2.1543e-01 -1.1483e-01 -1.1689e-01 -2.8555e-01 -1.7086e-01 -1.3056e-01 -3.2665e-01 -6.8593e-02 +2.7783e-01 +1.9877e-01 -3.9434e-01
43 +8.839505151e+02 +8.839505151e+02 +9.094205151e+02 +9.094205151e+02 -3.6477e-01 -1.1517e-01 +5.7603e-01 +2.5694e-01 +2.0533e-02 +2.3340e-02 -5.3565e-01 +9.8523e-02 +9.8794e-03 +5.7083e-01 -3.8169e-03 -5.7610e-01 -4.2146e-01 -1.2409e-01 -1.5710e-01 -3.2294e-01 -4.2514e-01 +2.9977e-01 +2.8563e-01 -1.1501e+00
58 +8.255049065e+02 +8.255049065e+02 +8.509749065e+02 +8.509749065e+02 -6.9243e-01 -9.7711e-02 +5.8215e-01 +3.3760e-01 +7.2637e-03 -2.7526e-02 -2.8412e-01 +3.7993e-01 -3.2213e-02 +5.3706e-01 +2.6085e-02 -1.3805e+00 -7.1449e-01 -5.7393e-01 -3.9969e-01 -2.9493e-01 -2.6126e-02 +7.5603e-01 +1.8727e-01 -8.0945e-01
66 +7.247363204e+02 +7.247363204e+02 +7.502063204e+02 +7.502063204e+02 -1.3336e+00 -4.7370e-01 +4.6236e-01 -9.2470e-02 -7.1468e-02 -5.6287e-03 -2.7732e-01 +8.3859e-02 -1.6119e-01 +6.0332e-01 -9.7613e-02 -1.4059e+00 -1.1864e-01 -7.0097e-01 -2.7816e-01 -1.1945e-01 -2.8023e-01 +6.2637e-01 +4.3946e-01 -1.4119e+00
81 +6.652112376e+02 +6.652112376e+02 +6.906812376e+02 +6.906812376e+02 -1.2049e+00 -7.6703e-02 +9.8985e-01 -2.0520e-01 -2.0243e-01 -1.7852e-02 -4.4976e-01 -9.9981e-02 -4.0123e-03 +9.5665e-01 -2.0229e-01 -1.6255e+00 -5.8192e-01 -7.0064e-01 -7.4634e-02 -4.1050e-01 -5.2589e-01 +3.4036e-01 +5.0389e-01 -1.3408e+00
84 +6.324869126e+02 +6.324869126e+02 +6.579569126e+02 +6.579569126e+02 -1.3673e+00 +3.6043e-01 +8.4949e-01 -3.9736e-01 -1.8601e-01 +3.7682e-02 -6.3710e-02 -1.1316e-03 +1.4560e-01 +9.0044e-01 -3.8004e-01 -1.3360e+00 +9.6737e-03 -5.7900e-01 +3.4896e-01 +1.0383e-01 -2.9295e-01 +1.0168e+00 +3.0335e-01 -1.7150e+00
90 +6.011617251e+02 +6.011617251e+02 +6.266317251e+02 +6.266317251e+02 -1.3710e+00 +2.1075e-01 +9.2958e-01 -1.5562e-01 +6.5633e-02 +2.4009e-01 -1.6227e-01 +7.9618e-01 +2.8404e-01 +8.5063e-01 -6.7021e-01 -1.8855e+00 -3.4169e-01 -3.0032e-01 -1.8115e-02 -3.3328e-01 +1.8015e-02 +8.2095e-01 +2.6456e-01 -1.7437e+00
112 +5.600082627e+02 +5.600082627e+02 +5.854782627e+02 +5.854782627e+02 -1.7531e+00 +3.9012e-01 +9.2085e-01 -2.2827e-01 -2.7996e-01 -2.1462e-01 -4.7207e-01 +6.1834e-01 +3.2245e-01 +1.1130e+00 -7.6431e-01 -1.3478e+00 -1.6600e-01 +2.0980e-01 -1.8104e-01 -2.1610e-01 -1.8473e-01 +1.1709e+00 +6.3261e-01 -1.7845e+00
132 +5.090878221e+02 +5.090878221e+02 +5.345578221e+02 +5.345578221e+02 -2.5269e+00 -1.0813e-02 +1.4255e+00 -4.4701e-01 -5.7616e-01 +1.2394e-01 -1.0881e+00 -6.8631e-02 +9.8748e-02 +1.2605e+00 -9.8377e-01 -1.2639e+00 +4.4057e-01 +1.2251e-01 +4.6821e-01 +4.6293e-01 -3.1958e-01 +1.3993e+00 +5.6442e-01 -1.1044e+00
143 +4.863150615e+02 +4.863150615e+02 +5.117850615e+02 +5.117850615e+02 -2.3653e+00 -1.8634e-02 +1.8763e+00 -1.3447e+00 -7.5799e-01 -1.6295e-01 -1.6944e+00 -6.7355e-01 +2.7070e-01 +1.2855e+00 -1.2431e+00 -2.1716e+00 +3.1576e-01 +6.2164e-01 +9.9065e-01 +2.4040e-01 +3.5034e-01 +7.7284e-01 +3.9840e-01 -1.2776e+00
146 +4.296805212e+02 +4.296805212e+02 +4.551505212e+02 +4.551505212e+02 -2.8714e+00 -4.9033e-02 +2.3516e+00 -9.7993e-01 -9.1156e-01 -2.6235e-01 -2.0127e+00 -3.6733e-01 +2.8949e-01 +9.6213e-01 -1.7834e+00 -1.7592e+00 +7.2620e-01 +1.7871e+00 +1.1720e+00 +2.4207e-01 +4.7418e-03 +1.3244e+00 +5.1253e-01 -1.8387e+00
154 +4.178173644e+02 +4.178173644e+02 +4.432873644e+02 +4.432873644e+02 -2.5425e+00 +3.3203e-01 +1.9022e+00 -6.4450e-01 -1.3720e+00 -4.4263e-01 -1.6985e+00 +1.2644e-01 +6.7115e-01 +3.8518e-01 -9.2887e-01 -2.4083e+00 +7.0415e-01 +1.1962e+00 +1.8978e+00 +4.2035e-01 +2.3246e-01 +1.9598e+00 +7.6786e-01 -1.5090e+00
155 +3.597925793e+02 +3.597925793e+02 +3.852625793e+02 +3.852625793e+02 -3.8477e+00 +1.7545e-01 +1.2322e+00 -1.1957e+00 -1.1505e+00 -8.5498e-01 -1.8139e+00 +1.9034e-01 +4.5329e-01 +1.4901e+00 -1.5899e+00 -1.8770e+00 +6.1982e-01 +1.5159e+00 +1.0589e+00 +1.9140e-01 +4.9704e-01 +1.4172e+00 +3.3665e-01 -1.8378e+00
165 +3.426677501e+02 +3.426677501e+02 +3.681377501e+02 +3.681377501e+02 -4.1274e+00 -4.7484e-01 +1.0986e+00 -5.6023e-01 -8.6073e-01 -1.4427e-01 -1.9323e+00 -5.6267e-01 +2.1532e-01 +9.5361e-01 -2.0230e+00 -2.6285e+00 +3.1489e-01 +2.5621e+00 +8.9196e-01 -1.1403e+00 +4.5089e-01 +1.3767e+00 -1.0232e-01 -2.1875e+00
226 +3.371853959e+02 +3.371853959e+02 +3.626553959e+02 +3.626553959e+02 -4.4944e+00 +2.0324e-01 +1.0043e+00 -3.1792e-01 -9.1272e-01 -1.5622e+00 -2.5044e+00 +1.6098e-01 +1.0807e-01 +5.5470e-01 -3.3845e+00 -1.9829e+00 +1.8450e+00 +2.9538e+00 +3.6720e+00 -2.4210e+00 +1.7583e+00 +1.6599e+00 +1.7426e-01 -8.9669e-01
229 +3.226634362e+02 +3.226634362e+02 +3.481334362e+02 +3.481334362e+02 -4.5212e+00 -2.1530e-02 +9.1404e-01 -1.7438e+00 -1.8989e+00 -1.5901e+00 -3.4680e+00 +2.0265e-01 +1.0596e+00 +8.3037e-01 -1.9086e+00 -2.2683e+00 +2.2901e+00 +1.6043e+00 +3.2947e+00 -1.9965e+00 +2.5356e+00 +1.0653e+00 +6.2966e-01 -1.7207e+00
235 +2.693328749e+02 +2.693328749e+02 +2.948028749e+02 +2.948028749e+02 -3.1710e+00 -2.2288e-01 +1.3567e-01 -1.0116e+00 -1.4518e+00 -2.1098e+00 -2.3762e+00 -1.5978e-01 +8.5198e-01 -2.7822e-01 -2.5545e+00 -2.2602e+00 +2.9632e+00 +1.8146e+00 +3.2484e+00 -3.1990e+00 +2.6868e+00 +1.6559e+00 +6.3356e-02 -2.1240e+00
249 +2.585542306e+02 +2.585542306e+02 +2.840242306e+02 +2.840242306e+02 -3.2835e+00 +2.4072e-01 +5.7756e-01 -1.4537e+00 -2.1555e+00 -1.6431e+00 -3.0885e+00 +2.3463e-01 +9.5539e-01 +4.5792e-01 -3.0846e+00 -2.7612e+00 +1.8696e+00 +2.4032e+00 +3.0520e+00 -3.1704e+00 +2.3789e+00 +1.5923e+00 +3.5819e-01 -1.9404e+00
259 +2.418386390e+02 +2.418386390e+02 +2.673086390e+02 +2.673086390e+02 -2.4836e+00 -3.6656e-01 -5.8888e-01 +8.7813e-02 -1.6025e+00 -1.7143e+00 -3.1623e+00 +5.7059e-01 +1.1149e+00 -1.2016e+00 -3.2655e+00 -9.6567e-01 +1.4275e+00 +1.3844e+00 +2.7577e+00 -4.4946e+00 +2.0318e+00 +1.3098e+00 +1.4983e+00 -3.7042e+00
310 +2.059123798e+02 +2.059123798e+02 +2.313823798e+02 +2.313823798e+02 -3.7941e+00 -1.0103e+00 -1.1281e+00 -4.4568e-01 -5.5727e-01 -1.0656e+00 -1.5557e+00 +4.7239e-01 +1.7732e+00 +5.1734e-01 -4.5962e+00 -1.1698e+00 -4.7805e-01 -3.4597e-01 +3.4459e+00 -3.7150e+00 +1.5817e+00 +1.5748e+00 +1.5714e+00 -3.6711e+00
609 +2.011215795e+02 +2.011215795e+02 +2.265915795e+02 +2.265915795e+02 -3.8697e+00 -1.3002e+00 +1.2877e-01 -3.6924e-01 -1.8570e+00 -5.2329e-01 -9.7596e-01 -7.9077e-01 +3.4054e+00 -8.1467e-02 -3.6691e+00 -3.2816e-01 +6.0077e-02 +8.4939e-01 +2.7932e+00 -2.6496e+00 +2.7450e+00 +2.9614e+00 +2.3057e+00 -4.2636e+00
616 +1.666818777e+02 +1.666818777e+02 +1.921518777e+02 +1.921518777e+02 -3.8835e+00 -1.8840e+00 +5.1615e-01 -3.5134e-01 -1.8293e+00 -8.8773e-01 -8.3251e-01 -6.0942e-01 +3.9727e+00 -1.0277e+00 -4.4506e+00 -1.0056e+00 -7.1130e-01 +7.7985e-01 +2.6307e+00 -2.7915e+00 +2.0197e+00 +3.2467e+00 +2.1887e+00 -4.3914e+00
617 +1.620546690e+02 +1.620546690e+02 +1.875246690e+02 +1.875246690e+02 -4.4303e+00 -1.0417e+00 -7.5617e-01 -1.3267e+00 -1.6383e+00 -5.3381e-01 -1.0613e+00 -2.0990e-01 +3.7712e+00 +8.8099e-02 -5.1563e+00 -5.3389e-01 +3.4415e-01 +5.9805e-01 +2.2033e+00 -3.9140e+00 +2.5657e+00 +3.0662e+00 +2.3767e+00 -4.7253e+00
875 +1.334024671e+02 +1.334024671e+02 +1.588724671e+02 +1.588724671e+02 -2.9891e+00 -2.2794e+00 -1.5968e+00 -2.2873e+00 -1.1230e+00 -5.6144e-01 -2.0182e-01 -3.1258e-01 +2.8872e+00 -1.8437e+00 -4.8095e+00 -1.5006e+00 -2.4172e-01 +1.0478e+00 +3.8891e+00 -3.7280e+00 +1.7575e+00 +3.9167e+00 +2.5155e+00 -3.9661e+00
1402 +1.296306087e+02 +1.296306087e+02 +1.551006087e+02 +1.551006087e+02 -3.6948e+00 -2.3079e+00 -1.3782e+00 -2.3364e+00 -1.2995e+00 -4.2374e-01 +7.0894e-01 -1.0338e-01 +3.2501e+00 -1.7314e+00 -4.6893e+00 -1.9037e+00 -1.6407e+00 +8.4787e-01 +3.5918e+00 -2.7394e+00 +1.9856e+00 +1.8830e+00 +2.2680e+00 -4.7360e+00
1459 +1.186565828e+02 +1.186565828e+02 +1.441265828e+02 +1.441265828e+02 -3.8220e+00 -2.3813e+00 -1.3293e+00 -2.4028e+00 -1.3064e+00 -3.4222e-01 +5.6437e-01 -9.3827e-02 +3.2116e+00 -1.7948e+00 -4.8583e+00 -1.8342e+00 -1.5680e+00 +1.0509e+00 +3.6744e+00 -2.8444e+00 +2.0856e+00 +1.8990e+00 +2.1040e+00 -4.5388e+00
1725 +1.079979452e+02 +1.079979452e+02 +1.334679452e+02 +1.334679452e+02 -3.9206e+00 -2.6637e+00 -1.1018e+00 -2.2500e+00 -1.1312e+00 -2.5397e-01 +3.9574e-01 +6.4189e-03 +3.0418e+00 -1.6796e+00 -5.1293e+00 -1.9154e+00 -1.1511e+00 +1.1778e+00 +3.6660e+00 -2.9695e+00 +1.9714e+00 +1.6477e+00 +2.0443e+00 -4.6469e+00
1797 +1.053695634e+02 +1.053695634e+02 +1.308395634e+02 +1.308395634e+02 -3.8343e+00 -2.6765e+00 -1.0425e+00 -2.2771e+00 -1.2493e+00 -3.5643e-01 +4.5260e-01 -6.2934e-02 +3.0327e+00 -1.7519e+00 -5.1984e+00 -1.9542e+00 -1.1503e+00 +1.1379e+00 +3.6756e+00 -2.9362e+00 +1.9770e+00 +1.6861e+00 +2.1082e+00 -4.7038e+00
1803 +1.044612669e+02 +1.044612669e+02 +1.299312669e+02 +1.299312669e+02 -3.8808e+00 -2.6815e+00 -1.0328e+00 -2.2970e+00 -1.2109e+00 -3.8859e-01 +4.2626e-01 -2.9463e-02 +3.0230e+00 -1.7887e+00 -5.1682e+00 -1.9391e+00 -1.1834e+00 +1.1825e+00 +3.6661e+00 -3.0729e+00 +1.9640e+00 +1.6079e+00 +2.0396e+00 -4.7112e+00
1804 +1.007410975e+02 +1.007410975e+02 +1.262110975e+02 +1.262110975e+02 -3.8764e+00 -2.6685e+00 -1.0502e+00 -2.2242e+00 -1.1464e+00 -3.2771e-01 +4.4054e-01 -3.4583e-02 +3.0309e+00 -1.7535e+00 -5.1541e+00 -1.9632e+00 -1.1434e+00 +1.2297e+00 +3.6520e+00 -2.9533e+00 +1.9777e+00 +1.6853e+00 +2.0566e+00 -4.7184e+00
1806 +9.841714350e+01 +9.841714350e+01 +1.238871435e+02 +1.238871435e+02 -3.8394e+00 -2.7001e+00 -1.0697e+00 -2.2697e+00 -1.1842e+00 -3.9522e-01 +4.0386e-01 -8.8599e-02 +3.0110e+00 -1.8009e+00 -5.1616e+00 -1.9562e+00 -1.2211e+00 +1.2270e+00 +3.6430e+00 -2.9758e+00 +2.0054e+00 +1.6533e+00 +2.1007e+00 -4.6811e+00
1815 +9.671337495e+01 +9.671337495e+01 +1.221833749e+02 +1.221833749e+02 -3.8167e+00 -2.6946e+00 -9.9958e-01 -2.2247e+00 -1.1575e+00 -3.9807e-01 +4.1147e-01 -6.3916e-02 +3.0221e+00 -1.7744e+00 -5.1684e+00 -1.9570e+00 -1.2243e+00 +1.2403e+00 +3.6741e+00 -2.9576e+00 +1.9754e+00 +1.6611e+00 +2.0535e+00 -4.7119e+00
1829 +8.912788861e+01 +8.912788861e+01 +1.145978886e+02 +1.145978886e+02 -3.8193e+00 -2.6910e+00 -1.0165e+00 -2.2413e+00 -1.1812e+00 -3.6344e-01 +4.2934e-01 -6.6208e-02 +2.9929e+00 -1.7871e+00 -5.1814e+00 -1.9473e+00 -1.1977e+00 +1.2239e+00 +3.7486e+00 -2.9343e+00 +1.9860e+00 +1.6761e+00 +2.0783e+00 -4.6849e+00
1864 +8.529551985e+01 +8.529551985e+01 +1.107655199e+02 +1.107655199e+02 -3.8755e+00 -2.6607e+00 -1.0426e+00 -2.2589e+00 -1.1817e+00 -3.3841e-01 +4.1259e-01 -4.8820e-02 +3.0075e+00 -1.8308e+00 -5.1558e+00 -1.9218e+00 -1.2059e+00 +1.2046e+00 +3.7302e+00 -3.0138e+00 +2.0281e+00 +1.6270e+00 +2.1000e+00 -4.6539e+00
1879 +8.450691086e+01 +8.450691086e+01 +1.099769109e+02 +1.099769109e+02 -3.8479e+00 -2.7266e+00 -1.0424e+00 -2.2548e+00 -1.1811e+00 -3.2646e-01 +3.8877e-01 -6.1090e-02 +2.9828e+00 -1.8139e+00 -5.1340e+00 -1.8979e+00 -1.1672e+00 +1.2228e+00 +3.7025e+00 -2.9761e+00 +2.0365e+00 +1.6352e+00 +2.1049e+00 -4.6771e+00
1909 +8.271069536e+01 +8.271069536e+01 +1.081806954e+02 +1.081806954e+02 -3.8792e+00 -2.7217e+00 -1.0433e+00 -2.2452e+00 -1.1738e+00 -3.2116e-01 +4.0698e-01 -4.8478e-02 +2.9705e+00 -1.7821e+00 -5.1675e+00 -1.9111e+00 -1.1711e+00 +1.2064e+00 +3.6850e+00 -2.9888e+00 +2.0430e+00 +1.6735e+00 +2.0721e+00 -4.6982e+00
1922 +7.914265059e+01 +7.914265059e+01 +1.046126506e+02 +1.046126506e+02 -3.8769e+00 -2.7099e+00 -1.0735e+00 -2.2465e+00 -1.1673e+00 -3.3794e-01 +4.1323e-01 -3.9477e-02 +2.9611e+00 -1.7909e+00 -5.1725e+00 -1.8975e+00 -1.1814e+00 +1.2048e+00 +3.7112e+00 -2.9968e+00 +2.0801e+00 +1.6599e+00 +2.0832e+00 -4.6880e+00
1968 +7.722731785e+01 +7.722731785e+01 +1.026973178e+02 +1.026973178e+02 -3.8753e+00 -2.7072e+00 -1.0501e+00 -2.2815e+00 -1.1569e+00 -3.5394e-01 +4.3067e-01 -3.8761e-02 +2.9554e+00 -1.7673e+00 -5.1901e+00 -1.9332e+00 -1.1884e+00 +1.1927e+00 +3.7329e+00 -3.0145e+00 +2.0997e+00 +1.6345e+00 +2.1274e+00 -4.6680e+00
1997 +7.491249555e+01 +7.491249555e+01 +1.003824956e+02 +1.003824956e+02 -3.8789e+00 -2.7429e+00 -1.0606e+00 -2.3083e+00 -1.1683e+00 -3.7914e-01 +4.3213e-01 -4.0350e-02 +2.9544e+00 -1.7660e+00 -5.1898e+00 -1.8887e+00 -1.1689e+00 +1.1616e+00 +3.7344e+00 -2.9958e+00 +2.1021e+00 +1.6469e+00 +2.1067e+00 -4.6576e+00
2010 +7.412876730e+01 +7.412876730e+01 +9.959876730e+01 +9.959876730e+01 -3.8793e+00 -2.7341e+00 -1.0753e+00 -2.3292e+00 -1.1647e+00 -3.6400e-01 +4.5021e-01 -3.4747e-02 +2.9809e+00 -1.7481e+00 -5.1963e+00 -1.8945e+00 -1.1822e+00 +1.1806e+00 +3.7278e+00 -2.9851e+00 +2.1042e+00 +1.6439e+00 +2.1202e+00 -4.6668e+00
2041 +7.188135520e+01 +7.188135520e+01 +9.735135520e+01 +9.735135520e+01 -3.8689e+00 -2.7392e+00 -1.0844e+00 -2.3114e+00 -1.1932e+00 -3.6943e-01 +4.5665e-01 -2.0158e-02 +2.9652e+00 -1.7643e+00 -5.1826e+00 -1.9270e+00 -1.1843e+00 +1.2068e+00 +3.7577e+00 -2.9776e+00 +2.1106e+00 +1.6468e+00 +2.1087e+00 -4.6510e+00
2115 +7.028139425e+01 +7.028139425e+01 +9.575139425e+01 +9.575139425e+01 -3.8699e+00 -2.7342e+00 -1.0694e+00 -2.3043e+00 -1.2139e+00 -3.7536e-01 +4.6564e-01 -2.6948e-02 +2.9700e+00 -1.7784e+00 -5.1771e+00 -1.9367e+00 -1.1850e+00 +1.2133e+00 +3.7624e+00 -2.9905e+00 +2.1592e+00 +1.6711e+00 +2.0997e+00 -4.6483e+00
2195 +6.887907648e+01 +6.887907648e+01 +9.434907648e+01 +9.434907648e+01 -3.8468e+00 -2.7356e+00 -1.0671e+00 -2.2923e+00 -1.2209e+00 -3.8776e-01 +4.6645e-01 -1.3654e-02 +2.9871e+00 -1.7871e+00 -5.1835e+00 -1.9395e+00 -1.1886e+00 +1.2102e+00 +3.7621e+00 -2.9681e+00 +2.1503e+00 +1.6553e+00 +2.1192e+00 -4.6790e+00
2336 +6.748392330e+01 +6.748392330e+01 +9.295392330e+01 +9.295392330e+01 -3.8453e+00 -2.7456e+00 -1.0453e+00 -2.2861e+00 -1.2044e+00 -3.9171e-01 +4.7098e-01 -2.5894e-02 +2.9749e+00 -1.7696e+00 -5.2044e+00 -1.9368e+00 -1.1900e+00 +1.2036e+00 +3.7727e+00 -2.9636e+00 +2.1503e+00 +1.6686e+00 +2.0990e+00 -4.6876e+00
3571 +6.606727035e+01 +6.606727035e+01 +9.153727035e+01 +9.153727035e+01 -3.8110e+00 -2.7631e+00 -1.0271e+00 -2.2545e+00 -1.2282e+00 -3.9239e-01 +5.0208e-01 -1.9315e-02 +2.9725e+00 -1.7813e+00 -5.2045e+00 -1.9598e+00 -1.1966e+00 +1.2015e+00 +3.7972e+00 -2.9343e+00 +2.1868e+00 +1.6692e+00 +2.1120e+00 -4.7209e+00
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.498547399e+02 +6.498547399e+02 +5.490447399e+02 +5.490447399e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
12 +6.304113243e+02 +6.304113243e+02 +5.296013243e+02 +5.296013243e+02 -3.5541e-01 -4.7048e-02 +6.4519e-02 +5.1985e-01 +2.1539e-01 -2.8050e-01 -2.4503e-01 +8.7319e-02 -2.9428e-01 +7.1852e-02 +1.3981e-01 -1.7941e-01 +2.3751e-01 +4.8834e-01 +1.3155e-01 -1.6442e-01 +2.7290e-01 -1.7860e-02 -2.6164e-01 +1.3339e-01
18 +6.115335724e+02 +6.115335724e+02 +5.107235724e+02 +5.107235724e+02 -2.3328e-01 -2.4970e-01 -2.7502e-01 +4.0640e-01 +5.8610e-01 -1.3172e-01 -2.1674e-02 -2.2147e-01 -3.4707e-01 -3.7973e-01 +2.1580e-01 -8.2801e-02 +2.9210e-01 +4.5865e-01 -4.0306e-02 +1.0719e-02 +9.9868e-02 -1.9342e-01 -5.8444e-01 -3.4736e-01
32 +5.882477581e+02 +5.882477581e+02 +4.874377581e+02 +4.874377581e+02 -2.9410e-01 +9.0051e-03 -6.1015e-02 +2.6289e-01 +4.8882e-01 +3.0298e-02 +2.6220e-01 -4.5086e-01 -7.5150e-01 -4.6575e-01 +2.4990e-01 -1.6449e-01 +4.6096e-01 +3.4670e-01 +2.0926e-01 -1.3404e-01 +2.2005e-01 -1.5675e-01 -1.2944e-01 -2.1066e-01
35 +5.706960682e+02 +5.706960682e+02 +4.698860682e+02 +4.698860682e+02 -5.0382e-01 -1.0750e-01 +1.7180e-01 +3.4601e-01 +2.5345e-01 -1.3778e-01 +2.0742e-01 -4.8556e-01 -4.7446e-01 -2.1145e-01 +9.3149e-02 -2.1984e-01 +4.6571e-01 +8.0066e-02 +4.8776e-01 -2.6672e-01 +2.6393e-01 +2.9205e-01 +6.3204e-02 +2.2889e-03
47 +5.519463767e+02 +5.519463767e+02 +4.511363767e+02 +4.511363767e+02 -9.2225e-01 +1.4274e-01 +1.4739e-01 -9.3804e-02 +8.3767e-01 -3.8561e-02 +1.1205e-01 -6.1022e-01 -4.6460e-01 -4.1233e-01 +2.2732e-01 -4.0955e-01 +8.8056e-01 +2.0209e-01 +1.9568e-01 -3.6991e-02 +1.2377e-01 +3.0673e-01 -4.6740e-01 -1.8427e-01
50 +5.114616697e+02 +5.114616697e+02 +4.106516697e+02 +4.106516697e+02 -9.6111e-01 +5.0778e-02 +1.8333e-01 +2.1426e-01 +9.0824e-01 -6.3535e-02 +1.0554e-01 -4.5068e-01 -2.4998e-01 -3.5397e-01 +2.7194e-01 -7.4289e-01 +3.5094e-01 +5.3578e-01 +4.9356e-01 +1.0740e-01 +1.1993e-01 -2.1616e-01 -4.0735e-01 -1.5612e-02
56 +4.705619404e+02 +4.705619404e+02 +3.697519404e+02 +3.697519404e+02 -9.1816e-01 +2.6201e-01 +3.9285e-01 +1.7007e-01 +5.3140e-01 -5.5089e-01 +3.1932e-01 -4.6367e-01 -4.8188e-01 -1.7267e-01 +1.3979e-01 -7.2638e-01 +7.8306e-01 +2.3534e-01 +7.9257e-01 +9.5414e-03 +1.6145e-01 +1.9109e-01 -4.2351e-01 -1.4937e-02
70 +4.663192689e+02 +4.663192689e+02 +3.655092689e+02 +3.655092689e+02 -1.2015e+00 +2.1182e-01 +9.8697e-02 -7.6146e-02 +7.8066e-01 -1.1311e-01 +2.1489e-01 -5.8450e-01 -8.3871e-01 -6.2919e-01 +2.2737e-01 -7.4848e-01 +4.1927e-01 -1.1946e-01 +6.5246e-01 +3.5066e-01 +4.8332e-01 +1.8124e-02 -2.0866e-01 +3.0847e-02
71 +4.415572116e+02 +4.415572116e+02 +3.407472116e+02 +3.407472116e+02 -1.2385e+00 +4.2012e-01 +1.3388e-01 +2.3013e-01 +5.6795e-01 -3.2206e-01 -5.4787e-02 -5.1811e-01 -7.6384e-01 -4.5823e-01 +2.8014e-01 -7.5741e-01 +4.6425e-01 -1.8399e-02 +4.3917e-02 -1.0230e-01 +3.0239e-01 +3.0822e-01 -8.3547e-02 +8.5494e-03
81 +3.996083207e+02 +3.996083207e+02 +2.987983207e+02 +2.987983207e+02 -1.8130e+00 +3.3913e-01 -5.8626e-02 -6.3127e-02 +5.5102e-01 +8.5988e-02 +5.1001e-01 -5.4226e-01 -1.0933e+00 -6.7575e-01 -1.8848e-02 -8.3906e-01 +4.2487e-01 +2.4285e-02 +3.2625e-01 -1.0830e-01 +5.8096e-01 -3.5128e-01 -5.0136e-02 +1.2320e-01
92 +3.971909198e+02 +3.971909198e+02 +2.963809198e+02 +2.963809198e+02 -1.9707e+00 +2.6298e-01 +6.7472e-01 +2.6275e-01 +6.7308e-01 -9.9556e-02 +2.5411e-01 -2.7088e-01 -1.3351e+00 -8.1663e-01 +1.5657e-02 -8.9925e-01 +4.9697e-01 +2.6337e-02 +9.1692e-01 +6.1166e-01 +6.8677e-01 +1.5730e-01 +9.2066e-02 +3.1491e-02
104 +3.302747400e+02 +3.302747400e+02 +2.294647400e+02 +2.294647400e+02 -1.8400e+00 +3.8651e-01 +6.3678e-01 -5.3251e-02 +4.7904e-01 +4.3760e-02 +2.7496e-01 -4.7990e-01 -1.4874e+00 -8.3697e-01 -2.5117e-01 -1.2950e+00 +9.8344e-01 -3.4287e-02 +9.3562e-01 +4.1319e-01 +5.0302e-01 +1.0948e-01 +8.2322e-02 +1.1587e-01
130 +3.108542787e+02 +3.108542787e+02 +2.100442787e+02 +2.100442787e+02 -1.0072e+00 +1.3323e+00 +8.8288e-01 -4.7398e-01 +7.7525e-01 +1.3571e-01 +4.3818e-01 -6.0921e-01 -1.7307e+00 -2.3279e-01 +1.6479e-01 -2.1591e+00 -4.4298e-02 -5.0989e-01 +9.8488e-01 +1.2469e+00 +2.8587e-01 -2.0458e-01 +2.5337e-01 +6.0989e-01
