% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
20233 +2.105089333e+00 +2.105089333e+00 +2.115089333e+00 +2.115089333e+00 +4.4401e+00 +1.2825e+00 -1.1198e+00 +3.9028e+00 +1.3116e+00 +3.5478e+00 +2.4759e+00 +5.3840e+00 +5.2076e+00 +5.7418e+00 +4.0121e+00 +5.5645e-02 +1.1020e+00 -1.8639e+00 +1.8136e+00 -5.3387e+00 +3.7303e-01 +8.4230e-01 -2.4242e-02 +9.4166e-01
20271 +2.087679745e+00 +2.087679745e+00 +2.097679745e+00 +2.097679745e+00 +4.4379e+00 +1.2813e+00 -1.1196e+00 +3.9000e+00 +1.3091e+00 +3.5442e+00 +2.4640e+00 +5.3770e+00 +5.2122e+00 +5.7481e+00 +4.0041e+00 +5.2243e-02 +1.1044e+00 -1.8527e+00 +1.8117e+00 -5.3320e+00 +3.7426e-01 +8.4584e-01 -3.0338e-02 +9.3198e-01
20306 +1.773081538e+00 +1.773081538e+00 +1.783081538e+00 +1.783081538e+00 +4.4259e+00 +1.2844e+00 -1.1143e+00 +3.8948e+00 +1.3116e+00 +3.5439e+00 +2.4671e+00 +5.3777e+00 +5.2251e+00 +5.7504e+00 +3.9921e+00 +5.4626e-02 +1.0990e+00 -1.8451e+00 +1.8127e+00 -5.3319e+00 +3.6359e-01 +8.4242e-01 -2.0835e-02 +9.2984e-01
20383 +1.637859151e+00 +1.637859151e+00 +1.647859151e+00 +1.647859151e+00 +4.4280e+00 +1.2838e+00 -1.1180e+00 +3.8950e+00 +1.3104e+00 +3.5464e+00 +2.4666e+00 +5.3844e+00 +5.2237e+00 +5.7558e+00 +3.9854e+00 +5.5182e-02 +1.1028e+00 -1.8613e+00 +1.8132e+00 -5.3318e+00 +3.6376e-01 +8.4478e-01 -2.6732e-02 +9.2649e-01
20419 +1.616341380e+00 +1.616341380e+00 +1.626341380e+00 +1.626341380e+00 +4.4293e+00 +1.2801e+00 -1.1172e+00 +3.8975e+00 +1.3108e+00 +3.5432e+00 +2.4596e+00 +5.3833e+00 +5.2193e+00 +5.7605e+00 +3.9809e+00 +5.9252e-02 +1.1021e+00 -1.8576e+00 +1.8115e+00 -5.3336e+00 +3.6516e-01 +8.5687e-01 -2.4401e-02 +9.2598e-01
20461 +1.574236381e+00 +1.574236381e+00 +1.584236381e+00 +1.584236381e+00 +4.4213e+00 +1.2828e+00 -1.1206e+00 +3.8939e+00 +1.3099e+00 +3.5445e+00 +2.4585e+00 +5.3864e+00 +5.2269e+00 +5.7596e+00 +3.9881e+00 +5.8971e-02 +1.0985e+00 -1.8501e+00 +1.8161e+00 -5.3329e+00 +3.6440e-01 +8.5151e-01 -2.7735e-02 +9.2476e-01
20505 +1.501783466e+00 +1.501783466e+00 +1.511783466e+00 +1.511783466e+00 +4.4164e+00 +1.2859e+00 -1.1212e+00 +3.8928e+00 +1.3109e+00 +3.5457e+00 +2.4607e+00 +5.3843e+00 +5.2342e+00 +5.7579e+00 +3.9814e+00 +5.9677e-02 +1.1045e+00 -1.8453e+00 +1.8141e+00 -5.3302e+00 +3.6544e-01 +8.4946e-01 -2.8678e-02 +9.2679e-01
20612 +1.389528289e+00 +1.389528289e+00 +1.399528289e+00 +1.399528289e+00 +4.4265e+00 +1.2876e+00 -1.1122e+00 +3.9038e+00 +1.3133e+00 +3.5503e+00 +2.4735e+00 +5.3727e+00 +5.2352e+00 +5.7576e+00 +3.9817e+00 +5.6208e-02 +1.0938e+00 -1.8464e+00 +1.8177e+00 -5.3337e+00 +3.7163e-01 +8.3278e-01 -2.7345e-02 +9.2259e-01
20794 +1.362869117e+00 +1.362869117e+00 +1.372869117e+00 +1.372869117e+00 +4.4165e+00 +1.2891e+00 -1.1196e+00 +3.9061e+00 +1.3124e+00 +3.5492e+00 +2.4695e+00 +5.3748e+00 +5.2463e+00 +5.7626e+00 +3.9850e+00 +5.5020e-02 +1.0989e+00 -1.8591e+00 +1.8199e+00 -5.3347e+00 +3.7587e-01 +8.2257e-01 -2.9617e-02 +9.1443e-01
20880 +1.347156502e+00 +1.347156502e+00 +1.357156502e+00 +1.357156502e+00 +4.4221e+00 +1.2877e+00 -1.1222e+00 +3.9041e+00 +1.3133e+00 +3.5525e+00 +2.4700e+00 +5.3780e+00 +5.2452e+00 +5.7561e+00 +3.9889e+00 +5.4815e-02 +1.0964e+00 -1.8589e+00 +1.8206e+00 -5.3329e+00 +3.7520e-01 +8.2128e-01 -3.1105e-02 +9.1297e-01
21060 +1.312529771e+00 +1.312529771e+00 +1.322529771e+00 +1.322529771e+00 +4.4181e+00 +1.2887e+00 -1.1212e+00 +3.9056e+00 +1.3129e+00 +3.5520e+00 +2.4667e+00 +5.3789e+00 +5.2513e+00 +5.7590e+00 +3.9864e+00 +5.5716e-02 +1.0995e+00 -1.8578e+00 +1.8189e+00 -5.3336e+00 +3.7502e-01 +8.1989e-01 -3.0179e-02 +9.1061e-01
21089 +1.286287847e+00 +1.286287847e+00 +1.296287847e+00 +1.296287847e+00 +4.4187e+00 +1.2888e+00 -1.1220e+00 +3.9067e+00 +1.3127e+00 +3.5519e+00 +2.4676e+00 +5.3782e+00 +5.2528e+00 +5.7589e+00 +3.9864e+00 +5.5594e-02 +1.0992e+00 -1.8593e+00 +1.8191e+00 -5.3336e+00 +3.7643e-01 +8.1675e-01 -3.0595e-02 +9.1150e-01
21117 +1.241940482e+00 +1.241940482e+00 +1.251940482e+00 +1.251940482e+00 +4.4166e+00 +1.2892e+00 -1.1220e+00 +3.9058e+00 +1.3127e+00 +3.5506e+00 +2.4660e+00 +5.3779e+00 +5.2525e+00 +5.7589e+00 +3.9866e+00 +5.6440e-02 +1.0993e+00 -1.8603e+00 +1.8194e+00 -5.3337e+00 +3.7695e-01 +8.1884e-01 -3.0204e-02 +9.1208e-01
21167 +1.217066202e+00 +1.217066202e+00 +1.227066202e+00 +1.227066202e+00 +4.4171e+00 +1.2894e+00 -1.1207e+00 +3.9059e+00 +1.3128e+00 +3.5506e+00 +2.4659e+00 +5.3784e+00 +5.2525e+00 +5.7584e+00 +3.9881e+00 +5.6947e-02 +1.0990e+00 -1.8634e+00 +1.8187e+00 -5.3329e+00 +3.7791e-01 +8.1896e-01 -2.9991e-02 +9.1103e-01
21266 +1.200276641e+00 +1.200276641e+00 +1.210276641e+00 +1.210276641e+00 +4.4179e+00 +1.2898e+00 -1.1204e+00 +3.9063e+00 +1.3131e+00 +3.5497e+00 +2.4659e+00 +5.3772e+00 +5.2506e+00 +5.7595e+00 +3.9863e+00 +5.6604e-02 +1.0994e+00 -1.8591e+00 +1.8171e+00 -5.3333e+00 +3.7800e-01 +8.1994e-01 -2.9063e-02 +9.1284e-01
21416 +1.172709314e+00 +1.172709314e+00 +1.182709314e+00 +1.182709314e+00 +4.4164e+00 +1.2904e+00 -1.1216e+00 +3.9062e+00 +1.3131e+00 +3.5485e+00 +2.4662e+00 +5.3781e+00 +5.2518e+00 +5.7578e+00 +3.9861e+00 +5.6567e-02 +1.0997e+00 -1.8605e+00 +1.8165e+00 -5.3330e+00 +3.7721e-01 +8.1996e-01 -2.9417e-02 +9.1447e-01
21678 +1.147806005e+00 +1.147806005e+00 +1.157806005e+00 +1.157806005e+00 +4.4185e+00 +1.2902e+00 -1.1218e+00 +3.9060e+00 +1.3133e+00 +3.5488e+00 +2.4664e+00 +5.3785e+00 +5.2504e+00 +5.7569e+00 +3.9867e+00 +5.6132e-02 +1.1004e+00 -1.8613e+00 +1.8163e+00 -5.3332e+00 +3.7692e-01 +8.1907e-01 -2.9392e-02 +9.1247e-01
22068 +1.121889893e+00 +1.121889893e+00 +1.131889893e+00 +1.131889893e+00 +4.4192e+00 +1.2900e+00 -1.1223e+00 +3.9054e+00 +1.3134e+00 +3.5490e+00 +2.4665e+00 +5.3787e+00 +5.2507e+00 +5.7566e+00 +3.9870e+00 +5.6279e-02 +1.1002e+00 -1.8612e+00 +1.8163e+00 -5.3328e+00 +3.7683e-01 +8.1925e-01 -2.9178e-02 +9.1318e-01
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.387114786e+00 +9.387114786e+00 -1.212228852e+02 -1.212228852e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +6.492934414e+00 +6.492934414e+00 -1.241170656e+02 -1.241170656e+02 -1.0651e-01 +6.2437e-02 -1.2339e-01 -1.1068e-01 -5.6205e-02 -2.2676e-01 +2.7130e-02 +7.2066e-02 +1.6824e-01 +1.3502e-01 +3.9425e-03 -9.6984e-02 +1.7988e-01 -1.1166e-01 -1.5628e-01 -3.1684e-01 -6.7605e-02 +1.1722e-01 -7.1376e-02 -2.1130e-01
64 +5.080306619e+00 +5.080306619e+00 -1.255296934e+02 -1.255296934e+02 +1.4429e-01 +1.9241e-01 -5.0775e-01 -3.7928e-01 -4.1082e-01 +2.9491e-01 -3.4249e-01 +3.7344e-01 +6.1777e-01 -1.3092e-01 -4.9786e-01 +1.7796e-01 +2.1632e-01 +4.1395e-01 -9.0643e-01 -7.1625e-02 -2.6811e-01 -1.0851e-01 -1.6246e-01 -4.0358e-01
529 +3.005841692e+00 +3.005841692e+00 -1.276041583e+02 -1.276041583e+02 -1.0903e-01 -2.5648e-01 -3.0568e-01 +6.3423e-01 -1.8349e+00 -1.8036e-01 -1.1023e+00 +9.9863e-01 -2.4640e+00 -3.2183e-02 +1.8335e+00 +2.5273e+00 -8.2514e-01 -3.4852e-01 -1.4462e+00 +2.2714e-01 -1.6927e+00 -3.1921e-01 +1.0335e+00 +2.1049e+00
4051 +2.623450997e+00 +2.623450997e+00 -1.279865490e+02 -1.279865490e+02 -2.8921e+00 +2.4210e-01 -1.4342e+00 +2.8348e+00 -3.8347e+00 -4.4196e+00 +2.3156e+00 +5.2113e+00 +1.1093e-02 +4.6996e+00 +1.9493e+00 +3.4832e+00 +2.8467e+00 -2.8124e+00 +1.9542e+00 -2.2607e+00 +3.7373e+00 -5.5126e+00 +4.9161e+00 +1.8215e+00
9989 +2.383447297e+00 +2.383447297e+00 -1.282265527e+02 -1.282265527e+02 -1.1915e+00 -1.3030e+00 -5.3330e+00 +5.0710e+00 -2.0944e+00 -5.4824e+00 +1.8401e+00 +4.2763e+00 -1.3697e-01 +5.5550e+00 +2.2118e-01 -6.7677e-01 +9.3926e-01 +4.0675e+00 +3.6999e+00 -1.8973e+00 +2.1087e+00 -4.7325e+00 +5.1247e+00 -5.2819e+00
10138 +2.293878602e+00 +2.293878602e+00 -1.283161214e+02 -1.283161214e+02 -1.1892e+00 -1.3013e+00 -5.3292e+00 +5.0669e+00 -2.0922e+00 -5.4761e+00 +1.8312e+00 +4.2715e+00 -1.3632e-01 +5.5543e+00 +2.3800e-01 -6.8231e-01 +9.4115e-01 +4.0770e+00 +3.6990e+00 -1.8990e+00 +2.1103e+00 -4.7351e+00 +5.1244e+00 -5.2896e+00
10148 +2.237390712e+00 +2.237390712e+00 -1.283726093e+02 -1.283726093e+02 -1.1870e+00 -1.3046e+00 -5.3289e+00 +5.0699e+00 -2.0929e+00 -5.4743e+00 +1.8318e+00 +4.2722e+00 -1.3615e-01 +5.5502e+00 +2.3194e-01 -6.8179e-01 +9.4071e-01 +4.0702e+00 +3.7012e+00 -1.8984e+00 +2.1073e+00 -4.7332e+00 +5.1244e+00 -5.2881e+00
10150 +2.147004307e+00 +2.147004307e+00 -1.284629957e+02 -1.284629957e+02 -1.1877e+00 -1.3015e+00 -5.3289e+00 +5.0693e+00 -2.0905e+00 -5.4818e+00 +1.8302e+00 +4.2710e+00 -1.3580e-01 +5.5560e+00 +2.3554e-01 -6.8291e-01 +9.4086e-01 +4.0735e+00 +3.6988e+00 -1.8979e+00 +2.1103e+00 -4.7349e+00 +5.1258e+00 -5.2866e+00
10184 +2.057546232e+00 +2.057546232e+00 -1.285524538e+02 -1.285524538e+02 -1.1877e+00 -1.2999e+00 -5.3297e+00 +5.0688e+00 -2.0924e+00 -5.4789e+00 +1.8331e+00 +4.2693e+00 -1.3488e-01 +5.5545e+00 +2.3131e-01 -6.8339e-01 +9.4171e-01 +4.0659e+00 +3.7000e+00 -1.8980e+00 +2.1105e+00 -4.7327e+00 +5.1255e+00 -5.2922e+00
10192 +1.993326264e+00 +1.993326264e+00 -1.286166737e+02 -1.286166737e+02 -1.1878e+00 -1.3007e+00 -5.3291e+00 +5.0688e+00 -2.0919e+00 -5.4773e+00 +1.8313e+00 +4.2693e+00 -1.3459e-01 +5.5509e+00 +2.3138e-01 -6.8289e-01 +9.4110e-01 +4.0682e+00 +3.7030e+00 -1.8990e+00 +2.1109e+00 -4.7335e+00 +5.1248e+00 -5.2935e+00
10244 +1.944396473e+00 +1.944396473e+00 -1.286656035e+02 -1.286656035e+02 -1.1882e+00 -1.2999e+00 -5.3281e+00 +5.0697e+00 -2.0911e+00 -5.4738e+00 +1.8377e+00 +4.2690e+00 -1.3597e-01 +5.5517e+00 +2.3078e-01 -6.8288e-01 +9.4217e-01 +4.0554e+00 +3.7030e+00 -1.8989e+00 +2.1103e+00 -4.7347e+00 +5.1251e+00 -5.3012e+00
10372 +1.762785834e+00 +1.762785834e+00 -1.288472142e+02 -1.288472142e+02 -1.1845e+00 -1.3003e+00 -5.3271e+00 +5.0718e+00 -2.0927e+00 -5.4713e+00 +1.8305e+00 +4.2701e+00 -1.3537e-01 +5.5487e+00 +2.2802e-01 -6.8454e-01 +9.4261e-01 +4.0562e+00 +3.7021e+00 -1.9000e+00 +2.1084e+00 -4.7330e+00 +5.1258e+00 -5.2983e+00
10428 +1.657322656e+00 +1.657322656e+00 -1.289526773e+02 -1.289526773e+02 -1.1849e+00 -1.2990e+00 -5.3271e+00 +5.0738e+00 -2.0918e+00 -5.4706e+00 +1.8304e+00 +4.2721e+00 -1.3494e-01 +5.5496e+00 +2.3115e-01 -6.8454e-01 +9.4283e-01 +4.0537e+00 +3.7031e+00 -1.9000e+00 +2.1107e+00 -4.7343e+00 +5.1259e+00 -5.2990e+00
10431 +1.578265197e+00 +1.578265197e+00 -1.290317348e+02 -1.290317348e+02 -1.1853e+00 -1.2991e+00 -5.3270e+00 +5.0712e+00 -2.0918e+00 -5.4707e+00 +1.8306e+00 +4.2716e+00 -1.3459e-01 +5.5513e+00 +2.3152e-01 -6.8524e-01 +9.4253e-01 +4.0527e+00 +3.7030e+00 -1.9004e+00 +2.1085e+00 -4.7340e+00 +5.1258e+00 -5.3004e+00
10532 +1.536200237e+00 +1.536200237e+00 -1.290737998e+02 -1.290737998e+02 -1.1854e+00 -1.3005e+00 -5.3272e+00 +5.0718e+00 -2.0916e+00 -5.4693e+00 +1.8306e+00 +4.2720e+00 -1.3436e-01 +5.5495e+00 +2.3293e-01 -6.8640e-01 +9.4272e-01 +4.0509e+00 +3.7037e+00 -1.9001e+00 +2.1109e+00 -4.7336e+00 +5.1268e+00 -5.3009e+00
10590 +1.512458690e+00 +1.512458690e+00 -1.290975413e+02 -1.290975413e+02 -1.1857e+00 -1.3019e+00 -5.3279e+00 +5.0707e+00 -2.0913e+00 -5.4689e+00 +1.8312e+00 +4.2716e+00 -1.3435e-01 +5.5479e+00 +2.3309e-01 -6.8614e-01 +9.4258e-01 +4.0511e+00 +3.7041e+00 -1.8999e+00 +2.1098e+00 -4.7332e+00 +5.1272e+00 -5.2976e+00
10595 +1.464376121e+00 +1.464376121e+00 -1.291456239e+02 -1.291456239e+02 -1.1856e+00 -1.3016e+00 -5.3286e+00 +5.0716e+00 -2.0913e+00 -5.4694e+00 +1.8313e+00 +4.2716e+00 -1.3461e-01 +5.5479e+00 +2.3263e-01 -6.8683e-01 +9.4265e-01 +4.0510e+00 +3.7041e+00 -1.8998e+00 +2.1094e+00 -4.7330e+00 +5.1273e+00 -5.2984e+00
10675 +1.439874025e+00 +1.439874025e+00 -1.291701260e+02 -1.291701260e+02 -1.1855e+00 -1.3020e+00 -5.3282e+00 +5.0718e+00 -2.0910e+00 -5.4689e+00 +1.8312e+00 +4.2712e+00 -1.3440e-01 +5.5478e+00 +2.3415e-01 -6.8612e-01 +9.4273e-01 +4.0504e+00 +3.7047e+00 -1.8996e+00 +2.1105e+00 -4.7326e+00 +5.1271e+00 -5.2989e+00
10737 +1.411554772e+00 +1.411554772e+00 -1.291984452e+02 -1.291984452e+02 -1.1858e+00 -1.3018e+00 -5.3282e+00 +5.0728e+00 -2.0911e+00 -5.4688e+00 +1.8306e+00 +4.2717e+00 -1.3435e-01 +5.5482e+00 +2.3487e-01 -6.8600e-01 +9.4283e-01 +4.0520e+00 +3.7047e+00 -1.8997e+00 +2.1109e+00 -4.7326e+00 +5.1269e+00 -5.2988e+00
10757 +1.378364819e+00 +1.378364819e+00 -1.292316352e+02 -1.292316352e+02 -1.1857e+00 -1.3019e+00 -5.3279e+00 +5.0729e+00 -2.0911e+00 -5.4690e+00 +1.8308e+00 +4.2715e+00 -1.3415e-01 +5.5478e+00 +2.3428e-01 -6.8582e-01 +9.4271e-01 +4.0513e+00 +3.7048e+00 -1.8996e+00 +2.1108e+00 -4.7327e+00 +5.1270e+00 -5.2990e+00
10818 +1.345192375e+00 +1.345192375e+00 -1.292648076e+02 -1.292648076e+02 -1.1857e+00 -1.3021e+00 -5.3280e+00 +5.0726e+00 -2.0913e+00 -5.4690e+00 +1.8307e+00 +4.2715e+00 -1.3417e-01 +5.5480e+00 +2.3415e-01 -6.8595e-01 +9.4279e-01 +4.0520e+00 +3.7046e+00 -1.8995e+00 +2.1106e+00 -4.7327e+00 +5.1270e+00 -5.2987e+00
10982 +1.318110618e+00 +1.318110618e+00 -1.292918894e+02 -1.292918894e+02 -1.1858e+00 -1.3017e+00 -5.3279e+00 +5.0726e+00 -2.0913e+00 -5.4689e+00 +1.8307e+00 +4.2715e+00 -1.3406e-01 +5.5479e+00 +2.3413e-01 -6.8623e-01 +9.4264e-01 +4.0522e+00 +3.7046e+00 -1.8996e+00 +2.1109e+00 -4.7327e+00 +5.1270e+00 -5.2989e+00
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.210043326e+01 +2.210043326e+01 -2.010195667e+02 -2.010195667e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.035693161e+01 +1.035693161e+01 -2.127630684e+02 -2.127630684e+02 -8.5584e-03 -1.6533e-01 +5.4986e-02 +1.3707e-01 -3.2855e-01 +2.4637e-02 +5.0912e-02 +2.8547e-03 -1.4272e-01 +3.0392e-01 +1.8566e-01 -1.9140e-01 -1.1229e-02 -1.9522e-01 -2.3876e-01 +1.2608e-01 -2.2435e-01 -1.3126e-01 +1.9733e-01 -2.1511e-01
5 +1.005689583e+01 +1.005689583e+01 -2.130631042e+02 -2.130631042e+02 -3.2180e-01 -1.2420e-01 +7.1085e-02 +6.5832e-02 +5.3899e-01 -5.1472e-01 +1.7675e-01 -9.4238e-03 +3.0250e-01 -1.3178e-01 +7.2436e-02 -3.3739e-01 -2.0263e-01 +9.4031e-03 -9.2565e-02 -1.5663e-01 +9.5267e-02 +1.9449e-02 -1.4738e-01 -7.0411e-02
6 +7.424060519e+00 +7.424060519e+00 -2.156959395e+02 -2.156959395e+02 -7.0562e-02 -2.9112e-01 +3.6189e-01 -1.4493e-01 +4.4543e-02 +7.2129e-02 +1.5211e-02 -2.3788e-01 -3.2326e-01 +1.4931e-01 -1.1721e-01 +1.4042e-01 -1.2590e-01 -3.7541e-02 +2.3524e-01 +1.7683e-01 +1.9487e-01 -1.1288e-01 -4.0856e-02 -1.6054e-02
20 +6.334558000e+00 +6.334558000e+00 -2.167854420e+02 -2.167854420e+02 -8.5943e-02 -4.2388e-01 +4.1383e-01 +2.6137e-01 +9.0851e-02 -3.8628e-01 +1.1129e-01 -2.3103e-02 +3.3703e-01 -1.2471e-01 -4.4603e-01 -1.2476e-01 -4.1062e-02 -1.0799e-01 +1.3109e-01 +3.3243e-01 +3.1422e-02 -2.7043e-02 -3.1385e-01 -4.4288e-01
42 +5.994276215e+00 +5.994276215e+00 -2.171257238e+02 -2.171257238e+02 -6.3876e-01 -5.8123e-01 +2.1361e-01 +3.1586e-01 -5.7397e-02 -5.1666e-01 -1.2821e-01 -2.0052e-01 +2.0991e-01 -1.7658e-01 -1.5030e-01 +4.9484e-01 +6.4938e-01 +1.6753e-01 -4.3074e-01 -2.4545e-03 +9.1989e-02 +6.7084e-02 -1.3326e-01 -3.3264e-01
64 +5.863413369e+00 +5.863413369e+00 -2.172565866e+02 -2.172565866e+02 -6.6127e-01 -1.6921e-01 +3.7830e-01 -2.9579e-02 -6.2958e-02 -7.6964e-01 -1.6302e-01 -3.7585e-02 +3.2556e-01 -3.2934e-01 -1.5156e-01 +4.9447e-01 +8.6513e-01 +1.3547e-01 +1.1732e-01 -9.5577e-03 +4.5071e-01 -1.1142e-01 -6.9261e-01 -1.6858e-01
96 +4.795039984e+00 +4.795039984e+00 -2.183249600e+02 -2.183249600e+02 -7.3271e-01 -2.8043e-01 +2.6808e-01 -1.2953e-01 +7.1557e-02 -1.4088e-01 -3.2772e-01 -4.2342e-01 -1.6407e-02 -4.4423e-01 +2.0173e-01 +4.5562e-01 +4.4772e-01 +5.0757e-01 -8.4876e-02 +4.6902e-02 +5.4945e-01 -9.4877e-02 -2.5273e-01 -2.2806e-01
637 +4.519180366e+00 +4.519180366e+00 -2.186008196e+02 -2.186008196e+02 -7.7706e-01 +1.0044e+00 -1.5093e+00 +1.7159e+00 -1.5954e-01 +8.0356e-01 -1.7124e+00 -8.3633e-01 -1.1113e+00 -1.9732e+00 +1.5777e+00 +6.3490e-01 +6.8268e-01 -3.1174e-01 +4.4664e+00 +1.1771e+00 +3.1991e-01 +2.0112e-01 -7.8275e-01 -8.5483e-01
666 +3.930494759e+00 +3.930494759e+00 -2.191895052e+02 -2.191895052e+02 -3.2865e-01 +1.2936e+00 -1.7765e+00 +1.4706e+00 +5.5866e-01 +8.9099e-01 -1.1651e+00 -9.7096e-01 -1.4725e+00 -1.9230e+00 +2.0242e+00 +7.1711e-02 +2.2588e-01 -1.0938e-01 +4.1584e+00 +1.4533e+00 +5.6095e-01 +6.7401e-01 +1.1856e-01 -4.0594e-01
1557 +3.717734094e+00 +3.717734094e+00 -2.194022659e+02 -2.194022659e+02 +1.0147e+00 +2.7614e+00 -2.3698e+00 +1.9321e+00 +2.1413e-01 +3.4840e+00 +1.3600e+00 -7.5532e-01 -4.3158e+00 -2.6316e+00 +1.4488e+00 +1.1913e+00 -2.3815e-01 -5.2090e-01 +3.7471e+00 +5.3930e-01 +2.0402e+00 +4.3228e-01 -8.9140e-01 -1.8503e+00
2479 +2.888298231e+00 +2.888298231e+00 -2.202317018e+02 -2.202317018e+02 +1.0321e+00 +2.8763e+00 -1.2009e+00 +3.1180e+00 -2.9178e-01 +2.6038e+00 +1.7085e+00 -7.7690e-01 -3.6101e+00 -2.7787e+00 +1.9027e+00 +1.5757e+00 -7.5933e-01 +4.3588e-01 +4.0584e+00 +1.1831e+00 +1.7626e+00 +1.5527e-01 -7.2781e-01 -1.2062e+00
2955 +2.705144108e+00 +2.705144108e+00 -2.204148559e+02 -2.204148559e+02 +9.6894e-01 +2.9319e+00 -1.1411e+00 +3.2070e+00 -3.0687e-01 +2.5804e+00 +1.6048e+00 -1.0463e+00 -3.8063e+00 -2.7971e+00 +1.6900e+00 +1.7020e+00 -6.3709e-01 +4.6551e-01 +4.1309e+00 +1.1533e+00 +1.6998e+00 +1.1760e-01 -1.1318e+00 -1.0889e+00
2964 +2.639342494e+00 +2.639342494e+00 -2.204806575e+02 -2.204806575e+02 +9.7848e-01 +2.9112e+00 -1.1451e+00 +3.1963e+00 -3.1325e-01 +2.5825e+00 +1.6136e+00 -1.0590e+00 -3.7658e+00 -2.8266e+00 +1.7405e+00 +1.6685e+00 -6.3079e-01 +4.9934e-01 +4.1678e+00 +1.1610e+00 +1.7028e+00 +1.1632e-01 -1.1731e+00 -1.0795e+00
3061 +2.241587853e+00 +2.241587853e+00 -2.208784121e+02 -2.208784121e+02 +9.8481e-01 +2.8657e+00 -1.1168e+00 +3.2464e+00 -3.1097e-01 +2.5993e+00 +1.6322e+00 -1.0139e+00 -3.7784e+00 -2.8225e+00 +1.7476e+00 +1.6918e+00 -5.9025e-01 +4.6355e-01 +4.1795e+00 +1.1587e+00 +1.7219e+00 +6.8319e-02 -1.0076e+00 -1.0793e+00
3452 +2.221857569e+00 +2.221857569e+00 -2.208981424e+02 -2.208981424e+02 +9.6343e-01 +2.8313e+00 -1.1505e+00 +3.2483e+00 -3.6050e-01 +2.6420e+00 +1.5605e+00 -1.0631e+00 -3.6976e+00 -2.8060e+00 +1.6994e+00 +1.6933e+00 -5.3549e-01 +4.5774e-01 +4.2321e+00 +1.1209e+00 +1.6863e+00 +8.8804e-02 -1.1502e+00 -1.1399e+00
3458 +2.023486285e+00 +2.023486285e+00 -2.210965137e+02 -2.210965137e+02 +9.5820e-01 +2.8341e+00 -1.1390e+00 +3.2465e+00 -3.5871e-01 +2.6489e+00 +1.5712e+00 -1.0623e+00 -3.7126e+00 -2.7995e+00 +1.7013e+00 +1.7034e+00 -5.3661e-01 +4.4663e-01 +4.2210e+00 +1.1140e+00 +1.6836e+00 +9.2482e-02 -1.1457e+00 -1.1355e+00
3465 +1.779330301e+00 +1.779330301e+00 -2.213406697e+02 -2.213406697e+02 +9.5775e-01 +2.8228e+00 -1.1485e+00 +3.2419e+00 -3.5348e-01 +2.6444e+00 +1.5604e+00 -1.0518e+00 -3.6987e+00 -2.8037e+00 +1.6836e+00 +1.7029e+00 -5.3366e-01 +4.4837e-01 +4.2342e+00 +1.1179e+00 +1.6936e+00 +8.9410e-02 -1.1451e+00 -1.1396e+00
3473 +1.193787617e+00 +1.193787617e+00 -2.219262124e+02 -2.219262124e+02 +9.6284e-01 +2.8347e+00 -1.1297e+00 +3.2318e+00 -3.5678e-01 +2.6399e+00 +1.5650e+00 -1.0546e+00 -3.7241e+00 -2.7996e+00 +1.6847e+00 +1.7019e+00 -5.3540e-01 +4.6284e-01 +4.2217e+00 +1.1155e+00 +1.6933e+00 +8.9028e-02 -1.1395e+00 -1.1451e+00
3642 +1.167090852e+00 +1.167090852e+00 -2.219529091e+02 -2.219529091e+02 +9.6073e-01 +2.8219e+00 -1.1438e+00 +3.2315e+00 -3.3699e-01 +2.6328e+00 +1.5719e+00 -1.0482e+00 -3.7104e+00 -2.7902e+00 +1.7031e+00 +1.6976e+00 -5.3548e-01 +4.3854e-01 +4.2400e+00 +1.1259e+00 +1.6889e+00 +7.8617e-02 -1.1460e+00 -1.1516e+00
