% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
104 +1.229366870e+03 +1.229366870e+03 +2.161356870e+03 +2.161356870e+03 +1.2586e+00 +8.9722e-01 +2.4481e-02 -8.5099e-01 +1.3703e+00 -1.5780e+00 +4.5637e-01 -1.7395e+00 -8.2275e-01 +1.7915e+00 +2.1959e-01 -5.4581e-01 +1.1585e+00 -1.8305e+00 +7.7503e-01 +2.3558e+00 -6.3442e-01 -1.4805e+00 +1.1800e+00 -3.2368e-02
109 +1.121783705e+03 +1.121783705e+03 +2.053773705e+03 +2.053773705e+03 +9.0855e-01 +8.3941e-01 +2.5892e-01 -1.0645e+00 +1.9466e+00 -1.3418e+00 +2.1233e-01 -1.6642e+00 -5.5379e-01 +1.2521e+00 -4.8900e-02 -1.5149e-01 -2.1555e-01 -1.4688e+00 +1.5050e+00 +3.0216e+00 -9.8989e-01 -1.8043e+00 +1.5387e+00 -7.5549e-01
126 +1.074500077e+03 +1.074500077e+03 +2.006490077e+03 +2.006490077e+03 +7.2109e-01 +2.6880e-01 +8.7139e-01 -2.0310e-01 +2.3553e+00 -2.1582e+00 -8.9595e-03 -2.7069e+00 -1.1921e+00 +1.7607e+00 -6.8126e-02 +2.3120e-01 +2.8070e-01 -8.3216e-01 +2.6785e+00 +1.7428e+00 -1.2371e+00 -1.8002e+00 +9.4083e-01 -6.0650e-01
139 +1.025219036e+03 +1.025219036e+03 +1.957209036e+03 +1.957209036e+03 +1.0016e+00 +8.8272e-01 +4.9105e-01 -6.0208e-01 +1.5362e+00 -2.2846e+00 +2.1713e-01 -2.5920e+00 -6.0106e-01 +2.3178e+00 +5.3283e-01 +2.6670e-02 +9.1042e-01 -1.5839e+00 +2.4698e+00 +1.9182e+00 -2.9805e-01 -2.6627e+00 +1.9300e+00 -7.4973e-01
146 +9.361131203e+02 +9.361131203e+02 +1.868103120e+03 +1.868103120e+03 +7.8172e-01 +1.0468e+00 +1.3010e+00 -2.6466e-01 +1.5368e+00 -1.9569e+00 +3.4666e-01 -2.3965e+00 -7.2639e-01 +1.4956e+00 +2.0910e+00 +7.2937e-01 +1.0654e+00 -1.3345e+00 +2.0256e+00 +1.3432e+00 -9.3165e-01 -2.5815e+00 +1.6624e+00 -6.0016e-01
147 +8.982618668e+02 +8.982618668e+02 +1.830251867e+03 +1.830251867e+03 +1.0768e+00 +6.3346e-01 +1.7118e+00 -8.4593e-01 +9.7614e-01 -1.6677e+00 +2.4542e-01 -3.2271e+00 -7.0560e-01 +2.1869e+00 +1.4013e+00 +4.6993e-01 +6.9810e-01 -1.5975e+00 +2.7560e+00 +1.9413e+00 -2.1225e-01 -1.0509e+00 +1.9184e+00 -6.5748e-01
154 +8.469568638e+02 +8.469568638e+02 +1.778946864e+03 +1.778946864e+03 +1.4501e+00 +7.6074e-01 +1.1992e+00 -7.7555e-01 +1.7458e+00 -2.1399e+00 +6.1680e-01 -3.3372e+00 -1.5819e+00 +1.9885e+00 +1.8430e+00 +6.3954e-01 +3.2043e-01 -1.9474e+00 +1.6933e+00 +2.2711e+00 -5.4053e-01 -1.3096e+00 +1.5234e+00 -7.9984e-01
164 +8.134156394e+02 +8.134156394e+02 +1.745405639e+03 +1.745405639e+03 +2.3043e+00 +6.4783e-01 +1.7660e+00 -4.9864e-01 +2.3359e+00 -2.5569e+00 +1.0739e+00 -2.8679e+00 -1.6151e+00 +1.7787e+00 +2.3216e+00 +6.8140e-01 +5.9324e-01 -1.7074e+00 +3.0200e+00 +2.8483e+00 -1.6220e-01 -2.0600e+00 +1.8093e+00 -1.5579e+00
171 +7.573952397e+02 +7.573952397e+02 +1.689385240e+03 +1.689385240e+03 +1.6482e+00 +9.8237e-01 +1.6352e+00 -6.9827e-01 +1.7838e+00 -1.1192e+00 +9.3770e-01 -2.6585e+00 -1.1925e+00 +1.9437e+00 +2.1312e+00 +6.2403e-02 +2.6413e-01 -1.3809e+00 +2.7655e+00 +2.0787e+00 -1.2054e+00 -2.4004e+00 +1.8791e+00 -1.6932e+00
198 +6.687937234e+02 +6.687937234e+02 +1.600783723e+03 +1.600783723e+03 +2.4517e+00 +4.7525e-01 +2.9305e+00 -1.1948e+00 +2.5054e+00 -1.9273e+00 +1.1416e+00 -3.2231e+00 -4.7416e-01 +1.7464e+00 +2.9839e+00 -9.4703e-01 +1.1848e-01 -1.4116e+00 +1.5700e+00 +2.4686e+00 -5.2532e-01 -1.5363e+00 +2.0006e+00 -1.9174e+00
203 +5.929935187e+02 +5.929935187e+02 +1.524983519e+03 +1.524983519e+03 +1.6628e+00 +9.7439e-01 +2.4627e+00 -1.6425e+00 +3.5250e+00 -1.4584e+00 +1.6572e+00 -3.3729e+00 -8.3336e-01 +1.6084e+00 +3.6521e+00 -2.3988e-01 -3.2634e-01 -1.3200e+00 +2.1373e+00 +2.0835e+00 -4.2400e-01 -2.5013e+00 +2.2045e+00 -1.0691e+00
229 +5.625609172e+02 +5.625609172e+02 +1.494550917e+03 +1.494550917e+03 +2.0484e+00 +4.1427e-01 +1.9868e+00 -1.6158e+00 +3.3387e+00 -2.8162e+00 +1.3644e+00 -3.2431e+00 -7.1321e-01 +1.4209e+00 +4.9952e+00 -6.8788e-01 -7.8911e-01 -2.1536e+00 +2.1411e+00 +2.4611e+00 -1.9919e-01 -2.4451e+00 +2.0336e+00 -1.3279e+00
235 +5.417013701e+02 +5.417013701e+02 +1.473691370e+03 +1.473691370e+03 +2.4085e+00 +1.1387e+00 +2.3156e+00 -1.7173e+00 +3.1125e+00 -2.9383e+00 +1.0138e+00 -3.8006e+00 -9.9623e-01 +1.9826e+00 +3.9973e+00 -4.3281e-01 -1.1584e+00 -1.6906e+00 +2.6929e+00 +2.7617e+00 +2.1051e-01 -2.3342e+00 +1.7801e+00 -7.4443e-01
245 +5.203290993e+02 +5.203290993e+02 +1.452319099e+03 +1.452319099e+03 +2.9295e+00 +4.7757e-01 +2.2897e+00 -1.6395e+00 +2.9848e+00 -2.3744e+00 +1.1803e+00 -2.9562e+00 -1.0643e+00 +1.9692e+00 +4.2359e+00 -5.1691e-01 -1.3314e+00 -1.6687e+00 +2.7208e+00 +3.1528e+00 -8.6949e-02 -2.1121e+00 +1.8323e+00 -9.0061e-01
253 +5.018926070e+02 +5.018926070e+02 +1.433882607e+03 +1.433882607e+03 +2.1027e+00 +1.1001e+00 +2.7125e+00 -1.9025e+00 +2.9709e+00 -2.5019e+00 +1.1875e+00 -3.3895e+00 -5.3074e-01 +2.2853e+00 +4.3666e+00 -9.4315e-01 -1.5471e+00 -1.9768e+00 +2.6416e+00 +2.7742e+00 +4.4704e-01 -1.9513e+00 +2.1831e+00 -2.0426e+00
284 +4.980094138e+02 +4.980094138e+02 +1.429999414e+03 +1.429999414e+03 +1.9229e+00 +6.1711e-01 +3.1634e+00 -1.3738e+00 +2.9089e+00 -3.2199e+00 +1.7505e+00 -2.0518e+00 -9.3110e-01 +1.3678e+00 +3.7716e+00 +2.3929e-01 -1.8458e+00 -2.9429e+00 +3.0518e+00 +2.3130e+00 -1.3355e-01 -1.5645e+00 +2.8269e+00 -1.9639e+00
288 +4.569982784e+02 +4.569982784e+02 +1.388988278e+03 +1.388988278e+03 +1.6318e+00 +8.2090e-01 +2.6574e+00 -1.6361e+00 +2.8715e+00 -2.6197e+00 +2.0952e+00 -2.5801e+00 -5.4863e-01 +2.1790e+00 +3.8941e+00 -2.9007e-01 -1.4535e+00 -2.7614e+00 +2.5145e+00 +2.3642e+00 -6.5806e-02 -1.3042e+00 +2.4488e+00 -2.0643e+00
291 +4.403285765e+02 +4.403285765e+02 +1.372318576e+03 +1.372318576e+03 +2.2550e+00 +8.9489e-01 +3.0588e+00 -1.3909e+00 +3.0353e+00 -3.4406e+00 +1.7925e+00 -3.1053e+00 -1.4079e+00 +1.4280e+00 +4.0835e+00 -2.5552e-02 -1.5023e+00 -2.9465e+00 +2.5121e+00 +2.6139e+00 -4.7938e-01 -1.9788e+00 +2.7794e+00 -1.8305e+00
299 +4.313012440e+02 +4.313012440e+02 +1.363291244e+03 +1.363291244e+03 +1.7355e+00 +6.7768e-01 +1.7460e+00 -1.1898e+00 +3.4280e+00 -3.1006e+00 +1.9399e+00 -3.5351e+00 -8.2735e-01 +1.6904e+00 +4.6030e+00 -5.8417e-01 -2.0598e+00 -2.8214e+00 +2.9231e+00 +2.6550e+00 -5.8389e-01 -1.6064e+00 +3.1052e+00 -1.8551e+00
304 +4.141770117e+02 +4.141770117e+02 +1.346167012e+03 +1.346167012e+03 +1.8860e+00 +1.1384e+00 +3.2075e+00 -9.2782e-01 +3.5548e+00 -3.2653e+00 +1.8539e+00 -2.7205e+00 -1.2355e+00 +1.5355e+00 +3.6559e+00 -7.9521e-01 -1.6096e+00 -2.3815e+00 +2.3556e+00 +2.3459e+00 -6.8863e-03 -1.9399e+00 +2.7219e+00 -1.2695e+00
305 +3.649712442e+02 +3.649712442e+02 +1.296961244e+03 +1.296961244e+03 +2.0200e+00 +1.1899e+00 +3.0612e+00 -9.0905e-01 +3.0583e+00 -2.9075e+00 +1.5443e+00 -3.2704e+00 -9.3969e-01 +1.3541e+00 +4.2853e+00 -5.7294e-01 -1.8062e+00 -2.3340e+00 +2.3334e+00 +2.7839e+00 -3.1811e-01 -1.3673e+00 +3.1673e+00 -1.4862e+00
345 +3.465757896e+02 +3.465757896e+02 +1.278565790e+03 +1.278565790e+03 +1.7263e+00 +5.6121e-01 +2.6173e+00 -8.2001e-01 +3.1008e+00 -3.3564e+00 +2.0019e+00 -3.6203e+00 -1.3701e+00 +1.5937e+00 +3.5316e+00 -9.3041e-01 -2.2530e+00 -2.8817e+00 +2.5121e+00 +1.8627e+00 -5.4915e-01 -8.8572e-01 +3.0058e+00 -7.0779e-01
363 +3.265661106e+02 +3.265661106e+02 +1.258556111e+03 +1.258556111e+03 +1.7866e+00 +8.9480e-01 +2.4276e+00 -1.2055e+00 +2.1242e+00 -3.0445e+00 +2.0562e+00 -3.1976e+00 -9.4465e-01 +1.2380e+00 +3.5030e+00 -6.8864e-01 -1.7741e+00 -3.5373e+00 +2.9926e+00 +2.0609e+00 -8.8501e-01 -1.7294e+00 +3.0048e+00 -9.0119e-01
366 +3.196049318e+02 +3.196049318e+02 +1.251594932e+03 +1.251594932e+03 +1.5699e+00 +6.5439e-01 +2.5809e+00 -6.5906e-01 +2.8246e+00 -3.2826e+00 +1.9337e+00 -3.3109e+00 -1.0124e+00 +1.5677e+00 +3.2417e+00 -6.4577e-01 -1.9512e+00 -3.4663e+00 +3.1794e+00 +2.7345e+00 -6.3155e-01 -1.3020e+00 +2.8805e+00 -7.7741e-01
380 +3.140288094e+02 +3.140288094e+02 +1.246018809e+03 +1.246018809e+03 +1.2884e+00 +6.4500e-01 +3.0652e+00 -1.2674e+00 +2.4255e+00 -3.3661e+00 +2.1580e+00 -3.2205e+00 -1.1033e+00 +1.1976e+00 +3.7706e+00 -7.0606e-01 -1.8704e+00 -2.9401e+00 +2.8219e+00 +2.3924e+00 -5.4843e-01 -2.1531e+00 +2.8838e+00 -1.0583e+00
386 +2.827944145e+02 +2.827944145e+02 +1.214784415e+03 +1.214784415e+03 +1.4088e+00 +8.4719e-01 +2.4804e+00 -9.1350e-01 +2.7071e+00 -3.3766e+00 +2.5402e+00 -2.8541e+00 -1.2124e+00 +1.4776e+00 +3.1898e+00 -8.9951e-01 -2.1298e+00 -3.0161e+00 +2.5488e+00 +2.3597e+00 -4.6561e-01 -1.9497e+00 +2.8668e+00 -1.1979e+00
395 +2.767377302e+02 +2.767377302e+02 +1.208727730e+03 +1.208727730e+03 +1.3786e+00 +6.6411e-01 +2.0226e+00 -1.2555e+00 +2.4896e+00 -3.2751e+00 +2.5922e+00 -3.7023e+00 -9.5518e-01 +1.6053e+00 +3.1197e+00 -6.7417e-01 -2.1635e+00 -2.7964e+00 +2.4971e+00 +2.4830e+00 -7.3024e-01 -1.9704e+00 +2.9429e+00 -1.2530e+00
403 +2.684313041e+02 +2.684313041e+02 +1.200421304e+03 +1.200421304e+03 +1.2909e+00 +8.3108e-01 +2.4971e+00 -9.5073e-01 +2.7576e+00 -3.0092e+00 +2.1406e+00 -3.2047e+00 -1.0505e+00 +1.2650e+00 +3.1452e+00 -5.5343e-01 -1.9980e+00 -2.5372e+00 +2.5515e+00 +2.4606e+00 -5.4353e-01 -1.4596e+00 +3.1530e+00 -1.0642e+00
420 +2.372687152e+02 +2.372687152e+02 +1.169258715e+03 +1.169258715e+03 +9.4184e-01 +8.4460e-01 +2.8319e+00 -6.9445e-01 +2.6619e+00 -3.0479e+00 +2.5671e+00 -3.8232e+00 -1.3177e+00 +1.8813e+00 +2.5158e+00 -5.6261e-01 -1.8905e+00 -2.1540e+00 +3.1571e+00 +2.5359e+00 -8.3979e-01 -1.7138e+00 +2.9440e+00 -1.1178e+00
425 +2.337047329e+02 +2.337047329e+02 +1.165694733e+03 +1.165694733e+03 +1.5794e+00 +1.1187e+00 +2.7147e+00 -8.8760e-01 +2.3793e+00 -2.8128e+00 +2.5543e+00 -3.1894e+00 -9.1192e-01 +1.8029e+00 +2.8692e+00 -4.5638e-01 -1.9639e+00 -2.8182e+00 +2.8095e+00 +2.1571e+00 -5.4812e-01 -2.3252e+00 +3.1749e+00 -1.0675e+00
430 +2.152909102e+02 +2.152909102e+02 +1.147280910e+03 +1.147280910e+03 +9.4309e-01 +7.4148e-01 +2.6459e+00 -6.2783e-01 +2.4399e+00 -3.2890e+00 +2.4569e+00 -3.8458e+00 -1.0808e+00 +1.7979e+00 +3.0466e+00 -7.0760e-01 -2.0049e+00 -2.5618e+00 +2.8140e+00 +2.3532e+00 -7.5029e-01 -1.8274e+00 +2.6607e+00 -9.8992e-01
440 +2.003986741e+02 +2.003986741e+02 +1.132388674e+03 +1.132388674e+03 +9.2212e-01 +6.0523e-01 +3.0145e+00 -6.6178e-01 +2.1857e+00 -3.0968e+00 +2.3628e+00 -3.6457e+00 -1.5414e+00 +1.7865e+00 +2.7838e+00 -8.2214e-01 -1.7516e+00 -2.4272e+00 +2.9948e+00 +2.2628e+00 -7.8762e-01 -1.7278e+00 +2.7101e+00 -9.8903e-01
442 +1.887251115e+02 +1.887251115e+02 +1.120715111e+03 +1.120715111e+03 +1.1718e+00 +5.1579e-01 +2.8146e+00 -7.8973e-01 +2.3548e+00 -2.7181e+00 +2.5789e+00 -3.4489e+00 -1.6655e+00 +1.8592e+00 +2.9452e+00 -4.9000e-01 -2.0843e+00 -2.6013e+00 +3.1319e+00 +2.5081e+00 -5.6981e-01 -1.8996e+00 +2.8223e+00 -9.7393e-01
443 +1.579242425e+02 +1.579242425e+02 +1.089914242e+03 +1.089914242e+03 +1.3697e+00 +5.9231e-01 +2.5026e+00 -7.1012e-01 +2.3978e+00 -2.5920e+00 +2.5338e+00 -3.7278e+00 -1.7015e+00 +1.7207e+00 +3.4290e+00 -7.0779e-01 -1.7125e+00 -2.3623e+00 +2.8200e+00 +2.2725e+00 -8.8435e-01 -1.8740e+00 +2.7978e+00 -9.2106e-01
460 +1.529214682e+02 +1.529214682e+02 +1.084911468e+03 +1.084911468e+03 +1.5058e+00 +7.2877e-01 +2.6969e+00 -7.2204e-01 +2.4394e+00 -2.5214e+00 +2.6009e+00 -3.6795e+00 -1.5065e+00 +1.8550e+00 +3.1607e+00 -6.5544e-01 -1.7895e+00 -2.6365e+00 +3.2741e+00 +2.4017e+00 -1.3088e+00 -1.6420e+00 +2.8079e+00 -1.0145e+00
499 +1.277311712e+02 +1.277311712e+02 +1.059721171e+03 +1.059721171e+03 +1.2285e+00 +5.2964e-01 +2.8255e+00 -7.4561e-01 +2.3618e+00 -2.3810e+00 +2.3452e+00 -3.7326e+00 -1.7382e+00 +2.2323e+00 +3.0544e+00 -7.4870e-01 -2.1385e+00 -2.5469e+00 +2.6635e+00 +2.3545e+00 -9.7824e-01 -1.9203e+00 +2.5527e+00 -1.1906e+00
536 +1.189851846e+02 +1.189851846e+02 +1.050975185e+03 +1.050975185e+03 +1.3984e+00 +6.0576e-01 +2.6552e+00 -6.6053e-01 +2.2692e+00 -2.7656e+00 +2.7778e+00 -3.5328e+00 -1.4829e+00 +2.0514e+00 +3.4009e+00 -6.1713e-01 -1.9600e+00 -2.4935e+00 +2.7827e+00 +2.2719e+00 -9.7873e-01 -1.8694e+00 +2.5690e+00 -1.0981e+00
547 +1.107364026e+02 +1.107364026e+02 +1.042726403e+03 +1.042726403e+03 +1.3159e+00 +5.4895e-01 +2.7701e+00 -6.4555e-01 +2.2514e+00 -2.4887e+00 +2.8863e+00 -3.6129e+00 -1.8427e+00 +1.9258e+00 +3.2238e+00 -7.7203e-01 -2.1957e+00 -2.4267e+00 +2.8655e+00 +2.3451e+00 -9.3333e-01 -1.8095e+00 +2.4775e+00 -1.2165e+00
561 +9.015122579e+01 +9.015122579e+01 +1.022141226e+03 +1.022141226e+03 +1.2897e+00 +6.0930e-01 +2.6861e+00 -7.3701e-01 +2.3211e+00 -2.6315e+00 +2.7342e+00 -3.5894e+00 -1.7707e+00 +2.0818e+00 +3.1347e+00 -7.8353e-01 -2.1624e+00 -2.5972e+00 +2.8478e+00 +2.4082e+00 -8.6352e-01 -1.9765e+00 +2.6234e+00 -1.1201e+00
568 +8.881454570e+01 +8.881454570e+01 +1.020804546e+03 +1.020804546e+03 +1.3663e+00 +6.6453e-01 +2.6799e+00 -7.1642e-01 +2.2098e+00 -2.7231e+00 +2.5490e+00 -3.8868e+00 -1.6849e+00 +2.0920e+00 +3.4004e+00 -9.5508e-01 -2.2171e+00 -2.4982e+00 +2.7361e+00 +2.3922e+00 -8.4952e-01 -1.9460e+00 +2.8512e+00 -1.2700e+00
615 +8.307989270e+01 +8.307989270e+01 +1.015069893e+03 +1.015069893e+03 +1.4100e+00 +7.1580e-01 +2.9384e+00 -6.3602e-01 +2.1172e+00 -2.7646e+00 +2.5289e+00 -3.7098e+00 -1.6136e+00 +2.1618e+00 +3.2795e+00 -1.0119e+00 -2.1255e+00 -2.4714e+00 +2.7852e+00 +2.1478e+00 -1.0727e+00 -1.8496e+00 +2.7320e+00 -1.1875e+00
627 +7.984762760e+01 +7.984762760e+01 +1.011837628e+03 +1.011837628e+03 +1.4712e+00 +6.9435e-01 +2.8057e+00 -6.7332e-01 +2.0733e+00 -2.6448e+00 +2.4979e+00 -3.8465e+00 -1.6416e+00 +2.3602e+00 +3.1780e+00 -1.1077e+00 -2.1654e+00 -2.5522e+00 +2.7528e+00 +2.4165e+00 -9.3482e-01 -1.7646e+00 +2.7326e+00 -1.2423e+00
630 +7.819715960e+01 +7.819715960e+01 +1.010187160e+03 +1.010187160e+03 +1.3686e+00 +6.3918e-01 +2.8235e+00 -6.4028e-01 +2.0687e+00 -2.6632e+00 +2.4844e+00 -3.6623e+00 -1.5761e+00 +2.3621e+00 +3.3355e+00 -9.7434e-01 -2.1601e+00 -2.6136e+00 +2.6961e+00 +2.3411e+00 -9.5983e-01 -1.8442e+00 +2.8425e+00 -1.1794e+00
635 +7.630984308e+01 +7.630984308e+01 +1.008299843e+03 +1.008299843e+03 +1.4790e+00 +6.2448e-01 +2.8514e+00 -6.2005e-01 +2.0480e+00 -2.6394e+00 +2.4060e+00 -3.7284e+00 -1.5151e+00 +2.4121e+00 +3.3198e+00 -1.0949e+00 -2.1292e+00 -2.5689e+00 +2.6042e+00 +2.2794e+00 -1.0197e+00 -1.7406e+00 +2.8047e+00 -1.2227e+00
655 +7.040013995e+01 +7.040013995e+01 +1.002390140e+03 +1.002390140e+03 +1.4080e+00 +7.2227e-01 +2.8864e+00 -4.6895e-01 +2.1756e+00 -2.6071e+00 +2.4429e+00 -3.7389e+00 -1.5489e+00 +2.3552e+00 +3.3616e+00 -8.5791e-01 -2.3154e+00 -2.4376e+00 +2.6940e+00 +2.3664e+00 -8.9617e-01 -1.6662e+00 +2.8478e+00 -1.2749e+00
662 +6.256890236e+01 +6.256890236e+01 +9.945589024e+02 +9.945589024e+02 +1.4565e+00 +6.0256e-01 +2.9305e+00 -5.1918e-01 +2.1427e+00 -2.6149e+00 +2.4229e+00 -3.9278e+00 -1.5468e+00 +2.3842e+00 +3.3741e+00 -9.7343e-01 -2.2123e+00 -2.4881e+00 +2.6161e+00 +2.3785e+00 -9.6261e-01 -1.6351e+00 +2.7574e+00 -1.2352e+00
672 +5.654851404e+01 +5.654851404e+01 +9.885385140e+02 +9.885385140e+02 +1.3928e+00 +5.7075e-01 +2.9576e+00 -5.6132e-01 +2.1403e+00 -2.6437e+00 +2.5257e+00 -3.8759e+00 -1.6317e+00 +2.4058e+00 +3.3235e+00 -1.0231e+00 -2.1747e+00 -2.5022e+00 +2.5875e+00 +2.2907e+00 -9.1257e-01 -1.7371e+00 +2.7597e+00 -1.2395e+00
824 +5.175062706e+01 +5.175062706e+01 +9.837406271e+02 +9.837406271e+02 +1.2703e+00 +7.3313e-01 +2.8506e+00 -5.5290e-01 +2.1638e+00 -2.6703e+00 +2.6180e+00 -3.8322e+00 -1.5976e+00 +2.1514e+00 +3.2500e+00 -8.6698e-01 -2.1630e+00 -2.4958e+00 +2.6957e+00 +2.3332e+00 -1.0175e+00 -1.8125e+00 +2.7623e+00 -1.2696e+00
853 +5.093587904e+01 +5.093587904e+01 +9.829258790e+02 +9.829258790e+02 +1.2763e+00 +7.6723e-01 +2.8814e+00 -5.1867e-01 +2.1754e+00 -2.7054e+00 +2.5503e+00 -3.8118e+00 -1.5983e+00 +2.3632e+00 +3.3009e+00 -8.2668e-01 -2.1372e+00 -2.2974e+00 +2.6630e+00 +2.3412e+00 -9.5303e-01 -1.8737e+00 +2.7445e+00 -1.2911e+00
859 +4.844978753e+01 +4.844978753e+01 +9.804397875e+02 +9.804397875e+02 +1.2882e+00 +7.0964e-01 +2.9073e+00 -5.9913e-01 +2.1490e+00 -2.6456e+00 +2.5874e+00 -3.8248e+00 -1.6536e+00 +2.3122e+00 +3.2175e+00 -7.9509e-01 -2.1573e+00 -2.3416e+00 +2.6315e+00 +2.3538e+00 -9.6234e-01 -1.8539e+00 +2.6995e+00 -1.2994e+00
876 +4.730549767e+01 +4.730549767e+01 +9.792954977e+02 +9.792954977e+02 +1.2802e+00 +7.0068e-01 +2.8261e+00 -5.6998e-01 +2.2124e+00 -2.6044e+00 +2.5414e+00 -3.8446e+00 -1.5870e+00 +2.3309e+00 +3.2870e+00 -8.0390e-01 -2.0845e+00 -2.3858e+00 +2.6628e+00 +2.2617e+00 -1.0060e+00 -1.7964e+00 +2.7101e+00 -1.2663e+00
893 +4.463166700e+01 +4.463166700e+01 +9.766216670e+02 +9.766216670e+02 +1.2831e+00 +7.4382e-01 +2.8701e+00 -5.6499e-01 +2.2330e+00 -2.6847e+00 +2.4965e+00 -3.7688e+00 -1.5713e+00 +2.3665e+00 +3.3448e+00 -8.6028e-01 -2.1067e+00 -2.4346e+00 +2.6127e+00 +2.2345e+00 -9.8413e-01 -1.7938e+00 +2.6816e+00 -1.2279e+00
933 +3.556692572e+01 +3.556692572e+01 +9.675569257e+02 +9.675569257e+02 +1.3990e+00 +7.7066e-01 +2.8359e+00 -5.3261e-01 +2.1734e+00 -2.6704e+00 +2.5294e+00 -3.8313e+00 -1.6307e+00 +2.3033e+00 +3.3446e+00 -8.4480e-01 -2.1937e+00 -2.4585e+00 +2.6093e+00 +2.2710e+00 -1.0239e+00 -1.8012e+00 +2.6763e+00 -1.2876e+00
975 +3.245273125e+01 +3.245273125e+01 +9.644427312e+02 +9.644427312e+02 +1.3765e+00 +7.7474e-01 +2.9141e+00 -5.3754e-01 +2.1773e+00 -2.6781e+00 +2.5379e+00 -3.8564e+00 -1.6169e+00 +2.3682e+00 +3.3974e+00 -9.0028e-01 -2.2223e+00 -2.4610e+00 +2.5817e+00 +2.3304e+00 -9.6818e-01 -1.7784e+00 +2.7465e+00 -1.2620e+00
997 +3.227941851e+01 +3.227941851e+01 +9.642694185e+02 +9.642694185e+02 +1.4662e+00 +7.7647e-01 +2.9032e+00 -5.1822e-01 +2.2162e+00 -2.6921e+00 +2.5508e+00 -3.8107e+00 -1.6144e+00 +2.4710e+00 +3.4211e+00 -8.8825e-01 -2.2977e+00 -2.4335e+00 +2.5510e+00 +2.2526e+00 -9.7783e-01 -1.7752e+00 +2.6926e+00 -1.2506e+00
1008 +3.128001289e+01 +3.128001289e+01 +9.632700129e+02 +9.632700129e+02 +1.5086e+00 +7.5105e-01 +2.9478e+00 -5.4591e-01 +2.1913e+00 -2.7521e+00 +2.5268e+00 -3.8497e+00 -1.6217e+00 +2.4094e+00 +3.4163e+00 -8.2202e-01 -2.2739e+00 -2.4461e+00 +2.5237e+00 +2.2638e+00 -9.6893e-01 -1.7793e+00 +2.7243e+00 -1.2359e+00
1015 +2.835119502e+01 +2.835119502e+01 +9.603411950e+02 +9.603411950e+02 +1.4808e+00 +7.4561e-01 +2.9228e+00 -5.0257e-01 +2.2132e+00 -2.6813e+00 +2.5298e+00 -3.8472e+00 -1.6118e+00 +2.4612e+00 +3.4195e+00 -8.3340e-01 -2.2917e+00 -2.4746e+00 +2.5205e+00 +2.2943e+00 -9.5491e-01 -1.8211e+00 +2.7023e+00 -1.2800e+00
1023 +2.629904189e+01 +2.629904189e+01 +9.582890419e+02 +9.582890419e+02 +1.4431e+00 +7.4923e-01 +2.9770e+00 -5.0194e-01 +2.2299e+00 -2.6925e+00 +2.5849e+00 -3.9140e+00 -1.5965e+00 +2.4927e+00 +3.3909e+00 -8.5855e-01 -2.2545e+00 -2.3708e+00 +2.5232e+00 +2.2803e+00 -9.4216e-01 -1.8401e+00 +2.7485e+00 -1.2740e+00
1047 +2.386064132e+01 +2.386064132e+01 +9.558506413e+02 +9.558506413e+02 +1.4140e+00 +7.3333e-01 +3.0091e+00 -5.4542e-01 +2.2496e+00 -2.7485e+00 +2.5551e+00 -3.8506e+00 -1.6097e+00 +2.4844e+00 +3.3321e+00 -8.0665e-01 -2.2813e+00 -2.4240e+00 +2.5001e+00 +2.2382e+00 -9.5983e-01 -1.8616e+00 +2.7233e+00 -1.2608e+00
1061 +2.094395913e+01 +2.094395913e+01 +9.529339591e+02 +9.529339591e+02 +1.4542e+00 +7.4033e-01 +2.9806e+00 -5.5646e-01 +2.2677e+00 -2.7293e+00 +2.5753e+00 -3.8405e+00 -1.5530e+00 +2.4056e+00 +3.3314e+00 -7.6438e-01 -2.2910e+00 -2.3937e+00 +2.5665e+00 +2.2480e+00 -9.3398e-01 -1.8703e+00 +2.6528e+00 -1.2780e+00
1126 +1.929481375e+01 +1.929481375e+01 +9.512848137e+02 +9.512848137e+02 +1.4229e+00 +8.3472e-01 +2.9780e+00 -5.6765e-01 +2.3010e+00 -2.7557e+00 +2.5791e+00 -3.8630e+00 -1.6038e+00 +2.3936e+00 +3.3794e+00 -7.9152e-01 -2.2931e+00 -2.4147e+00 +2.5597e+00 +2.2852e+00 -9.2280e-01 -1.8580e+00 +2.6353e+00 -1.2527e+00
1148 +1.695813513e+01 +1.695813513e+01 +9.489481351e+02 +9.489481351e+02 +1.3994e+00 +8.3698e-01 +3.0046e+00 -5.3518e-01 +2.2572e+00 -2.7870e+00 +2.5929e+00 -3.8556e+00 -1.5659e+00 +2.3971e+00 +3.3512e+00 -8.0284e-01 -2.3155e+00 -2.4133e+00 +2.5813e+00 +2.2644e+00 -9.2595e-01 -1.8566e+00 +2.6555e+00 -1.2579e+00
