% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
269 +2.227697937e+02 +2.227697937e+02 +2.364097937e+02 +2.364097937e+02 +2.5816e-01 -1.1062e+00 +3.5487e-01 -2.5291e-01 -1.6140e+00 +5.5585e-01 +6.4282e-01 +1.6191e-02 +4.8917e-02 +4.9011e-01 +1.0325e+00 +5.3443e-01 -6.7680e-01 +8.7620e-01 -3.6431e-01 +4.6763e-01 +2.6077e-01 -9.7216e-01 -4.6313e-01 -9.7916e-01
820 +1.776711623e+02 +1.776711623e+02 +1.913111623e+02 +1.913111623e+02 +1.0483e+00 -1.0561e+00 -1.1433e-01 -7.7537e-01 -4.4949e-02 +2.8767e-01 +1.2403e+00 -6.5860e-01 +2.0272e-01 +2.0201e+00 -4.1224e-02 -5.2673e-01 -4.9700e-01 +1.6338e+00 -8.9561e-01 -1.2480e-01 +1.7351e+00 -6.6201e-01 -9.9309e-01 -1.3135e+00
977 +1.593696568e+02 +1.593696568e+02 +1.730096568e+02 +1.730096568e+02 +6.1323e-02 -1.9581e+00 -9.0119e-02 -1.0989e+00 -9.0124e-01 +1.3112e+00 +1.9240e+00 +3.9928e-01 +6.0856e-01 +2.1810e+00 +1.2240e+00 -6.2701e-01 -2.3199e-01 +8.0202e-01 -1.0708e+00 +8.3758e-02 +9.3895e-01 -2.9991e-01 -7.7124e-01 -1.1123e+00
1139 +1.527649566e+02 +1.527649566e+02 +1.664049566e+02 +1.664049566e+02 +4.5868e-01 -2.8261e+00 +5.1771e-02 -1.5746e+00 -1.1440e+00 +1.3538e+00 +1.1715e+00 +1.0611e+00 +8.9680e-01 +2.1843e+00 +1.1759e+00 -8.4281e-01 -2.2566e-01 +1.4282e+00 +1.9723e-01 +1.5869e-01 +1.4415e+00 -2.6336e-01 -1.6313e+00 -6.2375e-01
6946 +1.429089285e+02 +1.429089285e+02 +1.565489285e+02 +1.565489285e+02 +8.7832e-01 -1.4483e+00 -1.3226e+00 -2.6416e+00 -1.1969e+00 +1.1285e+00 -4.9035e-01 +1.2362e+00 +3.2408e-01 +2.2891e+00 +4.6635e-01 -8.9923e-01 -2.9058e+00 +1.9387e+00 -1.3747e+00 +1.7978e+00 +2.2667e-01 +1.9618e+00 -2.2621e+00 -1.0681e-01
7074 +1.300356994e+02 +1.300356994e+02 +1.436756994e+02 +1.436756994e+02 +9.0577e-01 -1.4348e+00 -1.3685e+00 -2.6622e+00 -1.1750e+00 +1.1525e+00 -4.9372e-01 +1.2411e+00 +3.5889e-01 +2.3051e+00 +4.1648e-01 -9.2085e-01 -2.8939e+00 +1.9424e+00 -1.3716e+00 +1.8265e+00 +2.2378e-01 +1.9258e+00 -2.2857e+00 -9.5679e-02
7234 +1.233271905e+02 +1.233271905e+02 +1.369671905e+02 +1.369671905e+02 +9.4443e-01 -1.4899e+00 -1.3932e+00 -2.6378e+00 -1.1579e+00 +1.1535e+00 -4.8822e-01 +1.2480e+00 +3.6577e-01 +2.3067e+00 +4.3604e-01 -9.1162e-01 -2.9140e+00 +1.9884e+00 -1.3366e+00 +1.8464e+00 +2.2667e-01 +1.9584e+00 -2.3068e+00 -8.1382e-02
7281 +1.195809704e+02 +1.195809704e+02 +1.332209704e+02 +1.332209704e+02 +9.1788e-01 -1.4845e+00 -1.3874e+00 -2.6377e+00 -1.1473e+00 +1.1558e+00 -4.9618e-01 +1.2359e+00 +3.7054e-01 +2.3207e+00 +4.0940e-01 -9.1643e-01 -2.9537e+00 +1.9948e+00 -1.3285e+00 +1.8484e+00 +2.3637e-01 +1.9735e+00 -2.2982e+00 -9.3842e-02
7385 +1.101277301e+02 +1.101277301e+02 +1.237677301e+02 +1.237677301e+02 +9.2471e-01 -1.4853e+00 -1.3737e+00 -2.6325e+00 -1.1594e+00 +1.1536e+00 -5.0089e-01 +1.2507e+00 +3.7440e-01 +2.3206e+00 +4.4124e-01 -8.9547e-01 -2.9440e+00 +1.9988e+00 -1.3522e+00 +1.8234e+00 +2.3482e-01 +1.9566e+00 -2.2882e+00 -1.0480e-01
7426 +1.073234103e+02 +1.073234103e+02 +1.209634103e+02 +1.209634103e+02 +9.0887e-01 -1.4766e+00 -1.3742e+00 -2.6293e+00 -1.1721e+00 +1.1515e+00 -4.9995e-01 +1.2520e+00 +3.8347e-01 +2.3218e+00 +4.4371e-01 -9.0137e-01 -2.9669e+00 +1.9940e+00 -1.3432e+00 +1.8474e+00 +2.4072e-01 +1.9545e+00 -2.2793e+00 -9.9023e-02
7435 +1.018822032e+02 +1.018822032e+02 +1.155222032e+02 +1.155222032e+02 +9.2930e-01 -1.4791e+00 -1.3802e+00 -2.6305e+00 -1.1780e+00 +1.1519e+00 -5.0348e-01 +1.2450e+00 +3.7707e-01 +2.3248e+00 +4.3414e-01 -9.0173e-01 -2.9506e+00 +1.9915e+00 -1.3400e+00 +1.8431e+00 +2.3950e-01 +1.9626e+00 -2.2831e+00 -9.5755e-02
7540 +9.633567880e+01 +9.633567880e+01 +1.099756788e+02 +1.099756788e+02 +9.3567e-01 -1.4649e+00 -1.3867e+00 -2.6264e+00 -1.1641e+00 +1.1486e+00 -5.0274e-01 +1.2542e+00 +3.8987e-01 +2.3277e+00 +4.2157e-01 -8.9691e-01 -2.9647e+00 +1.9857e+00 -1.3488e+00 +1.8467e+00 +2.4106e-01 +1.9526e+00 -2.2829e+00 -9.2242e-02
7556 +9.449291941e+01 +9.449291941e+01 +1.081329194e+02 +1.081329194e+02 +9.4506e-01 -1.4554e+00 -1.3999e+00 -2.6419e+00 -1.1747e+00 +1.1502e+00 -5.0115e-01 +1.2571e+00 +3.8657e-01 +2.3319e+00 +4.1533e-01 -8.9604e-01 -2.9706e+00 +1.9747e+00 -1.3478e+00 +1.8424e+00 +2.4367e-01 +1.9572e+00 -2.2713e+00 -8.3468e-02
7655 +9.321813805e+01 +9.321813805e+01 +1.068581381e+02 +1.068581381e+02 +9.3085e-01 -1.4625e+00 -1.4027e+00 -2.6342e+00 -1.1755e+00 +1.1459e+00 -5.0713e-01 +1.2524e+00 +3.8287e-01 +2.3352e+00 +4.2121e-01 -9.0595e-01 -2.9805e+00 +1.9815e+00 -1.3307e+00 +1.8277e+00 +2.4777e-01 +1.9655e+00 -2.2857e+00 -7.9938e-02
7715 +9.090842592e+01 +9.090842592e+01 +1.045484259e+02 +1.045484259e+02 +9.3119e-01 -1.4692e+00 -1.3951e+00 -2.6275e+00 -1.1611e+00 +1.1434e+00 -5.0503e-01 +1.2548e+00 +3.7844e-01 +2.3323e+00 +4.3250e-01 -9.1640e-01 -2.9734e+00 +1.9698e+00 -1.3298e+00 +1.8257e+00 +2.5082e-01 +1.9612e+00 -2.2796e+00 -7.8031e-02
7770 +8.823414841e+01 +8.823414841e+01 +1.018741484e+02 +1.018741484e+02 +9.4002e-01 -1.4572e+00 -1.3910e+00 -2.6201e+00 -1.1711e+00 +1.1435e+00 -5.0621e-01 +1.2548e+00 +3.8653e-01 +2.3373e+00 +4.2519e-01 -9.0828e-01 -2.9705e+00 +1.9551e+00 -1.3318e+00 +1.8205e+00 +2.5513e-01 +1.9517e+00 -2.2808e+00 -6.6242e-02
7791 +8.676978470e+01 +8.676978470e+01 +1.004097847e+02 +1.004097847e+02 +9.4275e-01 -1.4646e+00 -1.3954e+00 -2.6204e+00 -1.1647e+00 +1.1429e+00 -5.0694e-01 +1.2563e+00 +3.8279e-01 +2.3330e+00 +4.3251e-01 -9.0616e-01 -2.9687e+00 +1.9587e+00 -1.3260e+00 +1.8156e+00 +2.5720e-01 +1.9460e+00 -2.2831e+00 -6.5565e-02
7806 +8.462669933e+01 +8.462669933e+01 +9.826669933e+01 +9.826669933e+01 +9.5086e-01 -1.4629e+00 -1.4003e+00 -2.6214e+00 -1.1668e+00 +1.1413e+00 -5.0637e-01 +1.2583e+00 +3.8196e-01 +2.3342e+00 +4.3149e-01 -9.1056e-01 -2.9662e+00 +1.9598e+00 -1.3284e+00 +1.8060e+00 +2.5476e-01 +1.9443e+00 -2.2792e+00 -6.1740e-02
7936 +8.250040104e+01 +8.250040104e+01 +9.614040104e+01 +9.614040104e+01 +9.5072e-01 -1.4709e+00 -1.3836e+00 -2.6220e+00 -1.1776e+00 +1.1448e+00 -5.0271e-01 +1.2654e+00 +3.7704e-01 +2.3294e+00 +4.2933e-01 -9.0950e-01 -2.9675e+00 +1.9529e+00 -1.3366e+00 +1.8139e+00 +2.4938e-01 +1.9352e+00 -2.2664e+00 -6.3408e-02
8106 +8.115407294e+01 +8.115407294e+01 +9.479407294e+01 +9.479407294e+01 +9.5290e-01 -1.4717e+00 -1.3835e+00 -2.6141e+00 -1.1727e+00 +1.1470e+00 -5.0423e-01 +1.2648e+00 +3.8155e-01 +2.3352e+00 +4.3448e-01 -9.0291e-01 -2.9607e+00 +1.9551e+00 -1.3391e+00 +1.8163e+00 +2.5075e-01 +1.9397e+00 -2.2722e+00 -6.5169e-02
8164 +7.927018821e+01 +7.927018821e+01 +9.291018821e+01 +9.291018821e+01 +9.5457e-01 -1.4704e+00 -1.3875e+00 -2.6144e+00 -1.1718e+00 +1.1456e+00 -5.0258e-01 +1.2696e+00 +3.8548e-01 +2.3350e+00 +4.2268e-01 -9.0001e-01 -2.9564e+00 +1.9588e+00 -1.3376e+00 +1.8148e+00 +2.4933e-01 +1.9318e+00 -2.2725e+00 -6.3796e-02
8193 +7.758710584e+01 +7.758710584e+01 +9.122710584e+01 +9.122710584e+01 +9.5900e-01 -1.4660e+00 -1.3880e+00 -2.6127e+00 -1.1751e+00 +1.1438e+00 -5.0375e-01 +1.2683e+00 +3.8521e-01 +2.3356e+00 +4.2446e-01 -9.0239e-01 -2.9541e+00 +1.9567e+00 -1.3370e+00 +1.8125e+00 +2.5105e-01 +1.9308e+00 -2.2757e+00 -6.1819e-02
8270 +7.584469229e+01 +7.584469229e+01 +8.948469229e+01 +8.948469229e+01 +9.6467e-01 -1.4710e+00 -1.3948e+00 -2.6245e+00 -1.1818e+00 +1.1405e+00 -5.0459e-01 +1.2676e+00 +3.8766e-01 +2.3365e+00 +4.2322e-01 -8.9690e-01 -2.9502e+00 +1.9563e+00 -1.3417e+00 +1.8120e+00 +2.4583e-01 +1.9322e+00 -2.2754e+00 -5.9927e-02
8340 +7.350828170e+01 +7.350828170e+01 +8.714828170e+01 +8.714828170e+01 +9.6701e-01 -1.4679e+00 -1.3914e+00 -2.6195e+00 -1.1789e+00 +1.1372e+00 -5.0157e-01 +1.2698e+00 +3.8907e-01 +2.3385e+00 +4.2795e-01 -9.0181e-01 -2.9470e+00 +1.9510e+00 -1.3404e+00 +1.8078e+00 +2.4182e-01 +1.9299e+00 -2.2756e+00 -6.0063e-02
8439 +7.241881663e+01 +7.241881663e+01 +8.605881663e+01 +8.605881663e+01 +9.6562e-01 -1.4655e+00 -1.3960e+00 -2.6207e+00 -1.1796e+00 +1.1305e+00 -4.9629e-01 +1.2701e+00 +3.8757e-01 +2.3397e+00 +4.2270e-01 -9.0642e-01 -2.9431e+00 +1.9545e+00 -1.3400e+00 +1.8076e+00 +2.3990e-01 +1.9230e+00 -2.2827e+00 -5.7333e-02
8558 +7.066477756e+01 +7.066477756e+01 +8.430477756e+01 +8.430477756e+01 +9.7496e-01 -1.4692e+00 -1.3955e+00 -2.6197e+00 -1.1805e+00 +1.1305e+00 -4.9482e-01 +1.2731e+00 +3.8690e-01 +2.3436e+00 +4.2847e-01 -9.0525e-01 -2.9345e+00 +1.9525e+00 -1.3395e+00 +1.8066e+00 +2.4194e-01 +1.9254e+00 -2.2814e+00 -5.7046e-02
8647 +6.884159898e+01 +6.884159898e+01 +8.248159898e+01 +8.248159898e+01 +9.7689e-01 -1.4704e+00 -1.3993e+00 -2.6155e+00 -1.1788e+00 +1.1307e+00 -4.9403e-01 +1.2758e+00 +3.9028e-01 +2.3473e+00 +4.2972e-01 -9.0604e-01 -2.9389e+00 +1.9478e+00 -1.3410e+00 +1.8042e+00 +2.3893e-01 +1.9236e+00 -2.2794e+00 -5.6316e-02
8810 +6.744661313e+01 +6.744661313e+01 +8.108661313e+01 +8.108661313e+01 +9.8077e-01 -1.4699e+00 -1.4008e+00 -2.6116e+00 -1.1783e+00 +1.1274e+00 -4.9184e-01 +1.2786e+00 +3.8898e-01 +2.3550e+00 +4.3438e-01 -9.0558e-01 -2.9380e+00 +1.9496e+00 -1.3402e+00 +1.8001e+00 +2.4065e-01 +1.9261e+00 -2.2834e+00 -5.4523e-02
8912 +6.606838705e+01 +6.606838705e+01 +7.970838705e+01 +7.970838705e+01 +9.8246e-01 -1.4681e+00 -1.4021e+00 -2.6115e+00 -1.1822e+00 +1.1242e+00 -4.8975e-01 +1.2804e+00 +3.9065e-01 +2.3545e+00 +4.3451e-01 -9.0139e-01 -2.9382e+00 +1.9454e+00 -1.3409e+00 +1.7992e+00 +2.3677e-01 +1.9230e+00 -2.2829e+00 -5.0419e-02
9148 +6.437944158e+01 +6.437944158e+01 +7.801944158e+01 +7.801944158e+01 +9.8774e-01 -1.4667e+00 -1.4044e+00 -2.6047e+00 -1.1853e+00 +1.1273e+00 -4.8339e-01 +1.2828e+00 +3.9067e-01 +2.3622e+00 +4.3396e-01 -8.9977e-01 -2.9347e+00 +1.9409e+00 -1.3455e+00 +1.7955e+00 +2.2928e-01 +1.9199e+00 -2.2810e+00 -5.1094e-02
9327 +6.308943574e+01 +6.308943574e+01 +7.672943574e+01 +7.672943574e+01 +9.9135e-01 -1.4658e+00 -1.4034e+00 -2.6019e+00 -1.1837e+00 +1.1268e+00 -4.7787e-01 +1.2884e+00 +3.9267e-01 +2.3637e+00 +4.3865e-01 -9.0272e-01 -2.9307e+00 +1.9393e+00 -1.3404e+00 +1.7932e+00 +2.2463e-01 +1.9206e+00 -2.2808e+00 -5.0950e-02
9691 +6.164372525e+01 +6.164372525e+01 +7.528372525e+01 +7.528372525e+01 +9.9257e-01 -1.4653e+00 -1.4003e+00 -2.5962e+00 -1.1834e+00 +1.1282e+00 -4.6550e-01 +1.2932e+00 +3.9875e-01 +2.3632e+00 +4.4292e-01 -9.0230e-01 -2.9227e+00 +1.9348e+00 -1.3415e+00 +1.7936e+00 +2.1414e-01 +1.9223e+00 -2.2820e+00 -4.9491e-02
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.812063346e+02 +3.812063346e+02 +5.760063346e+02 +5.760063346e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +2.922113168e+02 +2.922113168e+02 +4.870113168e+02 +4.870113168e+02 -2.5284e-01 +1.4568e-02 -3.2278e-01 +3.0206e-02 -7.1055e-02 +4.9254e-01 +7.9592e-02 -3.2046e-01 -1.6422e-01 +1.7654e-01 +2.9756e-01 -6.3111e-02 +8.7733e-02 -2.1359e-01 +1.8920e-01 +6.9441e-02 -7.8493e-02 -4.1232e-01 -5.7642e-02 -3.7575e-03
6 +2.673698462e+02 +2.673698462e+02 +4.621698462e+02 +4.621698462e+02 +4.2340e-02 +1.8858e-01 -5.0723e-01 +5.5349e-01 -1.6603e-02 +3.6768e-01 -5.0228e-01 +5.3989e-03 +2.4269e-01 -3.2606e-01 +2.4050e-01 -4.0425e-01 -1.5089e-01 -1.7342e-01 +8.0672e-02 -1.1717e-01 +1.7459e-02 -5.9685e-02 +3.4183e-01 -5.3468e-03
24 +2.534949645e+02 +2.534949645e+02 +4.482949645e+02 +4.482949645e+02 -3.8937e-01 +1.2346e-01 -6.1759e-01 -4.7333e-02 -5.0101e-02 +2.9978e-01 -4.9374e-01 -1.3591e-01 +1.9149e-01 +3.5558e-01 +2.4681e-01 -6.9042e-01 +2.7718e-01 -3.8118e-02 -9.5009e-02 -1.6984e-01 +3.7532e-02 -5.5779e-01 -7.0821e-02 +1.1978e-01
54 +2.498638982e+02 +2.498638982e+02 +4.446638982e+02 +4.446638982e+02 -3.6803e-01 +1.0748e+00 +5.7746e-02 -1.8915e-01 -7.5783e-02 +4.5415e-01 -1.3948e+00 +1.6177e-01 +5.0406e-01 +3.0906e-01 +7.2472e-01 -3.9876e-01 -2.2007e-01 -1.2973e-01 -8.4519e-04 -6.0920e-03 +5.2822e-01 -5.0619e-02 +1.2890e-02 -9.6632e-02
149 +2.328605603e+02 +2.328605603e+02 +4.276605603e+02 +4.276605603e+02 -7.1971e-02 +4.9354e-01 -8.3704e-02 -2.7490e-01 -1.6725e-01 +1.5878e+00 -1.1019e+00 +1.1667e+00 +1.4190e+00 +7.9258e-01 +1.7193e-01 -1.0718e+00 -3.0426e-01 -6.3603e-01 +3.7844e-01 -1.6145e+00 +6.5650e-01 +7.1837e-01 -1.5394e-02 +1.4661e-01
183 +2.196775488e+02 +2.196775488e+02 +4.144775488e+02 +4.144775488e+02 -6.0951e-01 -3.6358e-01 -1.4592e-01 -6.5299e-02 +3.0214e-02 +1.5025e+00 -1.9036e+00 +8.7653e-01 +1.0738e+00 +8.3588e-01 -3.8358e-02 -1.8779e+00 -9.5477e-01 +2.8896e-01 +5.2037e-01 -1.7892e+00 +1.1284e+00 +9.2948e-01 -1.1784e-01 +4.0289e-02
342 +2.178553192e+02 +2.178553192e+02 +4.126553192e+02 +4.126553192e+02 -3.1364e-01 -1.0672e+00 -1.4200e-01 +1.0916e-01 -5.6844e-02 +1.3370e+00 -6.5890e-01 -8.1140e-02 +1.3800e+00 +1.3720e+00 +2.6341e-01 -1.3265e+00 -1.2721e+00 -1.7515e+00 +1.0690e+00 -2.3537e+00 +1.1520e+00 +2.0397e+00 -9.5296e-01 -4.9265e-01
363 +2.105072987e+02 +2.105072987e+02 +4.053072987e+02 +4.053072987e+02 +6.8179e-02 -9.9711e-01 -5.3589e-01 +4.8460e-01 +1.6276e-01 +1.2668e+00 -7.2286e-01 +9.7359e-02 +1.0449e+00 +1.4712e+00 +6.9629e-01 -9.1204e-01 -1.2934e+00 -1.5688e+00 +9.4512e-01 -1.9664e+00 +1.5667e+00 +1.7308e+00 -6.6937e-01 -6.0989e-02
484 +2.030582354e+02 +2.030582354e+02 +3.978582354e+02 +3.978582354e+02 -3.1815e-02 -1.1275e+00 +8.7023e-02 +9.8134e-01 -1.2828e-01 +7.0374e-01 -6.2483e-01 -1.4306e+00 +1.6698e+00 +8.9177e-01 +7.1766e-01 -1.3410e+00 -8.6344e-01 -1.8254e+00 +1.5707e+00 -1.9323e+00 +1.3679e+00 +1.5384e+00 -1.8847e+00 -7.6231e-01
511 +1.970720841e+02 +1.970720841e+02 +3.918720841e+02 +3.918720841e+02 +3.6192e-01 -2.1042e+00 -7.3458e-02 +9.6051e-01 -8.2062e-02 +4.7682e-01 -3.8681e-01 -9.0491e-01 +9.4238e-01 +1.1263e+00 +4.4924e-01 -1.5291e+00 -1.1573e-01 -2.3173e+00 +2.0329e+00 -1.8195e+00 +9.8486e-01 +1.8025e+00 -1.3994e+00 -2.7562e-01
734 +1.673132279e+02 +1.673132279e+02 +3.621132279e+02 +3.621132279e+02 +2.6417e-01 -9.6556e-01 -8.1720e-01 +8.4729e-01 +3.2207e-01 +6.0139e-01 -7.1454e-01 -1.0344e+00 +7.1959e-01 +8.8956e-01 +8.7957e-01 -2.3207e+00 -8.8434e-01 -1.1216e+00 +2.9436e+00 -1.9547e+00 +1.6732e+00 +1.4293e+00 -6.7065e-01 -9.2775e-01
3809 +1.438188390e+02 +1.438188390e+02 +3.386188390e+02 +3.386188390e+02 +5.2057e-01 -1.5978e+00 -5.5571e-01 +4.6168e-01 -1.5451e+00 +1.2907e+00 -2.0824e+00 -1.6523e+00 +3.0253e-01 +1.8934e+00 -3.0727e-01 -3.7871e-01 -9.9247e-01 +1.2063e+00 +3.5790e-01 -1.7598e+00 +2.0836e+00 +2.3190e+00 -1.3085e+00 -1.2849e+00
4058 +1.398155205e+02 +1.398155205e+02 +3.346155205e+02 +3.346155205e+02 +5.2610e-01 -1.6842e+00 -5.4832e-01 +4.7972e-01 -1.3614e+00 +1.1348e+00 -2.1275e+00 -1.6201e+00 +3.2307e-01 +1.9295e+00 -2.4615e-01 -4.6934e-01 -9.8601e-01 +1.3092e+00 +2.8510e-01 -1.3867e+00 +2.1564e+00 +2.1706e+00 -1.5164e+00 -1.2262e+00
4260 +1.352192355e+02 +1.352192355e+02 +3.300192355e+02 +3.300192355e+02 +5.4165e-01 -1.5978e+00 -5.4746e-01 +3.5477e-01 -1.2995e+00 +1.1096e+00 -2.0782e+00 -1.5776e+00 +3.5971e-01 +1.9120e+00 -2.3354e-01 -4.4293e-01 -1.0703e+00 +1.3580e+00 +2.7843e-01 -1.4216e+00 +2.1200e+00 +2.1232e+00 -1.5283e+00 -1.2513e+00
4483 +1.222300677e+02 +1.222300677e+02 +3.170300677e+02 +3.170300677e+02 +5.9090e-01 -1.5179e+00 -4.8808e-01 +3.4981e-01 -1.3660e+00 +1.2161e+00 -1.9731e+00 -1.5672e+00 +3.9004e-01 +1.9461e+00 -2.1431e-01 -5.0061e-01 -1.0293e+00 +1.3002e+00 +3.6188e-01 -1.4398e+00 +2.0931e+00 +2.1546e+00 -1.5427e+00 -1.2896e+00
4502 +1.181280544e+02 +1.181280544e+02 +3.129280544e+02 +3.129280544e+02 +5.8978e-01 -1.5276e+00 -5.0107e-01 +3.5165e-01 -1.3375e+00 +1.2179e+00 -2.0123e+00 -1.5579e+00 +4.0037e-01 +1.9532e+00 -2.0946e-01 -4.9037e-01 -1.0195e+00 +1.2859e+00 +3.3897e-01 -1.4479e+00 +2.0985e+00 +2.1646e+00 -1.5341e+00 -1.2864e+00
4555 +1.139792032e+02 +1.139792032e+02 +3.087792032e+02 +3.087792032e+02 +6.0069e-01 -1.5604e+00 -4.9194e-01 +3.5592e-01 -1.3673e+00 +1.2121e+00 -2.0163e+00 -1.5691e+00 +4.0100e-01 +1.9590e+00 -2.0622e-01 -4.9053e-01 -1.0085e+00 +1.2874e+00 +3.3946e-01 -1.4415e+00 +2.0854e+00 +2.1420e+00 -1.5181e+00 -1.2793e+00
4571 +1.040918325e+02 +1.040918325e+02 +2.988918325e+02 +2.988918325e+02 +5.8640e-01 -1.5546e+00 -5.0390e-01 +3.5618e-01 -1.3620e+00 +1.2053e+00 -2.0212e+00 -1.5849e+00 +4.0004e-01 +1.9630e+00 -2.0620e-01 -4.8776e-01 -1.0166e+00 +1.2926e+00 +3.4932e-01 -1.4381e+00 +2.0795e+00 +2.1544e+00 -1.5325e+00 -1.2842e+00
4597 +9.840332585e+01 +9.840332585e+01 +2.932033259e+02 +2.932033259e+02 +5.8742e-01 -1.5690e+00 -5.0925e-01 +3.7052e-01 -1.3630e+00 +1.2282e+00 -2.0241e+00 -1.5851e+00 +4.1206e-01 +1.9625e+00 -1.9702e-01 -5.0090e-01 -1.0129e+00 +1.2927e+00 +3.3811e-01 -1.4400e+00 +2.0747e+00 +2.1524e+00 -1.5272e+00 -1.2756e+00
4604 +9.427189766e+01 +9.427189766e+01 +2.890718977e+02 +2.890718977e+02 +5.9152e-01 -1.5589e+00 -5.1284e-01 +3.5813e-01 -1.3707e+00 +1.2094e+00 -2.0232e+00 -1.5916e+00 +4.1608e-01 +1.9624e+00 -1.9972e-01 -4.9463e-01 -1.0012e+00 +1.2961e+00 +3.4663e-01 -1.4343e+00 +2.0770e+00 +2.1411e+00 -1.5386e+00 -1.2782e+00
4626 +9.318438061e+01 +9.318438061e+01 +2.879843806e+02 +2.879843806e+02 +5.8437e-01 -1.5576e+00 -5.1287e-01 +3.6632e-01 -1.3677e+00 +1.2101e+00 -2.0206e+00 -1.5756e+00 +3.9850e-01 +1.9646e+00 -1.8926e-01 -4.9682e-01 -1.0085e+00 +1.2999e+00 +3.3504e-01 -1.4293e+00 +2.0831e+00 +2.1528e+00 -1.5562e+00 -1.2935e+00
4666 +8.971767992e+01 +8.971767992e+01 +2.845176799e+02 +2.845176799e+02 +5.8480e-01 -1.5752e+00 -5.2011e-01 +3.6572e-01 -1.3539e+00 +1.2164e+00 -2.0417e+00 -1.5740e+00 +4.0970e-01 +1.9627e+00 -1.8683e-01 -5.0862e-01 -1.0009e+00 +1.2974e+00 +3.3931e-01 -1.4381e+00 +2.0801e+00 +2.1477e+00 -1.5546e+00 -1.2953e+00
4668 +8.865118959e+01 +8.865118959e+01 +2.834511896e+02 +2.834511896e+02 +5.8176e-01 -1.5664e+00 -5.1679e-01 +3.6424e-01 -1.3504e+00 +1.1981e+00 -2.0349e+00 -1.5771e+00 +4.0338e-01 +1.9616e+00 -1.8891e-01 -5.0628e-01 -1.0016e+00 +1.3084e+00 +3.2899e-01 -1.4339e+00 +2.0794e+00 +2.1428e+00 -1.5513e+00 -1.2960e+00
4694 +8.239217510e+01 +8.239217510e+01 +2.771921751e+02 +2.771921751e+02 +5.8296e-01 -1.5684e+00 -5.1843e-01 +3.5858e-01 -1.3652e+00 +1.2049e+00 -2.0327e+00 -1.5760e+00 +4.0766e-01 +1.9601e+00 -1.7828e-01 -5.0898e-01 -1.0058e+00 +1.3057e+00 +3.3662e-01 -1.4348e+00 +2.0836e+00 +2.1537e+00 -1.5466e+00 -1.2871e+00
4701 +8.115907573e+01 +8.115907573e+01 +2.759590757e+02 +2.759590757e+02 +5.7533e-01 -1.5655e+00 -5.2033e-01 +3.5943e-01 -1.3548e+00 +1.2034e+00 -2.0349e+00 -1.5825e+00 +4.0862e-01 +1.9587e+00 -1.8096e-01 -5.1172e-01 -1.0091e+00 +1.3068e+00 +3.3472e-01 -1.4380e+00 +2.0833e+00 +2.1500e+00 -1.5504e+00 -1.2919e+00
4745 +7.595480142e+01 +7.595480142e+01 +2.707548014e+02 +2.707548014e+02 +5.7241e-01 -1.5540e+00 -5.2692e-01 +3.4416e-01 -1.3590e+00 +1.1934e+00 -2.0175e+00 -1.5836e+00 +4.1433e-01 +1.9600e+00 -1.7876e-01 -5.1209e-01 -1.0024e+00 +1.3111e+00 +3.2832e-01 -1.4421e+00 +2.0952e+00 +2.1472e+00 -1.5495e+00 -1.3005e+00
4761 +7.532886487e+01 +7.532886487e+01 +2.701288649e+02 +2.701288649e+02 +5.7261e-01 -1.5561e+00 -5.2763e-01 +3.5311e-01 -1.3555e+00 +1.1945e+00 -2.0273e+00 -1.5748e+00 +4.0908e-01 +1.9579e+00 -1.8133e-01 -5.1787e-01 -1.0032e+00 +1.3111e+00 +3.3856e-01 -1.4387e+00 +2.0849e+00 +2.1437e+00 -1.5437e+00 -1.2921e+00
4782 +7.350410244e+01 +7.350410244e+01 +2.683041024e+02 +2.683041024e+02 +5.6994e-01 -1.5586e+00 -5.3061e-01 +3.3718e-01 -1.3615e+00 +1.2043e+00 -2.0179e+00 -1.5719e+00 +4.0770e-01 +1.9549e+00 -1.8378e-01 -5.1992e-01 -1.0103e+00 +1.3158e+00 +3.2838e-01 -1.4346e+00 +2.0821e+00 +2.1509e+00 -1.5489e+00 -1.2870e+00
4788 +7.142346162e+01 +7.142346162e+01 +2.662234616e+02 +2.662234616e+02 +5.7164e-01 -1.5623e+00 -5.2773e-01 +3.3435e-01 -1.3563e+00 +1.2038e+00 -2.0107e+00 -1.5725e+00 +4.1268e-01 +1.9584e+00 -1.8681e-01 -5.1635e-01 -1.0098e+00 +1.3195e+00 +3.2601e-01 -1.4318e+00 +2.0777e+00 +2.1467e+00 -1.5422e+00 -1.2936e+00
