% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
155 +5.013236357e+01 +5.013236357e+01 +1.757236357e+01 +1.757236357e+01 +1.7385e+00 -2.8970e+00 -5.5373e-01 +6.9550e-02 +1.2325e+00 +4.9418e-01 +2.1492e+00 +1.2175e+00 -1.2071e-01 -8.5023e-02 -2.8550e-01 +5.2558e-02 -3.5790e+00 -3.8918e-01 +2.2462e-01 +1.5664e+00 +1.6487e+00 -2.7162e+00 -1.9931e-01 -1.1505e+00
157 +4.893295658e+01 +4.893295658e+01 +1.637295658e+01 +1.637295658e+01 +1.0318e+00 -3.1765e+00 -8.1288e-01 +2.8615e-02 +1.4012e+00 +1.3524e+00 +2.5511e+00 +2.1653e+00 +1.3118e+00 -2.2788e-01 -7.9941e-02 -9.4861e-02 -3.5737e+00 -6.3052e-01 +3.1801e-01 +5.3288e-01 +2.3641e+00 -2.5532e+00 -1.4916e-01 -1.8201e-01
168 +4.504703495e+01 +4.504703495e+01 +1.248703495e+01 +1.248703495e+01 +1.1515e+00 -4.0332e+00 -1.2707e+00 +3.7224e-01 +1.4976e+00 +1.4540e+00 +1.9361e+00 +9.2637e-01 +4.1931e-01 -5.9650e-01 +8.9561e-01 -3.5576e-01 -2.4018e+00 -1.0252e+00 -3.9640e-01 +1.3939e+00 +2.2313e+00 -2.7097e+00 -3.2129e-02 +2.4796e-01
169 +4.250050369e+01 +4.250050369e+01 +9.940503688e+00 +9.940503688e+00 +1.6894e+00 -2.9280e+00 -7.4160e-01 -2.0459e-01 +1.4925e+00 +1.1938e+00 +2.4478e+00 +1.6020e+00 +1.3610e+00 -7.6217e-01 -2.4005e-01 -4.7840e-01 -3.2053e+00 -3.9509e-01 -2.0150e-01 +2.0520e+00 +2.3356e+00 -2.4033e+00 +2.5950e-01 -4.6600e-01
172 +3.698062532e+01 +3.698062532e+01 +4.420625320e+00 +4.420625320e+00 +2.0038e+00 -3.2899e+00 -7.1969e-01 -8.6202e-02 +1.4749e+00 +8.2673e-01 +2.4509e+00 +1.3915e+00 +1.9811e+00 -1.0078e+00 +1.1275e+00 -6.8870e-01 -3.8295e+00 -1.5050e+00 -4.7623e-01 +1.2446e+00 +1.8029e+00 -2.9685e+00 +9.2812e-01 -7.4381e-01
202 +3.333968363e+01 +3.333968363e+01 +7.796836256e-01 +7.796836256e-01 +7.3503e-01 -3.2479e+00 -4.0579e-01 +6.6864e-02 +5.6555e-01 +9.0330e-01 +2.2386e+00 +1.6302e+00 +9.9807e-01 -4.3181e-01 +4.1928e-01 -1.5974e+00 -3.3505e+00 -1.9663e+00 +9.0682e-01 +2.4317e+00 +1.6522e+00 -2.5285e+00 +3.5664e-01 +4.7009e-01
203 +3.088881726e+01 +3.088881726e+01 -1.671182742e+00 -1.671182742e+00 +1.2256e+00 -4.6046e+00 +3.4046e-01 +2.5562e-01 +1.9019e+00 +1.3780e+00 +1.3172e+00 +1.8688e+00 +8.1567e-01 -4.8358e-01 +1.5235e+00 -1.6348e+00 -3.2844e+00 -1.4835e+00 +6.6274e-01 +2.3270e+00 +1.6940e+00 -2.4359e+00 +1.0402e+00 +1.7895e-01
217 +2.909469965e+01 +2.909469965e+01 -3.465300354e+00 -3.465300354e+00 +1.1709e+00 -3.7977e+00 +9.0983e-02 -6.4201e-01 +1.4100e+00 +6.3736e-01 +1.5640e+00 +2.1393e+00 +8.5200e-01 -8.8151e-01 +1.6892e+00 -1.4968e+00 -3.6184e+00 -2.2313e+00 +5.9401e-01 +1.8038e+00 +1.5587e+00 -3.1601e+00 +7.0782e-01 +5.4537e-01
223 +2.595211333e+01 +2.595211333e+01 -6.607886674e+00 -6.607886674e+00 +1.2528e+00 -3.3712e+00 +4.0502e-01 -1.9207e-01 +1.7400e+00 +1.4174e+00 +1.5747e+00 +2.2231e+00 +5.7907e-01 -7.9884e-02 +1.0383e+00 -1.4769e+00 -3.2560e+00 -1.8865e+00 +7.9216e-01 +1.9837e+00 +1.8426e+00 -3.6502e+00 +8.3592e-01 +7.9297e-01
241 +2.398727323e+01 +2.398727323e+01 -8.572726771e+00 -8.572726771e+00 +8.8229e-01 -3.9701e+00 +8.2712e-01 -1.2656e-01 +1.2357e+00 +1.3579e+00 +1.9054e+00 +1.4018e+00 -2.3166e-01 -1.2264e-01 +1.3278e+00 -1.3124e+00 -3.6106e+00 -2.4231e+00 +1.1936e+00 +1.2783e+00 +3.0953e+00 -3.7882e+00 +7.5621e-01 -3.8730e-01
242 +1.933770259e+01 +1.933770259e+01 -1.322229741e+01 -1.322229741e+01 +1.6965e+00 -3.9903e+00 +1.7846e+00 -7.1457e-02 +5.5127e-01 +2.4340e+00 +1.9171e+00 +1.4486e+00 -9.3806e-01 -2.0456e-01 +1.4122e+00 -1.1037e+00 -3.0365e+00 -2.5112e+00 +1.4258e+00 +2.4122e+00 +2.2845e+00 -4.1895e+00 +2.9217e-01 -4.4846e-02
252 +1.846335682e+01 +1.846335682e+01 -1.409664318e+01 -1.409664318e+01 +1.5393e+00 -3.5364e+00 +1.5232e+00 -1.6282e-01 +8.4778e-01 +2.7945e+00 +2.1510e+00 +9.5413e-01 -8.7871e-01 -1.0188e-01 +1.6166e+00 -1.1293e+00 -4.4785e+00 -2.1143e+00 +8.2535e-01 +2.4921e+00 +1.8800e+00 -3.5685e+00 +7.7767e-01 +1.7162e-01
262 +1.480884443e+01 +1.480884443e+01 -1.775115557e+01 -1.775115557e+01 +2.1473e+00 -3.0870e+00 +1.7937e+00 -7.7225e-01 +1.2472e+00 +2.6827e+00 +2.3521e+00 +1.0845e+00 -2.4063e-01 -5.8668e-01 +1.6622e+00 -6.7911e-01 -3.8569e+00 -1.8384e+00 +1.5323e+00 +2.9948e+00 +2.9844e+00 -4.3974e+00 +9.5775e-01 +1.9572e-01
269 +1.222990516e+01 +1.222990516e+01 -2.033009484e+01 -2.033009484e+01 +1.7337e+00 -3.6277e+00 +7.8840e-01 -8.2404e-01 +1.4828e+00 +1.8720e+00 +2.6027e+00 +1.4686e+00 +1.3523e-01 +9.7006e-02 +1.1012e+00 -9.5659e-01 -4.0697e+00 -1.9952e+00 +1.4969e+00 +2.8841e+00 +2.3916e+00 -3.6917e+00 +5.7092e-01 +8.0289e-01
277 +8.772199033e+00 +8.772199033e+00 -2.378780097e+01 -2.378780097e+01 +2.3093e+00 -5.2023e+00 -1.1591e-02 -5.9874e-01 +2.1114e+00 +2.8867e+00 +1.9914e+00 +1.3777e+00 +2.5022e-01 +2.8780e-02 +9.4833e-01 -1.2699e+00 -4.2733e+00 -1.9816e+00 +2.3900e+00 +3.4197e+00 +1.9974e+00 -3.7930e+00 +2.2826e-01 +1.1926e-01
288 +8.371698333e+00 +8.371698333e+00 -2.418830167e+01 -2.418830167e+01 +3.0941e+00 -5.0013e+00 +1.6409e-01 -2.3973e-01 +2.3338e+00 +3.1874e+00 +2.0777e+00 +6.2448e-01 +5.2851e-01 +5.5456e-01 +1.4321e+00 -3.7200e-01 -4.4105e+00 -2.2972e+00 +1.5846e+00 +3.5146e+00 +2.1669e+00 -4.6713e+00 +1.6067e-01 +1.7771e-01
293 +7.855201525e+00 +7.855201525e+00 -2.470479847e+01 -2.470479847e+01 +2.4255e+00 -4.8407e+00 +6.1074e-01 -3.6948e-01 +2.1836e+00 +2.3644e+00 +2.2942e+00 +1.1872e+00 +9.2871e-01 -1.1474e-02 +1.4853e+00 -3.6731e-01 -4.0905e+00 -2.6577e+00 +1.8486e+00 +3.2678e+00 +2.0015e+00 -4.3719e+00 +3.2338e-01 +2.2859e-01
298 +7.094711881e+00 +7.094711881e+00 -2.546528812e+01 -2.546528812e+01 +2.3262e+00 -5.2431e+00 +7.2399e-01 -1.0078e+00 +1.6629e+00 +2.7441e+00 +3.0634e+00 +3.1306e-01 +1.0887e+00 +8.5823e-02 +1.4802e+00 -5.8277e-01 -4.7274e+00 -2.8496e+00 +1.8575e+00 +3.4570e+00 +2.7680e+00 -4.0776e+00 +8.2145e-01 -1.1484e-02
309 +6.799421763e+00 +6.799421763e+00 -2.576057824e+01 -2.576057824e+01 +3.1461e+00 -5.0753e+00 +2.1519e-01 -1.0062e+00 +1.5761e+00 +3.4168e+00 +3.4422e+00 +1.1214e+00 +8.6693e-01 +7.3028e-03 +1.8083e+00 -1.1563e+00 -4.8474e+00 -2.8618e+00 +2.0526e+00 +2.7837e+00 +2.2186e+00 -4.0258e+00 +6.0192e-01 +1.6447e-01
354 +5.290810799e+00 +5.290810799e+00 -2.726918920e+01 -2.726918920e+01 +2.5698e+00 -4.6728e+00 +2.9126e-01 -1.7836e+00 +2.4568e+00 +2.9030e+00 +2.3590e+00 +9.8595e-01 +1.0589e+00 -7.7206e-01 +1.2643e+00 -4.9180e-01 -4.1236e+00 -2.8115e+00 +8.8840e-01 +3.0212e+00 +1.9876e+00 -4.4529e+00 +5.7380e-01 -3.7037e-01
407 +3.699270104e+00 +3.699270104e+00 -2.886072990e+01 -2.886072990e+01 +2.2358e+00 -4.9013e+00 +4.3086e-01 -1.2963e+00 +1.9693e+00 +2.7883e+00 +2.8295e+00 +1.3409e+00 +1.0442e+00 -5.0398e-01 +1.6599e+00 -7.2914e-01 -4.5694e+00 -3.3030e+00 +1.3012e+00 +3.2709e+00 +2.4641e+00 -4.1831e+00 +1.4795e-01 -1.1239e+00
423 +3.315306602e+00 +3.315306602e+00 -2.924469340e+01 -2.924469340e+01 +3.2459e+00 -4.9856e+00 +1.0140e+00 -1.5470e+00 +1.5592e+00 +2.8910e+00 +2.5565e+00 +8.1156e-01 +1.0410e+00 -2.8696e-01 +9.7180e-01 -1.0388e+00 -4.1171e+00 -3.1904e+00 +1.1965e+00 +3.1466e+00 +2.5724e+00 -4.4388e+00 +3.1901e-01 -6.9543e-01
429 +2.341183986e+00 +2.341183986e+00 -3.021881601e+01 -3.021881601e+01 +2.6800e+00 -4.6937e+00 +4.1855e-01 -1.6440e+00 +1.6095e+00 +2.9240e+00 +2.8280e+00 +8.4811e-01 +1.1651e+00 -9.8609e-02 +1.1434e+00 -7.1889e-01 -4.0189e+00 -3.2779e+00 +1.3676e+00 +3.2994e+00 +2.2752e+00 -4.2335e+00 +5.0938e-02 -5.3385e-01
518 +2.177590337e+00 +2.177590337e+00 -3.038240966e+01 -3.038240966e+01 +2.7410e+00 -4.6870e+00 +5.0190e-01 -1.7332e+00 +1.7506e+00 +3.4482e+00 +2.9752e+00 +9.6906e-01 +8.6998e-01 -2.3746e-01 +8.6482e-01 -1.0578e+00 -4.4272e+00 -3.3713e+00 +1.5622e+00 +3.0392e+00 +2.6087e+00 -4.0720e+00 +2.1045e-01 -5.4844e-01
561 +2.136873812e+00 +2.136873812e+00 -3.042312619e+01 -3.042312619e+01 +2.5937e+00 -4.5053e+00 +6.8018e-01 -1.9536e+00 +1.5814e+00 +3.3119e+00 +2.8122e+00 +1.0607e+00 +6.8425e-01 -2.2829e-01 +8.7508e-01 -1.2883e+00 -4.4879e+00 -3.3828e+00 +1.5212e+00 +3.3150e+00 +2.4995e+00 -4.0425e+00 -2.4309e-02 -5.7722e-01
615 +2.079541475e+00 +2.079541475e+00 -3.048045852e+01 -3.048045852e+01 +2.8177e+00 -4.4695e+00 +7.2111e-01 -1.8562e+00 +1.8469e+00 +3.4827e+00 +2.8747e+00 +1.1363e+00 +9.2481e-01 -3.3884e-01 +8.2852e-01 -9.6420e-01 -4.4201e+00 -3.2443e+00 +1.4848e+00 +3.2892e+00 +2.4080e+00 -4.3127e+00 -2.0856e-01 -7.5708e-01
% function evaluation | noise-free fitness - Fopt (5.154000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.644921374e+01 +7.644921374e+01 +5.918492137e+02 +5.918492137e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +7.571032881e+01 +7.571032881e+01 +5.911103288e+02 +5.911103288e+02 +1.8130e-01 -1.5514e-01 +4.9294e-02 +1.4279e-01 +6.5244e-02 -4.3502e-01 -2.3619e-01 -7.5118e-02 -9.8351e-03 -3.1317e-01 +5.2162e-02 -3.9912e-02 +2.3029e-01 +1.8351e-02 +2.3444e-01 -1.0238e-01 +5.7888e-03 +8.8567e-02 -9.0587e-02 -2.1291e-01
13 +7.302221328e+01 +7.302221328e+01 +5.884222133e+02 +5.884222133e+02 -5.2722e-02 -2.3316e-01 -4.1569e-02 +1.1032e-01 +4.9365e-01 -3.9023e-01 -7.1658e-02 -3.8114e-01 -1.1866e-01 +8.7759e-02 +4.6758e-02 +1.3743e-01 +2.6195e-01 -2.2794e-01 +4.6175e-01 +8.0477e-02 -3.4097e-01 +1.9039e-01 -1.2715e-01 +4.7499e-02
27 +7.157235570e+01 +7.157235570e+01 +5.869723557e+02 +5.869723557e+02 -2.5077e-01 -1.7943e-01 +6.0637e-02 +3.0309e-01 +2.8807e-01 -6.1879e-01 -4.7020e-01 -2.4167e-01 +2.4740e-01 -3.0332e-02 -8.6689e-02 +1.0940e-01 +2.4075e-01 +1.1429e-01 +4.8928e-01 -1.0473e-03 -7.9253e-01 +6.5923e-03 +4.0549e-02 -3.1846e-01
48 +7.022007934e+01 +7.022007934e+01 +5.856200793e+02 +5.856200793e+02 -2.3836e-01 +9.6997e-03 +8.3951e-01 +4.0799e-01 +5.2704e-01 -1.0619e+00 +1.1550e-02 -1.1907e-01 +1.3386e-01 -4.7614e-02 +3.6744e-01 +2.1661e-01 -1.2233e-01 +3.7534e-02 +9.2626e-01 -3.8356e-02 -6.3815e-01 -1.6216e-01 -1.0853e-01 -2.0054e-01
52 +6.897436748e+01 +6.897436748e+01 +5.843743675e+02 +5.843743675e+02 -1.1257e-01 +8.1449e-02 +7.8798e-01 +1.9442e-02 +5.1354e-01 -1.1852e+00 -5.0976e-02 -1.6391e-01 +1.0121e-01 +2.5368e-01 -1.1199e-01 -1.8478e-01 -1.3342e-01 +3.1477e-01 +6.0251e-01 +3.3540e-02 -6.0745e-01 +1.2587e-01 -4.4077e-01 -5.0109e-01
61 +6.706591911e+01 +6.706591911e+01 +5.824659191e+02 +5.824659191e+02 +1.7802e-01 +1.5812e-01 +5.2841e-01 +4.8634e-01 +6.4855e-01 -9.2738e-01 -2.9910e-01 -5.5264e-01 +3.8827e-01 +2.3643e-01 +1.5933e-01 -1.9684e-02 -6.0158e-02 +8.9055e-02 +7.4417e-01 +5.1147e-01 -8.4176e-01 +3.0910e-01 -6.2550e-01 -5.3320e-01
77 +6.388608523e+01 +6.388608523e+01 +5.792860852e+02 +5.792860852e+02 +3.4932e-02 -5.0324e-02 +9.3630e-01 -1.2375e-01 +2.6754e-01 -1.3920e+00 -3.3892e-01 -8.1434e-01 -6.6677e-03 +6.6651e-01 -2.2226e-02 +8.4688e-02 -6.9101e-02 +1.9586e-01 +2.7841e-01 +4.2858e-01 -1.1439e+00 -1.0940e-01 -5.6134e-01 -9.2551e-01
79 +6.300041420e+01 +6.300041420e+01 +5.784004142e+02 +5.784004142e+02 +4.8011e-01 +1.4610e-01 +7.8525e-01 -2.6055e-01 +4.7108e-01 -1.3299e+00 -3.9072e-01 -4.4776e-01 +1.9236e-01 +5.2273e-01 +1.6250e-01 +2.2246e-01 -1.1884e-01 +1.3929e-01 +7.7250e-01 +1.6272e-01 -1.3661e+00 +2.7900e-01 -2.1155e-01 -1.0805e+00
82 +6.088519213e+01 +6.088519213e+01 +5.762851921e+02 +5.762851921e+02 +3.8169e-01 -2.0293e-01 +9.1137e-01 +2.5937e-01 +2.9591e-01 -1.4841e+00 -3.1637e-01 -1.1584e+00 +2.2893e-01 +5.4259e-01 +3.9716e-01 +3.4022e-01 -1.7790e-01 +5.8954e-02 +6.1767e-01 +2.7449e-01 -9.7083e-01 +4.0350e-01 -4.6239e-01 -1.1736e+00
91 +5.804814042e+01 +5.804814042e+01 +5.734481404e+02 +5.734481404e+02 +4.0386e-01 -1.2471e-01 +9.1302e-01 +1.3020e-01 +2.1240e-01 -1.1599e+00 -5.1157e-01 -9.6973e-01 +2.9198e-01 +7.1124e-01 +3.3231e-01 +8.7301e-01 -9.8998e-02 +2.1355e-01 +7.9985e-01 +3.1939e-01 -1.2980e+00 +6.5061e-01 -9.2259e-01 -1.1400e+00
92 +5.700666927e+01 +5.700666927e+01 +5.724066693e+02 +5.724066693e+02 +5.6755e-04 -4.8632e-01 +8.3287e-01 +4.2020e-01 +3.0370e-01 -1.4738e+00 -7.4570e-01 -9.9863e-01 -9.4591e-02 +6.1665e-01 +1.6724e-01 +7.9845e-01 +1.6011e-02 -3.6868e-02 +8.6671e-01 +2.8017e-02 -1.4666e+00 +4.5773e-01 -6.6109e-01 -9.6689e-01
105 +5.564168432e+01 +5.564168432e+01 +5.710416843e+02 +5.710416843e+02 +3.2410e-01 -9.3313e-02 +8.1494e-01 +6.8193e-01 +2.3911e-01 -1.2581e+00 -2.7778e-01 -1.3756e+00 +2.1960e-01 +3.8499e-01 +2.3729e-01 +8.1745e-01 -3.3058e-01 +2.6552e-01 +1.0092e+00 +2.5598e-01 -1.2327e+00 +9.3371e-01 -8.7524e-01 -1.3311e+00
114 +5.189243720e+01 +5.189243720e+01 +5.672924372e+02 +5.672924372e+02 -1.3716e-01 -1.1810e-01 +1.2274e+00 +2.9129e-01 +6.5781e-01 -4.8156e-01 -8.4442e-01 -1.4112e+00 +2.0761e-01 +6.2526e-01 +5.8248e-03 +6.7486e-01 -2.6566e-01 -1.1656e-01 +1.3117e+00 +2.9695e-01 -1.3705e+00 +5.4148e-01 -1.4287e+00 -8.4912e-01
125 +4.004035737e+01 +4.004035737e+01 +5.554403574e+02 +5.554403574e+02 +4.9350e-03 -2.0365e-01 +1.3724e+00 +5.0842e-01 +3.9927e-01 -7.9676e-01 -8.1576e-01 -1.4483e+00 +6.5849e-01 +1.1523e+00 -1.5909e-01 +3.5753e-01 -3.7745e-01 -2.8041e-01 +1.3937e+00 +3.6441e-01 -1.2341e+00 +7.8581e-01 -1.3467e+00 -1.3018e+00
133 +3.798634393e+01 +3.798634393e+01 +5.533863439e+02 +5.533863439e+02 -6.4616e-02 -9.4437e-02 +1.4488e+00 +5.9020e-01 +4.1459e-01 -1.2046e+00 -9.3610e-01 -9.3534e-01 +4.2571e-01 +1.0958e+00 +1.8833e-03 +9.0043e-01 -1.7922e-01 -5.4776e-01 +1.2655e+00 +2.4261e-01 -1.3851e+00 +9.2585e-01 -1.3820e+00 -9.6905e-01
135 +3.688693975e+01 +3.688693975e+01 +5.522869398e+02 +5.522869398e+02 +1.1555e-02 +2.2322e-01 +1.1847e+00 +5.2482e-01 +7.6923e-01 -1.4647e+00 -1.1998e+00 -1.3979e+00 +8.5196e-01 +7.8369e-01 +2.4248e-02 +3.2338e-01 -5.4876e-01 -2.0210e-01 +1.5634e+00 +2.4401e-02 -1.4788e+00 +6.9316e-01 -1.2427e+00 -1.2884e+00
142 +3.599247793e+01 +3.599247793e+01 +5.513924779e+02 +5.513924779e+02 -1.2748e-01 +6.8037e-02 +1.9672e+00 +4.5062e-01 +3.5330e-01 -1.2803e+00 -1.2612e+00 -9.5783e-01 +6.9039e-01 +8.9233e-01 -5.9906e-02 +5.5570e-01 -1.0753e-01 -5.8083e-01 +1.0396e+00 +3.6619e-02 -1.5745e+00 +5.4332e-01 -1.5580e+00 -1.0298e+00
149 +3.538383105e+01 +3.538383105e+01 +5.507838310e+02 +5.507838310e+02 -4.8718e-01 -1.4769e-01 +1.8551e+00 +1.9595e-01 +3.9947e-01 -9.9320e-01 -1.2496e+00 -8.3745e-01 +1.2047e+00 +1.4192e+00 -1.3623e-02 +2.7664e-01 -4.5533e-01 +9.6947e-03 +1.2449e+00 -4.1724e-01 -1.4736e+00 +5.1279e-01 -1.7143e+00 -1.2275e+00
150 +3.276333803e+01 +3.276333803e+01 +5.481633380e+02 +5.481633380e+02 +2.8325e-01 -1.4948e-01 +1.6664e+00 +6.9881e-01 +1.1237e-01 -1.6156e+00 -9.9437e-01 -1.1469e+00 +6.7212e-01 +1.3421e+00 -1.6747e-01 +8.0086e-01 -5.6173e-01 +1.0080e-01 +1.6026e+00 +9.9518e-02 -1.7670e+00 +1.1609e+00 -1.6597e+00 -1.3223e+00
158 +2.881214212e+01 +2.881214212e+01 +5.442121421e+02 +5.442121421e+02 +2.4293e-01 +9.8011e-02 +1.1809e+00 +7.1695e-01 +6.8257e-01 -1.2529e+00 -9.2891e-01 -1.2229e+00 +8.4297e-01 +1.6935e+00 -9.2939e-02 +8.2953e-01 +3.0655e-01 -2.1952e-01 +9.5630e-01 +3.0210e-01 -1.9399e+00 +1.4341e+00 -1.7787e+00 -1.3813e+00
163 +2.811034820e+01 +2.811034820e+01 +5.435103482e+02 +5.435103482e+02 +2.6539e-01 +8.7743e-02 +8.3710e-01 +1.2371e+00 +5.7373e-01 -1.4518e+00 -1.2057e+00 -7.4738e-01 +6.5379e-01 +1.6951e+00 -9.0599e-02 +5.8573e-01 -2.3637e-01 -3.7671e-01 +1.2828e+00 -2.5479e-02 -1.3544e+00 +1.1595e+00 -2.3465e+00 -1.4102e+00
168 +2.610894766e+01 +2.610894766e+01 +5.415089477e+02 +5.415089477e+02 -8.6676e-02 -9.6900e-02 +1.4826e+00 +1.1145e+00 +7.8330e-01 -1.4356e+00 -1.1902e+00 -1.0129e+00 +2.3493e-01 +2.0771e+00 +1.5452e-01 +6.8396e-01 -5.2733e-01 -5.3063e-01 +1.0232e+00 +1.1661e-01 -1.8958e+00 +7.1859e-01 -2.0437e+00 -1.5090e+00
174 +2.201353032e+01 +2.201353032e+01 +5.374135303e+02 +5.374135303e+02 -9.8838e-02 +5.0029e-01 +1.5709e+00 +1.6517e+00 +6.7984e-01 -1.2672e+00 -1.1904e+00 -1.1363e+00 +3.6696e-01 +1.5268e+00 -2.2994e-01 +1.0817e+00 -5.6332e-01 -4.7074e-01 +1.2718e+00 -6.4862e-02 -1.5682e+00 +1.0903e+00 -2.1011e+00 -1.6844e+00
181 +1.983661236e+01 +1.983661236e+01 +5.352366124e+02 +5.352366124e+02 -1.6464e-01 +3.2372e-01 +1.3420e+00 +1.2448e+00 +8.9377e-01 -1.6575e+00 -1.4495e+00 -7.3242e-01 +4.4475e-01 +1.8704e+00 -3.3931e-01 +9.6292e-01 -4.7232e-01 -1.0908e-01 +7.0864e-01 +5.1246e-01 -1.6129e+00 +1.5619e+00 -2.7548e+00 -1.4419e+00
201 +1.677492940e+01 +1.677492940e+01 +5.321749294e+02 +5.321749294e+02 -9.8471e-01 +9.3630e-01 +1.0509e+00 +1.2594e+00 +1.3694e+00 -1.1916e+00 -8.2733e-01 -4.4955e-01 +7.3183e-01 +1.9953e+00 -4.3388e-01 +9.5759e-01 -2.7359e-01 +6.6181e-02 +1.4595e+00 -3.4620e-01 -2.8120e+00 +2.0991e+00 -3.3559e+00 -2.0521e+00
221 +1.539935327e+01 +1.539935327e+01 +5.307993533e+02 +5.307993533e+02 -1.3035e+00 +1.4154e+00 +3.7102e-01 +1.7543e+00 +8.1473e-01 -1.4507e+00 -5.0031e-01 +2.8723e-02 +1.1255e+00 +2.2291e+00 -1.4017e+00 +4.0261e-01 -6.8783e-01 +2.1103e-01 +1.8326e+00 -1.2442e-01 -3.5319e+00 +1.9551e+00 -4.1534e+00 -2.5821e+00
233 +1.345661951e+01 +1.345661951e+01 +5.288566195e+02 +5.288566195e+02 -1.2097e+00 +7.9944e-01 +1.4399e+00 +1.9948e+00 +6.5334e-01 -1.2016e+00 -6.1558e-01 -6.5531e-01 +9.1462e-01 +1.9264e+00 -1.0010e+00 +4.5235e-01 -6.0880e-01 -4.0873e-01 +1.3476e+00 +3.3689e-01 -3.3421e+00 +1.5195e+00 -3.5220e+00 -1.8140e+00
254 +1.161275602e+01 +1.161275602e+01 +5.270127560e+02 +5.270127560e+02 -1.5012e+00 +1.7991e+00 +1.5822e+00 +1.1605e+00 +8.5774e-01 -1.9318e+00 -6.9850e-01 -1.6637e-01 +7.7528e-01 +1.4538e+00 -1.2642e+00 +1.6592e-01 -5.5157e-01 -8.9775e-01 +2.5322e+00 +2.4666e-01 -3.6579e+00 +1.8318e+00 -4.1496e+00 -2.8278e+00
256 +1.041493827e+01 +1.041493827e+01 +5.258149383e+02 +5.258149383e+02 -9.0729e-01 +1.4736e+00 +1.1213e+00 +1.1891e+00 +9.9214e-01 -2.5589e+00 -8.1599e-01 -3.4279e-02 +7.0567e-01 +1.8611e+00 -1.5609e+00 +1.7006e-01 +1.2894e-01 -4.5939e-01 +2.0706e+00 +4.9954e-01 -3.6953e+00 +1.4839e+00 -3.6102e+00 -2.8434e+00
311 +9.205024482e+00 +9.205024482e+00 +5.246050245e+02 +5.246050245e+02 -1.0317e+00 +1.5963e+00 +2.3307e+00 +8.1432e-01 +7.6411e-01 -1.8804e+00 -1.2250e+00 -2.8385e-01 +6.5315e-01 +2.0976e+00 -1.2152e+00 -2.8471e-01 -7.4454e-01 -1.1972e-01 +1.6805e+00 +3.9276e-04 -2.5677e+00 +2.3576e+00 -3.7405e+00 -2.9973e+00
365 +8.929129564e+00 +8.929129564e+00 +5.243291296e+02 +5.243291296e+02 -6.5532e-01 +1.6973e+00 +2.2574e+00 +1.2499e+00 +5.3790e-01 -2.3645e+00 -1.0323e+00 -6.5511e-01 +1.0059e+00 +1.8673e+00 -1.7077e+00 -3.4853e-01 -7.1480e-01 -4.9137e-02 +1.2687e+00 -1.0285e-01 -2.8706e+00 +1.9969e+00 -3.6956e+00 -2.6353e+00
370 +8.568590384e+00 +8.568590384e+00 +5.239685904e+02 +5.239685904e+02 -7.3840e-01 +1.4660e+00 +1.9527e+00 +8.8006e-01 +2.5751e-01 -2.4692e+00 -1.0111e+00 -3.8809e-01 +1.3079e+00 +2.0627e+00 -1.5834e+00 -4.4266e-01 -8.3758e-01 -2.1245e-01 +1.0832e+00 -3.6581e-01 -3.1212e+00 +1.8926e+00 -3.7978e+00 -2.7490e+00
385 +8.329650829e+00 +8.329650829e+00 +5.237296508e+02 +5.237296508e+02 -7.2553e-01 +1.3608e+00 +2.0707e+00 +1.0136e+00 +4.4658e-01 -2.6680e+00 -1.0760e+00 -1.1551e-01 +1.0086e+00 +2.1087e+00 -1.1441e+00 -5.3081e-01 -8.4026e-01 -1.3336e-01 +9.2663e-01 -3.0080e-01 -2.8871e+00 +2.0932e+00 -3.2555e+00 -2.4882e+00
421 +8.044165142e+00 +8.044165142e+00 +5.234441651e+02 +5.234441651e+02 -9.5732e-01 +1.2280e+00 +1.8456e+00 +1.1892e+00 +3.9656e-01 -2.4168e+00 -1.2465e+00 -3.1284e-01 +8.9461e-01 +2.0237e+00 -5.2581e-01 -4.8941e-01 -6.2876e-01 +1.9954e-01 +1.2613e+00 -4.1449e-01 -2.9473e+00 +2.0379e+00 -3.2929e+00 -3.0136e+00
452 +7.863311520e+00 +7.863311520e+00 +5.232633115e+02 +5.232633115e+02 -1.0728e+00 +1.3301e+00 +1.9862e+00 +1.0947e+00 +3.1705e-01 -2.3793e+00 -1.2167e+00 -2.9188e-01 +8.7772e-01 +2.1066e+00 -3.6616e-01 -4.2395e-01 -5.6961e-01 -1.4833e-03 +1.8807e+00 -9.7310e-02 -3.0857e+00 +1.9526e+00 -3.0592e+00 -2.8974e+00
