% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
24499 +1.045500022e+02 +1.045500022e+02 +8.200000225e+01 +8.200000225e+01 +2.0113e+00 -9.8396e-02 -4.9282e-01 +8.3854e-01 -1.4571e+00 +5.9951e-01 -2.7796e-01 +1.2417e+00 +1.8055e+00 -2.0139e+00 +6.8300e-01 -1.2025e-01 +2.1598e+00 +3.1982e-01 -1.1912e-01 -1.5573e+00 +3.8815e-01 -3.2742e+00 -1.0480e+00 +4.4905e+00
27730 +1.023285946e+02 +1.023285946e+02 +7.977859461e+01 +7.977859461e+01 +1.9997e+00 +9.6852e-02 -4.8768e-01 +8.4059e-01 -1.4491e+00 +6.0141e-01 -2.7829e-01 +1.2466e+00 +1.8681e+00 -2.0143e+00 +7.0985e-01 -1.2340e-01 +2.5234e+00 +3.2591e-01 -1.1929e-01 -1.3563e+00 +3.9555e-01 -3.3611e+00 -1.0414e+00 +4.4902e+00
31792 +9.999925377e+01 +9.999925377e+01 +7.744925377e+01 +7.744925377e+01 +2.0008e+00 +3.3174e-01 -4.8516e-01 +8.4092e-01 -1.4472e+00 +6.0144e-01 -2.7709e-01 +1.2465e+00 +1.8982e+00 -2.0141e+00 +7.0574e-01 -1.2434e-01 +2.3664e+00 +3.2802e-01 -1.1538e-01 -1.0374e+00 +3.9675e-01 -3.3866e+00 -1.0428e+00 +4.4887e+00
38689 +9.772298236e+01 +9.772298236e+01 +7.517298236e+01 +7.517298236e+01 +1.9994e+00 +6.0789e-01 -4.8437e-01 +8.4032e-01 -1.4465e+00 +6.0142e-01 -2.7643e-01 +1.2468e+00 +1.8957e+00 -2.0144e+00 +7.0651e-01 -1.2413e-01 +2.5243e+00 +3.2932e-01 -1.1307e-01 -6.3522e-01 +3.9302e-01 -3.3806e+00 -1.0406e+00 +4.4889e+00
46556 +9.547652805e+01 +9.547652805e+01 +7.292652805e+01 +7.292652805e+01 +1.9967e+00 +8.8024e-01 -4.8487e-01 +8.4032e-01 -1.4461e+00 +6.0138e-01 -2.7653e-01 +1.2468e+00 +1.8822e+00 -2.0144e+00 +7.0646e-01 -1.2415e-01 +3.1075e+00 +3.2840e-01 -1.1356e-01 -1.8912e-01 +3.9347e-01 -3.3672e+00 -1.0398e+00 +4.4898e+00
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.811586777e+05 +2.811586777e+05 +2.811723377e+05 +2.811723377e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.503902582e+05 +1.503902582e+05 +1.504039182e+05 +1.504039182e+05 +3.5888e-01 -1.0625e-02 -2.1018e-01 -3.5938e-01 -1.6075e-01 -1.6311e-02 -3.6652e-01 -3.0109e-01 -1.1844e-01 -9.9727e-02 -2.5330e-01 -3.1295e-01 +2.7060e-02 -2.8433e-01 +3.2467e-01 +9.0711e-02 -1.0451e-02 +2.2625e-01 +1.0741e-02 +1.0796e-01
3 +1.293592602e+05 +1.293592602e+05 +1.293729202e+05 +1.293729202e+05 -3.7765e-01 -1.9345e-01 -6.1438e-02 +7.2199e-02 +1.9578e-01 -1.5583e-02 +1.6652e-01 +1.2737e-01 +9.2518e-03 +1.0594e-01 -1.8881e-01 -1.0892e-01 -7.4745e-02 -1.2767e-01 +3.1177e-01 +1.6316e-03 +6.3189e-02 -4.4106e-02 -1.0976e-01 +1.5062e-02
10 +2.767631884e+04 +2.767631884e+04 +2.768997884e+04 +2.768997884e+04 -3.2615e-01 -1.7985e-01 -4.8905e-01 -1.5997e-01 +1.0528e-01 -2.1840e-01 -2.3250e-01 -1.5375e-01 +5.3220e-02 -2.2000e-02 -2.5565e-01 -3.8331e-01 -2.0886e-01 -9.9590e-02 +3.4068e-01 +1.5272e-01 +1.3113e-01 +1.5198e-01 -1.0467e-01 +2.8661e-01
13 +5.869083390e+03 +5.869083390e+03 +5.882743390e+03 +5.882743390e+03 +2.4980e-01 -5.8861e-02 -2.2414e-01 -3.9900e-01 -1.3937e-01 +1.2784e-02 -5.4056e-02 -2.1310e-01 -1.0443e-01 +1.9963e-02 -1.0119e-01 -3.0404e-01 -2.3210e-02 -2.4281e-01 +5.8756e-01 -1.2248e-01 +1.7871e-01 +3.7290e-01 -1.4252e-02 -4.4099e-03
15 +1.206006290e+03 +1.206006290e+03 +1.219666290e+03 +1.219666290e+03 -5.3569e-03 +1.6451e-02 -2.1417e-01 +2.8874e-02 +4.5708e-03 -4.1514e-01 +2.0785e-01 -3.0443e-01 -5.8699e-02 +2.2583e-01 +2.5122e-03 -4.4986e-01 +1.5876e-01 +4.7906e-02 +3.9224e-01 +1.8469e-01 +1.1305e-01 -8.6863e-02 +7.2468e-02 -2.1684e-01
22 +6.943960229e+02 +6.943960229e+02 +7.080560229e+02 +7.080560229e+02 +3.4639e-01 +2.2668e-01 -5.8300e-01 -1.5522e-01 -1.0160e-01 -3.3657e-01 -2.2196e-02 -1.7156e-01 -5.8670e-02 +1.4107e-01 -2.7627e-02 -3.2869e-01 -1.1156e-02 -2.9574e-01 +5.7094e-01 +3.3603e-01 -6.5754e-02 +4.1354e-02 +2.0584e-01 +6.9648e-02
27 +1.255310824e+02 +1.255310824e+02 +1.391910824e+02 +1.391910824e+02 +8.5209e-02 +7.9049e-02 -5.8708e-01 +5.5805e-02 -2.6646e-02 -2.1712e-01 +5.6876e-02 -2.0976e-01 -2.8465e-01 +3.5084e-02 -8.2668e-02 -6.5580e-01 -1.4736e-01 -3.5587e-01 +4.9247e-01 +4.6203e-01 +3.1799e-01 -3.1717e-02 -3.2278e-02 +2.0260e-01
159 +1.197328581e+02 +1.197328581e+02 +1.333928581e+02 +1.333928581e+02 -4.0671e-01 -4.4055e-01 +4.4650e-01 -1.3622e-01 +8.0118e-02 -2.9220e-01 +4.7481e-01 +6.1252e-02 +5.1455e-01 +3.4953e-01 -3.4381e-01 +2.8898e-02 -1.0634e-01 -8.9383e-01 +1.3040e+00 +5.1516e-01 -7.4261e-02 +4.3017e-01 +3.6784e-01 -6.6328e-01
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.581107992e+06 +2.581107992e+06 +2.582045832e+06 +2.582045832e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +1.847515673e+06 +1.847515673e+06 +1.848453513e+06 +1.848453513e+06 -7.6104e-02 +1.0365e-01 +1.9507e-01 +1.4102e-01 +5.3698e-02 +1.7490e-01 +2.0834e-01 +2.3122e-01 -1.9504e-01 -5.6508e-02 -1.3832e-01 +5.9145e-02 -3.6124e-02 +3.9165e-01 +9.5373e-03 -1.7046e-01 -1.6077e-01 +1.2348e-01 +8.7025e-03 -7.2883e-02
13 +1.369858551e+06 +1.369858551e+06 +1.370796391e+06 +1.370796391e+06 -1.2838e-01 +2.0873e-01 -1.6562e-02 -1.0691e-02 -1.0032e-02 +7.9699e-02 +2.2578e-01 -2.3225e-01 -1.4670e-01 +6.4776e-02 -2.2285e-01 +5.2272e-01 -1.6933e-01 +2.2623e-01 +3.6275e-02 +1.9927e-01 +2.4748e-01 +2.0350e-01 +4.0910e-02 +8.5505e-02
15 +7.655373277e+05 +7.655373277e+05 +7.664751677e+05 +7.664751677e+05 -2.4259e-01 +4.9194e-01 -2.2784e-01 +1.9035e-01 -1.4847e-01 +2.0476e-01 -6.1793e-02 +2.2031e-01 -3.1666e-01 +6.5085e-02 -5.2354e-01 +1.2981e-01 -1.5466e-01 +1.0667e-01 +1.5917e-01 +8.1602e-02 -6.0266e-01 -1.3645e-01 +2.9627e-02 +7.1570e-02
23 +6.713456759e+05 +6.713456759e+05 +6.722835159e+05 +6.722835159e+05 -1.7336e-01 +5.4323e-01 -1.8171e-01 +2.6938e-01 -1.3381e-01 -1.0893e-01 -8.4190e-02 +3.9862e-02 -4.9888e-01 -3.5049e-02 -6.0594e-01 +6.4288e-03 -2.8976e-01 -6.6583e-02 -9.3733e-02 +1.9963e-01 -4.2339e-01 -1.8062e-01 +2.8168e-01 +5.0410e-01
24 +4.268318887e+05 +4.268318887e+05 +4.277697287e+05 +4.277697287e+05 -3.1027e-01 +2.4253e-01 +4.5398e-02 -4.3342e-02 +1.3140e-01 +6.5029e-01 -1.7626e-01 +9.9005e-02 -3.0347e-01 -1.5387e-01 -5.6212e-01 +4.1254e-01 -1.8540e-01 +1.2866e-01 +3.2235e-01 +9.5655e-02 -1.0744e-01 +1.1410e-02 +1.1775e-01 +1.7889e-01
26 +3.212409757e+05 +3.212409757e+05 +3.221788157e+05 +3.221788157e+05 -1.5401e-01 +3.2269e-01 -3.0318e-01 -1.9193e-01 +2.0962e-01 +2.5904e-01 -1.0841e-01 -1.8065e-02 -6.0891e-01 +6.2726e-02 -7.9233e-01 +4.3180e-01 -4.0433e-01 +1.3030e-01 +3.8089e-01 +2.5658e-01 -3.4166e-01 +9.1794e-02 +4.1424e-01 +3.6880e-01
33 +2.575552632e+05 +2.575552632e+05 +2.584931032e+05 +2.584931032e+05 -4.6199e-01 +2.6497e-01 -2.3733e-01 +2.7010e-01 -4.1470e-02 +1.1486e-01 -1.8376e-01 -3.0177e-01 -5.4273e-01 -2.8824e-01 -7.0329e-01 +5.6520e-01 -5.4415e-01 +2.9269e-01 +2.1448e-01 +1.1781e-01 -5.3150e-01 +2.5454e-01 +3.5922e-01 +3.5354e-01
34 +3.968996349e+04 +3.968996349e+04 +4.062780349e+04 +4.062780349e+04 -2.8389e-01 +2.8767e-01 -4.3149e-01 -2.7443e-01 +7.0774e-01 +1.9010e-01 +4.4175e-02 +1.8389e-01 -1.7006e-01 -2.8383e-01 -7.2721e-01 +6.1962e-01 -5.6427e-01 +3.2791e-01 +4.0277e-01 +6.3398e-01 -5.3265e-01 +3.1923e-01 +2.8644e-01 +6.0119e-01
44 +4.314050662e+02 +4.314050662e+02 +1.369245066e+03 +1.369245066e+03 -4.9483e-01 +6.1879e-01 -4.2496e-01 -1.7141e-01 +5.6543e-01 -2.7498e-02 -3.9148e-02 -3.7362e-01 -4.0835e-01 -2.5206e-01 -1.1635e+00 +4.0677e-01 -6.8667e-01 -4.7985e-02 +4.6774e-01 +2.1241e-01 -6.6705e-01 +5.1111e-01 +1.3645e-01 +4.2141e-01
47 +1.373772590e+02 +1.373772590e+02 +1.075217259e+03 +1.075217259e+03 -2.8855e-01 +7.4965e-01 -3.3700e-01 +2.1895e-01 +3.9603e-01 +6.5604e-02 -3.0917e-01 -7.2232e-02 -4.7470e-01 -3.6318e-01 -9.3292e-01 +8.1836e-01 -3.0598e-01 +8.9090e-01 +9.3247e-02 +3.8994e-01 -7.5573e-01 +6.6340e-01 +3.3118e-01 +8.5329e-01
115 +1.286994558e+02 +1.286994558e+02 +1.066539456e+03 +1.066539456e+03 -1.1807e-01 +5.9322e-01 -9.4703e-02 -1.4960e-01 +4.8276e-01 -1.2348e-01 -5.5402e-01 +1.6630e-01 -5.7527e-01 -8.4162e-01 -4.6236e-01 +5.2819e-01 -7.2537e-01 +2.1768e-01 +1.0634e+00 -3.8822e-02 -1.3402e+00 +7.2681e-01 +4.7176e-01 +5.8058e-01
137 +1.222221198e+02 +1.222221198e+02 +1.060062120e+03 +1.060062120e+03 -7.1142e-01 +4.5439e-01 -4.0062e-01 -1.0253e-01 +5.9189e-01 +2.3020e-01 -1.0166e+00 +3.0451e-01 +1.1005e-01 -5.6772e-01 -3.8668e-01 +7.0093e-02 -4.7293e-01 +2.2787e-01 +6.0197e-01 -1.9238e-01 -1.4044e+00 +7.1346e-01 +9.0542e-01 +8.5030e-01
22793 +1.199799327e+02 +1.199799327e+02 +1.057819933e+03 +1.057819933e+03 -2.2415e-01 -4.7048e-01 -2.6176e-01 +5.1582e-01 +1.0944e+00 +1.4189e+00 -7.4813e-01 -2.7555e-01 +6.1255e-01 -1.6617e+00 -4.8066e-01 -7.3015e-01 -2.8106e+00 -5.6422e-01 +2.2375e+00 -1.4749e-01 -1.5523e+00 -5.3246e-01 +1.3997e-01 +6.7883e-01
23395 +1.174810286e+02 +1.174810286e+02 +1.055321029e+03 +1.055321029e+03 -2.2274e-01 -4.9108e-01 -2.5818e-01 +4.7285e-01 +1.0903e+00 +1.4427e+00 -6.8837e-01 -1.9702e-01 +6.7759e-01 -1.6596e+00 -4.8208e-01 -7.4549e-01 -2.8072e+00 -5.6420e-01 +2.2166e+00 -1.1139e-01 -1.6061e+00 -7.8268e-01 +1.3147e-01 +6.6227e-01
24144 +1.146369713e+02 +1.146369713e+02 +1.052476971e+03 +1.052476971e+03 -2.2238e-01 -4.9422e-01 -2.4557e-01 +5.2985e-01 +1.1022e+00 +1.4392e+00 -6.2669e-01 -1.6200e-01 +6.4847e-01 -1.6558e+00 -4.8249e-01 -7.5549e-01 -2.7631e+00 -5.7736e-01 +2.1894e+00 -1.0903e-01 -1.5946e+00 -1.2229e+00 +1.1967e-01 +6.5708e-01
24717 +1.122013811e+02 +1.122013811e+02 +1.050041381e+03 +1.050041381e+03 -2.2340e-01 -5.0828e-01 -2.3403e-01 +4.9083e-01 +1.1081e+00 +1.4290e+00 -7.1032e-01 -1.3366e-01 +6.5235e-01 -1.6331e+00 -4.8482e-01 -7.7194e-01 -2.6417e+00 -5.7283e-01 +2.1774e+00 -1.0584e-01 -1.5726e+00 -1.5612e+00 +9.6996e-02 +6.5800e-01
26642 +1.096280373e+02 +1.096280373e+02 +1.047468037e+03 +1.047468037e+03 -2.2299e-01 -5.0567e-01 -2.1918e-01 +5.0327e-01 +1.1018e+00 +1.4630e+00 -7.3053e-01 -4.3419e-02 +6.4695e-01 -1.6076e+00 -4.8292e-01 -8.1430e-01 -2.5956e+00 -5.7282e-01 +2.1631e+00 -1.0786e-01 -1.5433e+00 -2.0449e+00 +1.0735e-01 +6.5782e-01
27796 +1.070842961e+02 +1.070842961e+02 +1.044924296e+03 +1.044924296e+03 -2.1957e-01 -5.0691e-01 -2.1684e-01 +4.8583e-01 +1.1087e+00 +1.4860e+00 -6.8563e-01 +3.2050e-01 +6.4512e-01 -1.6077e+00 -4.8423e-01 -8.2921e-01 -2.7091e+00 -5.7683e-01 +2.1553e+00 -1.1222e-01 -1.5466e+00 -2.1027e+00 +1.0896e-01 +6.5702e-01
28155 +1.045183482e+02 +1.045183482e+02 +1.042358348e+03 +1.042358348e+03 -2.2131e-01 -4.9522e-01 -2.1401e-01 +4.6625e-01 +1.1126e+00 +1.4981e+00 -6.4707e-01 +8.2562e-01 +6.6289e-01 -1.6017e+00 -4.8543e-01 -8.2747e-01 -2.6852e+00 -5.8139e-01 +2.1691e+00 -1.1274e-01 -1.5550e+00 -2.1003e+00 +9.0511e-02 +6.6386e-01
29359 +1.023073397e+02 +1.023073397e+02 +1.040147340e+03 +1.040147340e+03 -2.2023e-01 -4.8946e-01 -2.2280e-01 +4.7893e-01 +1.1093e+00 +1.5536e+00 -7.0926e-01 +1.9821e+00 +6.7304e-01 -1.6054e+00 -4.8583e-01 -8.2354e-01 -2.7767e+00 -5.7394e-01 +2.1628e+00 -1.0714e-01 -1.5734e+00 -2.1789e+00 +1.1575e-01 +6.6205e-01
33021 +9.996797395e+01 +9.996797395e+01 +1.037807974e+03 +1.037807974e+03 -2.1419e-01 -4.7971e-01 -1.6349e-01 +4.2949e-01 +1.1048e+00 +1.5910e+00 -6.4924e-01 +2.0719e+00 +7.1915e-01 -1.5499e+00 -4.8395e-01 -8.3052e-01 -2.9573e+00 -5.9037e-01 +2.1695e+00 -1.0263e-01 -1.4784e+00 -2.2914e+00 +9.9491e-02 +6.7541e-01
36686 +9.771195977e+01 +9.771195977e+01 +1.035551960e+03 +1.035551960e+03 -2.0647e-01 -4.6149e-01 -5.3854e-02 +3.1907e-01 +1.0495e+00 +1.6187e+00 -5.4240e-01 +2.0722e+00 +7.1085e-01 -1.5242e+00 -4.8294e-01 -8.6604e-01 -2.9870e+00 -5.7840e-01 +2.1760e+00 -9.2578e-02 -1.4037e+00 -2.2858e+00 +8.2324e-02 +6.9435e-01
39857 +9.546477317e+01 +9.546477317e+01 +1.033304773e+03 +1.033304773e+03 -2.0268e-01 -4.5253e-01 +4.3345e-02 +3.0301e-01 +1.0574e+00 +1.7684e+00 -5.9539e-01 +2.0471e+00 +7.3252e-01 -1.4994e+00 -4.8863e-01 -9.0480e-01 -2.9936e+00 -5.7241e-01 +2.1720e+00 -9.3078e-02 -1.2952e+00 -2.3139e+00 +7.6682e-02 +6.9651e-01
42219 +9.326474407e+01 +9.326474407e+01 +1.031104744e+03 +1.031104744e+03 -2.0068e-01 -4.4959e-01 +1.7505e-01 +2.9799e-01 +1.0528e+00 +1.7748e+00 -5.4709e-01 +2.0050e+00 +7.6521e-01 -1.4963e+00 -4.8764e-01 -8.9845e-01 -2.9685e+00 -5.7209e-01 +2.1714e+00 -8.8379e-02 -1.0712e+00 -2.3189e+00 +7.5629e-02 +6.9604e-01
45444 +9.119756643e+01 +9.119756643e+01 +1.029037566e+03 +1.029037566e+03 -2.0293e-01 -4.5114e-01 +2.8098e-01 +2.9691e-01 +1.0489e+00 +1.8018e+00 -5.9544e-01 +1.9587e+00 +7.6370e-01 -1.4953e+00 -4.8702e-01 -8.9651e-01 -2.9691e+00 -5.6739e-01 +2.1733e+00 -8.7294e-02 -7.9493e-01 -2.3369e+00 +7.7853e-02 +7.0172e-01
47139 +8.911743900e+01 +8.911743900e+01 +1.026957439e+03 +1.026957439e+03 -2.0443e-01 -4.5185e-01 +3.9951e-01 +2.9689e-01 +1.0488e+00 +1.8105e+00 -6.0807e-01 +1.9767e+00 +7.6393e-01 -1.4930e+00 -4.8710e-01 -8.6703e-01 -2.9892e+00 -5.6725e-01 +2.1723e+00 -8.5116e-02 -4.8470e-01 -2.3354e+00 +7.4854e-02 +7.0142e-01
% function evaluation | noise-free fitness - Fopt (-7.872000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.474398233e+06 +3.474398233e+06 +3.474319513e+06 +3.474319513e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +2.401189725e+06 +2.401189725e+06 +2.401111005e+06 +2.401111005e+06 +1.5162e-01 +1.3178e-01 -1.4718e-01 -3.3920e-02 +2.4224e-02 -9.6742e-02 +4.9332e-02 +1.4712e-01 +1.9470e-01 +2.3337e-01 -2.5016e-01 -3.1942e-01 -2.4648e-01 -1.2367e-01 +2.9174e-01 +1.4914e-01 -3.2153e-01 +2.0455e-02 +4.1766e-02 +7.8906e-02
12 +2.049819678e+06 +2.049819678e+06 +2.049740958e+06 +2.049740958e+06 -6.2433e-02 +1.6325e-01 -5.0136e-01 +2.6447e-01 -2.1222e-01 +1.3268e-01 +8.4401e-02 +1.4020e-01 -3.2072e-01 +5.6124e-01 -6.9809e-02 -4.3329e-01 -8.1893e-02 -2.0535e-02 +7.9458e-02 +3.7643e-01 +4.1435e-02 -3.3882e-02 +3.0864e-01 +5.7867e-02
17 +2.024464138e+06 +2.024464138e+06 +2.024385418e+06 +2.024385418e+06 +7.1926e-02 -3.5143e-01 -4.7453e-01 -1.3382e-01 -2.3451e-01 -6.1108e-02 +2.2697e-01 -3.6922e-02 +2.7659e-01 +2.2630e-01 -1.9816e-01 +3.6511e-02 +1.5231e-01 -3.4199e-01 -2.1413e-01 -1.5873e-01 -8.1206e-01 +4.3903e-02 +1.2379e-02 +1.9496e-01
18 +1.578725405e+06 +1.578725405e+06 +1.578646685e+06 +1.578646685e+06 +7.2430e-02 -2.8910e-01 -6.2060e-01 -5.5711e-02 +1.8361e-01 -1.8997e-01 +1.1015e-02 +2.0378e-01 -3.2621e-01 +3.9430e-01 -3.6955e-01 +1.4533e-01 -6.3410e-02 -5.0225e-01 +1.9380e-02 -2.6817e-01 -3.3262e-01 +8.4722e-02 +2.3587e-01 +1.7813e-01
27 +1.113533393e+06 +1.113533393e+06 +1.113454673e+06 +1.113454673e+06 -1.5542e-02 -9.2866e-02 -1.0518e+00 +2.4448e-01 +5.3024e-02 -4.1917e-01 +3.2166e-02 +4.3874e-01 -2.8608e-01 +2.5567e-01 -2.9962e-01 +1.2515e-01 -3.1511e-01 -6.3258e-01 -3.9241e-01 -3.3301e-01 -4.2530e-01 -1.0085e-01 +3.9270e-01 +1.0594e-01
28 +5.249962802e+05 +5.249962802e+05 +5.249175602e+05 +5.249175602e+05 +5.5498e-02 +1.0442e-01 -9.3851e-01 +1.1367e-01 -1.2512e-01 -5.4682e-01 -4.4635e-02 -1.8702e-01 -2.8401e-01 +6.1358e-01 -1.9543e-01 +1.1701e-01 -2.9846e-03 -4.8991e-01 -2.2867e-01 -4.3362e-01 -4.2639e-01 +3.1079e-01 -7.0564e-02 -4.8622e-03
34 +5.048108985e+05 +5.048108985e+05 +5.047321785e+05 +5.047321785e+05 +3.6269e-01 -2.5178e-01 -1.4087e+00 +3.1663e-01 -3.1352e-01 -1.9441e-01 -2.4262e-01 +2.4244e-02 -6.8768e-01 +4.0220e-01 -8.1640e-02 -7.8140e-03 -2.1405e-01 -6.6598e-01 -3.9240e-01 -2.3284e-01 -4.5603e-01 +1.1553e-02 +1.2332e-01 -2.1040e-01
43 +4.998094834e+05 +4.998094834e+05 +4.997307634e+05 +4.997307634e+05 +2.0877e-01 -6.6974e-02 -9.9053e-01 +4.5812e-01 -3.9424e-01 -6.6942e-02 -1.3803e-01 +2.7506e-01 -1.6234e-01 +6.8385e-01 -1.7092e-01 +7.5161e-02 -1.9899e-02 -9.8274e-01 -7.7698e-02 -3.6062e-01 -5.2300e-01 +2.4661e-01 +3.8632e-02 -3.5273e-01
44 +4.798177863e+05 +4.798177863e+05 +4.797390663e+05 +4.797390663e+05 +2.1481e-01 -2.0541e-01 -1.0283e+00 +3.3906e-01 -7.7832e-02 -5.8486e-01 -3.9483e-01 -3.2397e-01 -9.8632e-01 +5.5734e-01 -4.9792e-01 +1.3028e-01 -2.1443e-01 -5.3444e-01 -4.5479e-01 +5.3492e-02 +1.0759e-01 -2.7226e-01 +4.7530e-01 -2.5951e-02
49 +2.794339539e+05 +2.794339539e+05 +2.793552339e+05 +2.793552339e+05 +2.4385e-01 +2.2862e-01 -1.1452e+00 +6.1936e-01 -6.5637e-02 -8.0314e-01 -4.0699e-01 -2.4064e-01 -6.1567e-01 +2.9508e-01 -6.2165e-01 -1.6931e-01 -4.6900e-01 -7.9859e-01 -3.3218e-01 -4.1054e-01 -1.1176e-03 -1.3694e-01 -1.5983e-01 +1.5179e-01
50 +1.911252961e+05 +1.911252961e+05 +1.910465761e+05 +1.910465761e+05 +5.6482e-02 +3.8669e-01 -1.0876e+00 +4.2940e-01 +2.5029e-01 -7.1581e-01 -5.5390e-02 -1.7505e-01 -1.0670e+00 +4.8965e-01 -4.6319e-01 -1.9221e-02 -3.5813e-01 -4.4469e-01 -7.3432e-01 -3.6686e-01 -2.6453e-01 -8.3805e-01 +2.4347e-01 +3.1340e-01
54 +1.334599190e+04 +1.334599190e+04 +1.326727190e+04 +1.326727190e+04 +3.1574e-01 -5.2373e-02 -1.2817e+00 +7.1251e-01 -2.6699e-01 -8.4163e-01 -3.4352e-01 -6.1002e-01 -1.3808e+00 +6.4657e-01 -5.0997e-01 +7.7939e-02 -1.2763e-01 -5.2541e-01 -1.2446e+00 -1.3219e-01 -1.4122e-01 -1.5156e-01 +1.4378e-01 +1.4000e-01
61 +1.831593988e+02 +1.831593988e+02 +1.044393988e+02 +1.044393988e+02 +4.5730e-01 +5.2143e-01 -1.0915e+00 +5.0618e-01 -7.2202e-01 -9.8123e-01 -4.7231e-01 -4.1689e-01 -1.6080e+00 +5.4061e-01 -6.5844e-01 +3.2002e-01 -6.4204e-01 -8.8228e-01 -1.0884e+00 +2.2063e-01 -3.8381e-01 -1.7259e-01 -3.8877e-01 +7.2303e-03
104 +1.028787641e+02 +1.028787641e+02 +2.415876411e+01 +2.415876411e+01 +2.0470e+00 +2.0948e-01 -1.5948e+00 +7.9824e-01 -1.3482e+00 -2.3293e-01 -1.1934e+00 -5.5452e-01 -1.0525e+00 +4.1940e-01 -4.7103e-01 +1.0370e+00 -4.0486e-01 -1.9818e-01 -1.0109e+00 -6.8767e-01 -1.6349e+00 +1.2692e-01 -2.0459e-01 +5.2082e-01
% function evaluation | noise-free fitness - Fopt (-3.233900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.170401428e+04 +3.170401428e+04 +3.138062428e+04 +3.138062428e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +3.911865855e+03 +3.911865855e+03 +3.588475855e+03 +3.588475855e+03 -3.3429e-02 -2.1264e-01 +5.3639e-03 +2.8169e-01 -1.4936e-01 -2.2754e-02 -6.2658e-02 +6.8116e-02 +9.5548e-02 +2.1813e-01 -1.2890e-02 +1.1666e-01 +5.2093e-02 -1.9544e-01 -1.4569e-01 +1.3051e-01 -1.8238e-01 -1.9412e-01 +1.6327e-01 -2.2320e-01
7 +3.244968620e+02 +3.244968620e+02 +1.106862041e+00 +1.106862041e+00 +3.2626e-02 -5.4205e-02 -3.5948e-01 -1.0633e-01 +7.4853e-01 +1.9716e-01 -1.5246e-01 -6.1786e-02 -3.6602e-01 +3.2666e-01 -4.1270e-02 -7.2237e-02 +3.6393e-02 -3.7332e-02 +1.4234e-01 -2.6519e-01 -5.3762e-03 -1.9818e-01 -1.2004e-01 +1.1032e-01
14 +1.593522005e+02 +1.593522005e+02 -1.640377995e+02 -1.640377995e+02 -1.4701e-01 +4.8567e-02 -1.1925e-01 -1.5597e-01 +3.7314e-01 +3.1271e-02 +2.0341e-01 -8.7731e-02 -5.3602e-01 +5.8827e-01 +1.2260e-01 -2.1726e-01 +1.6719e-01 -4.5046e-01 +3.7443e-02 +4.2012e-03 -3.4081e-01 +2.7539e-01 +1.3248e-02 +1.1321e-01
116 +1.494110975e+02 +1.494110975e+02 -1.739789025e+02 -1.739789025e+02 +1.2132e-01 +5.3372e-01 +3.8794e-01 +3.5996e-01 +3.9418e-01 -6.4123e-01 -2.6222e-01 -4.8117e-01 -4.6357e-01 +1.3499e+00 +4.2167e-01 -8.0783e-02 +1.1376e+00 -8.0340e-01 +8.2529e-02 -7.0264e-01 -3.7100e-01 +4.1948e-01 +1.9485e+00 +8.9614e-01
