% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
27599 +2.817370159e-08 +2.817370159e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
28152 +2.754202910e-08 +2.754202910e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
28652 +2.689844791e-08 +2.689844791e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
29084 +2.629258233e-08 +2.629258233e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
29246 +2.568222612e-08 +2.568222612e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
29407 +2.510492436e-08 +2.510492436e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
29676 +2.454382297e-08 +2.454382297e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
30020 +2.396501486e-08 +2.396501486e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
30368 +2.341366212e-08 +2.341366212e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
30538 +2.280378908e-08 +2.280378908e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
30616 +2.232440011e-08 +2.232440011e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
30710 +2.181573677e-08 +2.181573677e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
30835 +2.135692512e-08 +2.135692512e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
30951 +2.086525797e-08 +2.086525797e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
31070 +2.040175673e-08 +2.040175673e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
31158 +1.984750497e-08 +1.984750497e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
31341 +1.944999894e-08 +1.944999894e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
31424 +1.897683433e-08 +1.897683433e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
31453 +1.849974751e-08 +1.849974751e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
31521 +1.818841611e-08 +1.818841611e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
31548 +1.760233204e-08 +1.760233204e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
31653 +1.732291821e-08 +1.732291821e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
31693 +1.692902174e-08 +1.692902174e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
31718 +1.652333026e-08 +1.652333026e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
31841 +1.610789013e-08 +1.610789013e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
31882 +1.572934138e-08 +1.572934138e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
31907 +1.536761829e-08 +1.536761829e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
31918 +1.498744950e-08 +1.498744950e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
32001 +1.476556122e-08 +1.476556122e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
32123 +1.444590225e-08 +1.444590225e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
32183 +1.411774520e-08 +1.411774520e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
32221 +1.361860313e-08 +1.361860313e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
32267 +1.346961653e-08 +1.346961653e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
32293 +1.284905693e-08 +1.284905693e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
32512 +1.256640303e-08 +1.256640303e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
32635 +1.223995127e-08 +1.223995127e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
32863 +1.202116096e-08 +1.202116096e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
33017 +1.172702468e-08 +1.172702468e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
33121 +1.145176043e-08 +1.145176043e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
33204 +1.120952220e-08 +1.120952220e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
33392 +1.094761615e-08 +1.094761615e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
33506 +1.070176836e-08 +1.070176836e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
33552 +1.046805664e-08 +1.046805664e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
33632 +1.014285544e-08 +1.014285544e-08 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
33640 +9.993556205e-09 +9.993556205e-09 +1.319200000e+02 +1.319200000e+02 -3.9824e+00 +1.9104e+00 -3.6992e+00 -4.6720e-01 -1.4992e+00 +2.6472e+00 -3.2656e+00 +3.6632e+00 -1.4088e+00 +2.9712e+00 +7.9679e-01 +3.5504e+00 -3.7208e+00 +2.0280e+00 -2.5128e+00 +1.5344e+00 +3.7888e+00 +3.4560e+00 -9.2721e-01 +1.4560e+00
% function evaluation | noise-free fitness - Fopt (5.908400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.310552413e+05 +1.310552413e+05 +1.316460813e+05 +1.316460813e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +1.277840758e+05 +1.277840758e+05 +1.283749158e+05 +1.283749158e+05 -1.1160e-01 +1.4292e-02 +2.7884e-01 +2.1743e-01 -3.2956e-01 +2.6992e-01 -7.5022e-02 -1.0318e-01 +9.3749e-02 +3.7781e-01 -4.4490e-02 -2.8440e-01 +2.6359e-02 +1.0837e-01 +1.0481e-02 +3.8312e-02 +1.7234e-02 +1.3947e-02 +1.5749e-01 +1.4571e-01
7 +1.184284166e+05 +1.184284166e+05 +1.190192566e+05 +1.190192566e+05 +2.9051e-01 -5.4728e-01 -3.2661e-01 -2.1954e-01 +3.1931e-01 -1.2557e-01 -5.0474e-02 +3.2890e-02 +2.8358e-01 -1.3853e-01 +9.0630e-02 +2.8375e-01 +1.7973e-01 +2.0491e-01 -1.2352e-01 -4.1330e-02 -1.2500e-01 +3.0344e-01 -1.6811e-01 -2.4688e-01
14 +1.134640312e+05 +1.134640312e+05 +1.140548712e+05 +1.140548712e+05 +4.6784e-01 -4.7103e-01 -2.3955e-01 +9.8443e-02 +8.0954e-01 -4.6700e-02 +1.9346e-01 +3.1179e-01 -9.8485e-02 -2.2934e-01 +9.5645e-02 +5.1581e-01 +2.7689e-01 +2.2992e-01 +1.5793e-01 -4.7435e-01 +6.0336e-02 +2.7087e-01 -1.5030e-01 -4.0437e-01
17 +1.115590210e+05 +1.115590210e+05 +1.121498610e+05 +1.121498610e+05 +2.6996e-01 -5.8788e-01 -3.5668e-01 -1.6171e-01 +4.1600e-01 -4.1391e-01 +1.8413e-01 +3.2279e-01 +2.4550e-01 +2.1065e-01 -1.0754e-01 +3.5408e-02 +1.8366e-01 +4.5120e-01 +1.6225e-01 -2.3507e-01 -1.2253e-01 +1.1101e-01 -1.4978e-01 -4.2631e-01
18 +8.760560706e+04 +8.760560706e+04 +8.819644706e+04 +8.819644706e+04 -9.3458e-02 -1.5972e-01 -7.5494e-02 -2.0026e-01 +5.3704e-01 -2.8664e-01 +5.1923e-01 +2.2220e-01 -1.4347e-01 +9.8376e-02 +9.9501e-02 +2.2902e-01 +5.0119e-01 +3.5520e-01 +1.0554e-01 -4.0809e-01 -3.6821e-01 -2.1019e-02 +3.0341e-01 -3.0573e-01
26 +7.801850747e+04 +7.801850747e+04 +7.860934747e+04 +7.860934747e+04 -4.1447e-01 +2.1856e-02 -2.2562e-01 -3.2609e-01 +5.0117e-01 -2.5161e-02 +6.9849e-02 +4.6842e-01 -1.0633e-01 +2.7119e-01 -6.0369e-02 +3.6091e-01 +4.5767e-01 +6.3345e-01 -1.9389e-01 -4.5285e-01 -6.2539e-01 +1.0176e-01 +3.1964e-01 -7.1659e-01
30 +6.637609942e+04 +6.637609942e+04 +6.696693942e+04 +6.696693942e+04 -6.2955e-01 -1.0788e-01 -5.0888e-01 -4.6100e-01 +1.0352e+00 +4.0122e-01 +5.1205e-01 +3.9080e-01 +1.2313e-01 -1.7641e-01 +4.5430e-01 +2.0730e-01 +3.6631e-01 +4.4480e-01 +1.1761e-01 -6.2411e-01 -3.0435e-01 -9.1882e-03 +5.2241e-01 -3.5683e-01
38 +6.117430155e+04 +6.117430155e+04 +6.176514155e+04 +6.176514155e+04 -8.0770e-01 -8.0851e-01 -5.6136e-01 +5.2558e-02 +1.0002e+00 -4.3570e-02 -3.0062e-02 -7.2808e-02 +3.2428e-01 -3.8879e-01 +2.1173e-01 +5.8514e-01 +2.3557e-01 -2.0710e-02 -3.6017e-02 -6.1233e-01 -7.5101e-01 +3.2989e-02 +3.6215e-02 -4.5326e-01
44 +5.954932390e+04 +5.954932390e+04 +6.014016390e+04 +6.014016390e+04 -6.7096e-01 -1.0916e+00 -3.8024e-01 +3.4208e-01 +1.1304e+00 +8.3809e-02 +1.5854e-01 +5.6427e-01 -1.5181e-01 -7.8466e-01 +3.3018e-01 +1.8981e-01 +3.1019e-01 +1.2887e-01 -1.5814e-02 -8.9181e-01 -6.6086e-01 -6.9444e-02 +1.7872e-01 +1.1290e-01
45 +5.546868548e+04 +5.546868548e+04 +5.605952548e+04 +5.605952548e+04 -8.1757e-01 -7.3580e-01 -3.1054e-01 -1.2942e-01 +1.2268e+00 -5.3647e-01 -1.2306e-03 +2.4006e-01 +3.7590e-01 -3.8621e-01 +2.7862e-01 +6.7173e-01 +1.4554e-01 +7.5349e-01 +1.3921e-01 -6.8487e-01 -5.9596e-01 +1.8169e-01 +2.5990e-01 -2.7294e-02
48 +4.071205252e+04 +4.071205252e+04 +4.130289252e+04 +4.130289252e+04 -4.4082e-01 -8.9328e-01 -2.8794e-01 -1.2049e-01 +9.1801e-01 -4.6532e-01 +3.9352e-01 +4.0284e-01 +2.7151e-01 -6.7905e-01 +2.9238e-01 +5.6694e-01 +3.9707e-01 +2.6840e-01 -1.3250e-01 -4.5527e-01 -1.5626e+00 +5.8562e-02 -1.4294e-02 -4.3998e-01
50 +3.537079098e+04 +3.537079098e+04 +3.596163098e+04 +3.596163098e+04 -5.4249e-01 -1.2504e+00 -1.0347e-01 -1.6354e-02 +1.2717e+00 -2.2520e-01 +1.9465e-02 +5.4358e-01 +4.4255e-01 -4.5519e-01 +2.3661e-01 +6.9066e-01 -1.5093e-02 +7.2900e-01 +1.5859e-01 -8.2442e-01 -1.0573e+00 +2.6758e-01 -1.4583e-01 -6.5129e-01
62 +3.331157910e+04 +3.331157910e+04 +3.390241910e+04 +3.390241910e+04 -8.0514e-01 -7.8805e-01 -5.8483e-01 +2.7216e-04 +1.3376e+00 -7.5666e-01 +6.1435e-02 +1.7580e-01 +8.0720e-01 -7.0514e-01 +4.4124e-01 +4.8673e-01 -6.8264e-02 +8.3417e-01 +6.2396e-01 -4.5177e-01 -1.2768e+00 +5.1823e-01 +5.5037e-01 -1.7104e-01
64 +2.984071111e+04 +2.984071111e+04 +3.043155111e+04 +3.043155111e+04 -7.7197e-01 -8.5938e-01 -6.7942e-01 -4.7939e-02 +1.6072e+00 -6.6272e-01 -3.4016e-01 +1.7351e-01 +1.0031e+00 -1.1120e-01 +1.9696e-01 +6.8801e-01 +1.1747e-01 +7.9527e-01 +2.7904e-01 -8.6214e-01 -9.8939e-01 -1.9429e-01 +4.6446e-01 -4.3638e-01
66 +1.435944897e+04 +1.435944897e+04 +1.495028897e+04 +1.495028897e+04 -8.6812e-01 -1.2878e+00 -7.1636e-01 -4.3764e-02 +1.5174e+00 -4.1020e-01 -7.5653e-02 +1.5965e-01 +1.2679e+00 -3.5848e-01 -4.7635e-02 +5.4749e-01 -7.6139e-02 +7.4553e-01 +8.4065e-01 -3.9550e-01 -1.2664e+00 +2.0828e-01 +8.5446e-01 -5.3233e-03
80 +1.107725492e+04 +1.107725492e+04 +1.166809492e+04 +1.166809492e+04 -1.1556e+00 -1.7110e+00 -5.2661e-01 +4.7635e-01 +1.6115e+00 -2.5839e-03 -4.8338e-01 +2.4458e-01 +1.0703e+00 -4.1681e-01 +6.1465e-01 +3.7637e-01 +8.2364e-02 +5.6641e-01 +5.6424e-01 -5.5178e-01 -1.4158e+00 +5.9645e-01 +7.0121e-01 +1.1573e-01
